"","site","transect","actual.window","designated.window","plant","year_t","max.ht_t","max.w_t","perp.w_t","flowers_t","fruits_t","reproductive_fraction_t","year_t1","new.plant_t1","seedling_t1","survival_t1","max.ht_t1","max.w_t1","perp.w_t1","flowers_t1","fruits_t1","reproductive_fraction_t1","density","weighted.dens","volume_t","volume_t1","logGR","total.fruits_t","total.flowers_t","total.fruits_t1","total.flowers_t1","total.reproduction_t","total.reproduction_t1","logTR1","did.flower","transplant","seeds.emp","seeds.PMod","seeds.FMod","recruits","recruit.prob"
"1250","SLP",1,140,150,"1",2015,53,70,67,6,0,1,2016,0,NA,"1",54,82,79,56,149,0.25,1,10.3391441072753,11.0833030110538,11.4249743823569,0.0303619519480408,0,6,596,224,6,820,6.7093043402583,1,FALSE,1226,1226,4899.55910900558,0,0
"1251","SLP",1,160,150,"2",2014,59,95,95,78,121,0.25,2015,0,NA,"1",72,120,117,166,20,1,1,11.8451144631682,11.8451144631682,12.4861550326573,0.0527049321010121,484,312,20,166,796,186,5.2257466737132,1,FALSE,2598,2598,4875.19931658044,0,0
"1252","SLP",1,160,150,"2",2016,76,133,125,76,126,0.125,2017,0,NA,"1",82,161,153,43,163,0.125,1,11.8451144631682,12.7092194418718,13.1783847697026,0.0362502995462078,1008,608,1304,344,1616,1648,7.40731771046942,1,FALSE,2598,2598,4875.19931658044,0,0
"1253","SLP",1,160,150,"2",2015,72,120,117,166,20,1,2016,0,NA,"1",76,133,125,76,126,0.125,1,11.8451144631682,12.4861550326573,12.7092194418718,0.0177072373206492,20,166,1008,608,186,1616,7.38770923908104,1,FALSE,2598,2598,4875.19931658044,0,0
"1254","SLP",1,170,150,"3",2015,53,110,105,80,13,1,2016,0,NA,"1",59,121,112,67,89,0.125,1,11.4760553973454,11.9845558655635,12.251650096859,0.0220418200289202,13,80,712,536,93,1248,7.12929754892937,1,FALSE,2325,2325,4881.16902388635,0,0
"1255","SLP",1,170,150,"3",2014,45,101,81,120,126,0.25,2015,0,NA,"1",53,110,105,80,13,1,1,11.4760553973454,11.4760553973454,11.9845558655635,0.0433560843325821,504,480,13,80,984,93,4.53259949315326,1,FALSE,2325,2325,4881.16902388635,0,0
"1256","SLP",1,170,150,"3",2016,59,121,112,67,89,0.125,2017,0,NA,"1",61,130,107,38,153,0.125,1,11.4760553973454,12.251650096859,12.3110603851522,0.00483744692518301,712,536,1224,304,1248,1528,7.33171496972647,1,FALSE,2325,2325,4881.16902388635,0,0
"1257","SLP",1,200,200,"1",2015,6.5,7,3,0,0,1,2016,0,NA,"1",9,12,12,0,0,1,0,0,3.57614785068641,5.82686111297362,0.488192251067439,0,0,0,0,0,0,NA,0,FALSE,0,5066.79972122702,5066.79972122702,1,0.000197363238142326
"1258","SLP",1,200,200,"1",NA,NA,NA,NA,NA,NA,NA,2015,1,0,"",6.5,7,3,0,0,1,0,0,NA,3.57614785068641,NA,NA,NA,0,0,NA,0,NA,0,FALSE,0,5066.79972122702,5066.79972122702,1,0.000197363238142326
"1259","SLP",1,200,200,"1",2016,9,12,12,0,0,1,2017,0,NA,"1",16,20,19,0,0,1,0,0,5.82686111297362,7.37258321102161,0.235289695525715,0,0,0,0,0,0,NA,0,FALSE,0,5066.79972122702,5066.79972122702,1,0.000197363238142326
"1260","SLP",1,240,250,"1",2016,91,192,189,66,257,0.125,2017,0,NA,"1",94,187,172,50,189,0.125,1,12.5571718122413,13.6699251296657,13.5817211119994,-0.0064733209062969,2056,528,1512,400,2584,1912,7.55590509361135,1,FALSE,4199,4199,4863.68144761951,0,0
"1261","SLP",1,240,250,"1",2014,68,133,120,109,267,0.5,2015,0,NA,"1",79,166,146,512,351,1,1,12.5571718122413,12.5571718122413,13.1248654985933,0.0442165991990243,534,218,351,512,752,863,6.76041469108343,1,FALSE,4199,4199,4863.68144761951,0,0
"1262","SLP",1,240,250,"1",2015,79,166,146,512,351,1,2016,0,NA,"1",91,192,189,66,257,0.125,1,12.5571718122413,13.1248654985933,13.6699251296657,0.0406896130406082,351,512,2056,528,863,2584,7.85709386490249,1,FALSE,4199,4199,4863.68144761951,0,0
"1263","SLP",1,245,250,"2",2016,86,94,90,39,211,0.125,2017,0,NA,"1",94,96,95,32,175,0.125,1,11.1931111183787,12.1572749849152,12.3213431013998,0.0134052153447551,1688,312,1400,256,2000,1656,7.4121603349452,1,FALSE,2492,2492,4885.74578323393,0,0
"1264","SLP",1,245,250,"2",2015,82,81,80,130,158,1,2016,0,NA,"1",86,94,90,39,211,0.125,1,11.1931111183787,11.843018272672,12.1572749849152,0.0261892361421273,158,130,1688,312,288,2000,7.60090245954208,1,FALSE,2492,2492,4885.74578323393,0,0
"1265","SLP",1,245,250,"2",2014,97,55,52,15,87,0.5,2015,0,NA,"1",82,81,80,130,158,1,1,11.1931111183787,11.1931111183787,11.843018272672,0.0564400083008813,174,30,158,130,204,288,5.66296048013595,1,FALSE,2492,2492,4885.74578323393,0,0
"1266","SLP",1,250,250,"4",2014,66,108,80,100,261,0.5,2015,0,NA,"1",68,103,103,123,159,1,2,25.1010376904932,11.9136358398859,12.1487889176968,0.0195458742538201,522,200,159,123,722,282,5.64190707093811,1,FALSE,2730,2730,4660.77840387275,1,0.000366300366300366
"1267","SLP",1,250,250,"4",2016,71,117,100,96,217,0.25,2017,0,NA,"1",77,118,105,86,137,0.25,2,25.1010376904932,12.2898472338886,12.4282736325383,0.0112005153259973,868,384,548,344,1252,892,6.79346613258001,1,FALSE,2730,2730,4660.77840387275,1,0.000366300366300366
"1268","SLP",1,250,250,"3",2016,88,106,94,39,73,0.5,2017,0,NA,"1",94,110,98,19,69,0.125,2,25.1010376904932,12.3438939269217,12.4885658627944,0.0116519727741888,146,78,552,152,224,704,6.55677835615804,1,FALSE,2730,2730,4660.77840387275,1,0.000366300366300366
"1269","SLP",1,250,250,"4",2015,68,103,103,123,159,1,2016,0,NA,"1",71,117,100,96,217,0.25,2,25.1010376904932,12.1487889176968,12.2898472338886,0.0115440061232455,159,123,868,384,282,1252,7.13249755166004,1,FALSE,2730,2730,4660.77840387275,1,0.000366300366300366
"1270","SLP",1,250,250,"5s",NA,NA,NA,NA,NA,NA,NA,2016,1,0,"",10,9,8,0,0,1,2,25.1010376904932,NA,5.2390744480715,NA,NA,NA,0,0,NA,0,NA,0,FALSE,2730,2730,4660.77840387275,1,0.000366300366300366
"1271","SLP",1,250,250,"3",2015,72,100,88,33,37,1,2016,0,NA,"1",88,106,94,39,73,0.5,2,25.1010376904932,12.0189963555438,12.3438939269217,0.0266730941899104,37,33,146,78,70,224,5.41164605185504,1,FALSE,2730,2730,4660.77840387275,1,0.000366300366300366
"1272","SLP",1,250,250,"3",2014,61,85,75,24,66,0.5,2015,0,NA,"1",72,100,88,33,37,1,2,25.1010376904932,11.5308364702613,12.0189963555438,0.0414635488058216,132,48,37,33,180,70,4.24849524204936,1,FALSE,2730,2730,4660.77840387275,1,0.000366300366300366
"1273","SLP",1,250,250,"5s",2016,10,9,8,0,0,1,2017,0,NA,"1",8,12,11,0,0,1,2,25.1010376904932,5.2390744480715,5.62206670032761,0.0705544858932844,0,0,0,0,0,0,NA,0,FALSE,2730,2730,4660.77840387275,1,0.000366300366300366
"1274","SLP",1,295,300,"2",2016,65,90,83,16,41,0.25,2017,0,NA,"1",67,100,85,2,81,1,9,99.9986848811391,11.7528607840839,11.9123372979308,0.013477928849214,164,64,81,2,228,83,4.4188406077966,1,FALSE,231,231,3449.27305680101,0,0
"1275","SLP",1,295,300,"2",2015,62,82,76,0,0,1,2016,0,NA,"1",65,90,83,16,41,0.25,9,99.9986848811391,11.5244102086571,11.7528607840839,0.0196292693223846,0,0,164,64,0,228,5.42934562895444,1,FALSE,231,231,3449.27305680101,0,0
"1276","SLP",1,295,300,"1",2014,27,31,26,0,0,1,2015,0,NA,"1",31,33,28,0,0,1,9,99.9986848811391,8.64774384457236,8.92252251218823,0.0312802397543873,0,0,0,0,0,0,NA,0,FALSE,231,231,3449.27305680101,0,0
"1277","SLP",1,295,300,"2",2014,49,74,72,0,3,1,2015,0,NA,"1",62,82,76,0,0,1,9,99.9986848811391,11.1323747463923,11.5244102086571,0.0346099056351735,3,0,0,0,3,0,NA,0,FALSE,231,231,3449.27305680101,0,0
"1278","SLP",1,295,300,"1",2015,31,33,28,0,0,1,2016,0,NA,"1",37,36,28,0,0,1,9,99.9986848811391,8.92252251218823,9.18646459733694,0.029152461839915,0,0,0,0,0,0,NA,0,FALSE,231,231,3449.27305680101,0,0
"1279","SLP",1,295,300,"1",2016,37,36,28,0,0,1,2017,0,NA,"1",39,27,24,0,0,1,9,99.9986848811391,9.18646459733694,8.79727557854332,-0.0432890810967902,0,0,0,0,0,0,NA,0,FALSE,231,231,3449.27305680101,0,0
"1280","SLP",1,300,300,"5",2015,56,89,82,0,6,1,2016,0,NA,"1",64,102,98,6,104,0.25,4,45.9342922577839,11.5805305437929,12.0286466113759,0.0379657359038404,6,0,416,24,6,440,6.08677472691231,1,FALSE,2991,2991,4323.79052438791,0,0
"1281","SLP",1,300,300,"3",2015,61,91,78,0,0,1,2016,0,NA,"1",55,96,89,21,53,0.125,4,45.9342922577839,11.6382654334412,11.7201409824938,0.00701039984610172,0,0,424,168,0,592,6.38350663488401,1,FALSE,2991,2991,4323.79052438791,0,0
"1282","SLP",1,300,300,"5",2014,56,86,72,6,72,0.5,2015,0,NA,"1",56,89,82,0,6,1,4,45.9342922577839,11.4161883420661,11.5805305437929,0.0142929085043961,144,12,6,0,156,6,1.79175946922805,1,FALSE,2991,2991,4323.79052438791,0,0
"1283","SLP",1,300,300,"4",2014,58,76,68,22,115,0.5,2015,0,NA,"1",68,94,73,0,19,1,4,45.9342922577839,11.2705072920703,11.7130851646559,0.0385172673681836,230,44,19,0,274,19,2.94443897916644,1,FALSE,2991,2991,4323.79052438791,0,0
"1284","SLP",1,300,300,"5",2016,64,102,98,6,104,0.25,2017,0,NA,"1",70,103,94,0,40,0.5,4,45.9342922577839,12.0286466113759,12.0863422486104,0.00478505278656466,416,24,80,0,440,80,4.38202663467388,1,FALSE,2991,2991,4323.79052438791,0,0
"1285","SLP",1,300,300,"4",2015,68,94,73,0,19,1,2016,0,NA,"1",73,87,86,25,132,0.125,4,45.9342922577839,11.7130851646559,11.8705380921179,0.013352932688876,19,0,1056,200,19,1256,7.13568734702814,1,FALSE,2991,2991,4323.79052438791,0,0
"1286","SLP",1,300,300,"4",2016,73,87,86,25,132,0.125,2017,0,NA,"1",75,96,88,8,122,0.125,4,45.9342922577839,11.8705380921179,12.0189963555438,0.0124288880442599,1056,200,976,64,1256,1040,6.94697599213542,1,FALSE,2991,2991,4323.79052438791,0,0
"1287","SLP",1,300,300,"3",2016,55,96,89,21,53,0.125,2017,0,NA,"1",65,97,87,5,45,0.125,4,45.9342922577839,11.7201409824938,11.874829603115,0.0131121873068454,424,168,360,40,592,400,5.99146454710798,1,FALSE,2991,2991,4323.79052438791,0,0
"1288","SLP",1,300,300,"3",2014,53,75,66,23,101,0.5,2015,0,NA,"1",61,91,78,0,0,1,4,45.9342922577839,11.1372580051763,11.6382654334412,0.0440023488228685,202,46,0,0,248,0,NA,0,FALSE,2991,2991,4323.79052438791,0,0
"1289","SLP",1,340,350,"5",2014,45,67,62,41,123,1,2015,0,NA,"1",52,79,67,0,0,1,5,55.2953966089296,10.7983127302678,11.1852074265008,0.0352022465842638,123,41,0,0,164,0,NA,0,FALSE,360,360,4172.3701740658,0,0
"1290","SLP",1,340,350,"5",2016,58,82,68,9,40,0.25,2017,0,NA,"1",62,87,72,1,37,0.25,5,55.2953966089296,11.3464931990482,11.5295318587771,0.0160030045028342,160,36,148,4,196,152,5.02388052084628,1,FALSE,360,360,4172.3701740658,0,0
"1291","SLP",1,340,350,"5",2015,52,79,67,0,0,1,2016,0,NA,"1",58,82,68,9,40,0.25,5,55.2953966089296,11.1852074265008,11.3464931990482,0.0143165871091665,0,0,160,36,0,196,5.27811465923052,1,FALSE,360,360,4172.3701740658,0,0
"1292","SLP",1,345,350,"3",2014,60,87,77,71,21,1,2015,0,NA,"1",46,98,89,3,0,1,4,41.7952035563633,11.5638813387918,11.5620684809532,-0.000156781265756019,21,71,0,3,92,3,1.09861228866811,1,FALSE,923,923,4390.74226829265,0,0
"1293","SLP",1,345,350,"4",2015,38,44,39,0,0,1,2016,0,NA,"1",44,53,45,26,39,0.5,4,41.7952035563633,9.74516067583569,10.2209672733021,0.0476704045822931,0,0,78,52,0,130,4.86753445045558,1,FALSE,923,923,4390.74226829265,0,0
"1294","SLP",1,345,350,"4",2016,44,53,45,26,39,0.5,2017,0,NA,"1",41,44,43,4,18,1,4,41.7952035563633,10.2209672733021,9.91878505237753,-0.0300107861967384,78,52,18,4,130,22,3.09104245335832,1,FALSE,923,923,4390.74226829265,0,0
"1295","SLP",1,345,350,"4",2014,35,43,34,7,3,1,2015,0,NA,"1",38,44,39,0,0,1,4,41.7952035563633,9.50273193786054,9.74516067583569,0.0251914911800404,3,7,0,0,10,0,NA,0,FALSE,923,923,4390.74226829265,0,0
"1296","SLP",1,345,350,"3",2015,46,98,89,3,0,1,2016,0,NA,"1",66,119,110,87,85,0.25,4,41.7952035563633,11.5620684809532,12.3290818369918,0.0642310670524337,0,3,340,348,3,688,6.53378883793334,1,FALSE,923,923,4390.74226829265,0,0
"1297","SLP",1,345,350,"3",2016,66,119,110,87,85,0.25,2017,0,NA,"1",73,114,117,58,114,0.25,4,41.7952035563633,12.3290818369918,12.448655060402,0.00965174117006742,340,348,456,232,688,688,6.53378883793334,1,FALSE,923,923,4390.74226829265,0,0
"1298","SLP",1,350,350,"2",2016,66,85,80,11,19,0.5,2017,0,NA,"1",68,91,80,2,16,0.5,2,22.7935907741783,11.674155869252,11.7722170824282,0.00836477225295758,38,22,32,4,60,36,3.58351893845611,1,FALSE,544,544,4698.10246386737,0,0
"1299","SLP",1,350,350,"2",2015,57,81,80,1,0,1,2016,0,NA,"1",66,85,80,11,19,0.5,2,22.7935907741783,11.4793502932423,11.674155869252,0.0168277038969139,0,1,38,22,1,60,4.0943445622221,1,FALSE,544,544,4698.10246386737,0,0
"1300","SLP",1,350,350,"1",2015,64,107,93,1,0,1,2016,0,NA,"1",71,109,95,7,44,0.5,2,22.7935907741783,12.0241346470362,12.1677278869324,0.0118713411221186,0,1,88,14,1,102,4.62497281328427,1,FALSE,544,544,4698.10246386737,0,0
"1301","SLP",1,350,350,"2",2014,53,76,62,56,66,0.5,2015,0,NA,"1",57,81,80,1,0,1,2,22.7935907741783,11.0879828749449,11.4793502932423,0.0346878966456671,132,112,0,1,244,1,0,1,FALSE,544,544,4698.10246386737,0,0
"1302","SLP",1,350,350,"1",2016,71,109,95,7,44,0.5,2017,0,NA,"1",72,114,99,1,3,0.25,2,22.7935907741783,12.1677278869324,12.2678076536065,0.00819137572072444,88,14,12,4,102,16,2.77258872223978,1,FALSE,544,544,4698.10246386737,0,0
"1303","SLP",1,350,350,"1",2014,60,93,83,26,42,0.5,2015,0,NA,"1",64,107,93,1,0,1,2,22.7935907741783,11.7056078992334,12.0241346470362,0.026847815978663,84,52,0,1,136,1,0,1,FALSE,544,544,4698.10246386737,0,0
"1304","SLP",1,355,350,"6",2014,62,92,89,43,177,0.5,2015,0,NA,"1",75,100,96,52,2,1,1,11.7973825678877,11.7973825678877,12.1468297270536,0.0291905173384136,354,86,2,52,440,54,3.98898404656427,1,FALSE,2086,2086,4875.97140286789,0,0
"1305","SLP",1,355,350,"6",2016,75,114,106,64,135,0.125,2017,0,NA,"1",83,130,112,36,138,0.125,1,11.7973825678877,12.3769488921043,12.6646971656087,0.0229825897575523,1080,512,1104,288,1592,1392,7.23849684089437,1,FALSE,2086,2086,4875.97140286789,0,0
"1306","SLP",1,355,350,"6",2015,75,100,96,52,2,1,2016,0,NA,"1",75,114,106,64,135,0.125,1,11.7973825678877,12.1468297270536,12.3769488921043,0.0187675743612906,2,52,1080,512,54,1592,7.37274636640433,1,FALSE,2086,2086,4875.97140286789,0,0
"1307","SLP",1,435,450,"2",2014,24,42,42,96,12,1,2015,0,NA,"1",34,50,44,0,4,1,2,18.8509357767824,9.31321630297608,9.88239640002397,0.0593205337708554,12,96,4,0,108,4,1.38629436111989,1,FALSE,869,869,4761.87679844488,0,0
"1308","SLP",1,435,450,"1",2015,41,55,47,0,0,1,2016,0,NA,"1",45,67,55,38,28,0.25,2,18.8509357767824,10.2308760897082,10.6785115304552,0.0428232384472354,0,0,112,152,0,264,5.57594910314632,1,FALSE,869,869,4761.87679844488,0,0
"1309","SLP",1,435,450,"2",2016,36,58,52,47,69,0.25,2017,0,NA,"1",41,61,54,48,134,0.25,2,18.8509357767824,10.2550289036454,10.4732532135033,0.0210564842284761,276,188,536,192,464,728,6.59030104819669,1,FALSE,869,869,4761.87679844488,0,0
"1310","SLP",1,435,450,"1",2014,32,46,36,27,2,1,2015,0,NA,"1",41,55,47,0,0,1,2,18.8509357767824,9.53771947380633,10.2308760897082,0.0701558075481702,2,27,0,0,29,0,NA,0,FALSE,869,869,4761.87679844488,0,0
"1311","SLP",1,435,450,"1",2016,45,67,55,38,28,0.25,2017,0,NA,"1",50,68,57,67,142,0.25,2,18.8509357767824,10.6785115304552,10.8344052145002,0.0144932846383952,112,152,568,268,264,836,6.7286286130847,1,FALSE,869,869,4761.87679844488,0,0
"1312","SLP",1,435,450,"2",2015,34,50,44,0,4,1,2016,0,NA,"1",36,58,52,47,69,0.25,2,18.8509357767824,9.88239640002397,10.2550289036454,0.0370131770544906,4,0,276,188,4,464,6.13988455222626,1,FALSE,869,869,4761.87679844488,0,0
"1313","SLP",1,440,450,"3",2015,15,22,19,0,0,1,2016,0,NA,"1",18,27,25,0,0,1,1,6.24052298828596,7.40335486968837,8.06490768483009,0.0855890068754982,0,0,0,0,0,0,NA,0,FALSE,0,4965.8562703655,4965.8562703655,0,0
"1314","SLP",1,440,450,"3",2016,18,27,25,0,0,1,2017,0,NA,"1",23,27,23,4,1,1,1,6.24052298828596,8.06490768483009,8.22664853392403,0.0198564411071352,0,0,1,4,0,5,1.6094379124341,1,FALSE,0,4965.8562703655,4965.8562703655,0,0
"1315","SLP",1,440,450,"3",2014,14,14,10,0,0,1,2015,0,NA,"1",15,22,19,0,0,1,1,6.24052298828596,6.24052298828596,7.40335486968837,0.170869267147277,0,0,0,0,0,0,NA,0,FALSE,0,4965.8562703655,4965.8562703655,0,0
"1316","SLP",1,445,450,"4",2015,58,98,83,30,18,1,2016,0,NA,"1",59,117,87,121,88,0.125,2,22.2979358274759,11.724074333075,11.9654427334195,0.0203783599738005,18,30,704,968,48,1672,7.42177579364465,1,FALSE,2589,2589,4706.11992023291,0,0
"1317","SLP",1,445,450,"5",2016,58,95,84,7,10,0.5,2017,0,NA,"1",64,109,87,22,59,0.25,2,22.2979358274759,11.7049599370517,11.9759623203048,0.0228888226291432,20,14,236,88,34,324,5.78074351579233,1,FALSE,2589,2589,4706.11992023291,0,0
"1318","SLP",1,445,450,"5",2015,49,75,71,0,0,1,2016,0,NA,"1",58,95,84,7,10,0.5,2,22.2979358274759,11.1318115247497,11.7049599370517,0.0502057656381455,0,0,20,14,0,34,3.52636052461616,1,FALSE,2589,2589,4706.11992023291,0,0
"1319","SLP",1,445,450,"5",2014,44,64,63,3,4,1,2015,0,NA,"1",49,75,71,0,0,1,2,22.2979358274759,10.7460306797309,11.1318115247497,0.0352704652846257,4,3,0,0,7,0,NA,0,FALSE,2589,2589,4706.11992023291,0,0
"1320","SLP",1,445,450,"4",2014,55,87,83,74,133,0.25,2015,0,NA,"1",58,98,83,30,18,1,2,22.2979358274759,11.5519051477451,11.724074333075,0.014793991855066,532,296,18,30,828,48,3.87120101090789,1,FALSE,2589,2589,4706.11992023291,0,0
"1321","SLP",1,445,450,"4",2016,59,117,87,121,88,0.125,2017,0,NA,"1",62,121,108,60,144,0.125,2,22.2979358274759,11.9654427334195,12.2648793938275,0.0247171212501329,704,968,1152,480,1672,1632,7.39756153552405,1,FALSE,2589,2589,4706.11992023291,0,0
"1322","SLP",1,45,50,"1",2016,71,119,109,18,39,0.5,2017,0,NA,"1",84,124,113,1,30,0.5,6,66.6413855302926,12.3929744884434,12.6383094192221,0.0196028927593825,78,36,60,2,114,62,4.12713438504509,1,FALSE,265,265,3988.84336432424,0,0
"1323","SLP",1,45,50,"1",2015,71,111,99,0,0,1,2016,0,NA,"1",71,119,109,18,39,0.5,6,66.6413855302926,12.2271531645496,12.3929744884434,0.0134705907031938,0,0,78,36,0,114,4.7361984483945,1,FALSE,265,265,3988.84336432424,0,0
"1324","SLP",1,45,50,"2",2014,48,77,61,1,0,1,2015,0,NA,"1",59,83,79,0,0,1,6,66.6413855302926,10.9857035329963,11.5256491402307,0.047980163163666,0,1,0,0,1,0,NA,0,FALSE,265,265,3988.84336432424,0,0
"1325","SLP",1,45,50,"2",2016,62,97,86,12,63,0.5,2017,0,NA,"1",62,102,87,12,55,0.5,6,66.6413855302926,11.8160158958634,11.8778385530453,0.00521846689093754,126,24,110,24,150,134,4.89783979995091,1,FALSE,265,265,3988.84336432424,0,0
"1326","SLP",1,45,50,"2",2015,59,83,79,0,0,1,2016,0,NA,"1",62,97,86,12,63,0.5,6,66.6413855302926,11.5256491402307,11.8160158958634,0.0248809786826308,0,0,126,24,0,150,5.01063529409626,1,FALSE,265,265,3988.84336432424,0,0
"1327","SLP",1,45,50,"1",2014,58,98,90,0,0,1,2015,0,NA,"1",71,111,99,0,0,1,6,66.6413855302926,11.8050433956087,12.2271531645496,0.0351323012647137,0,0,0,0,0,0,NA,0,FALSE,265,265,3988.84336432424,0,0
"1328","SLP",1,5,0,"10",2015,34,53,43,0,0,1,2016,0,NA,"1",40,58,44,1,51,1,12,132.87118585393,9.91767578992325,10.19333533464,0.0274155096929557,0,0,51,1,0,52,3.95124371858143,1,FALSE,726,726,2917.54459544113,0,0
"1329","SLP",1,5,0,"9",2016,53,77,30,3,39,1,2017,0,NA,"1",41,74,36,0,2,1,12,132.87118585393,10.3751179531294,10.260979334426,-0.0110621481426204,39,3,2,0,42,2,0.693147180559945,1,FALSE,726,726,2917.54459544113,0,0
"1330","SLP",1,5,0,"9",2014,42,57,34,0,0,1,2015,0,NA,"1",51,31,33,0,0,1,12,132.87118585393,9.96690464679548,9.52214363473735,-0.0456500738763266,0,0,0,0,0,0,NA,0,FALSE,726,726,2917.54459544113,0,0
"1331","SLP",1,5,0,"8",2015,84,94,70,0,0,1,2016,0,NA,"1",84,100,85,4,78,0.25,12,132.87118585393,11.8824300592241,12.1384614773831,0.0213182024617812,0,0,312,16,0,328,5.79301360838414,1,FALSE,726,726,2917.54459544113,0,0
"1332","SLP",1,5,0,"9",2015,51,31,33,0,0,1,2016,0,NA,"1",53,77,30,3,39,1,12,132.87118585393,9.52214363473735,10.3751179531294,0.0857904398564232,0,0,39,3,0,42,3.73766961828337,1,FALSE,726,726,2917.54459544113,0,0
"1333","SLP",1,5,0,"8",2016,84,100,85,4,78,0.25,2017,0,NA,"1",88,100,79,0,11,0.5,12,132.87118585393,12.1384614773831,12.1117780889947,-0.00220067097351595,312,16,22,0,328,22,3.09104245335832,1,FALSE,726,726,2917.54459544113,0,0
"1334","SLP",1,5,0,"7",2014,45,82,80,0,6,1,2015,0,NA,"1",50,83,68,0,0,1,12,132.87118585393,11.2552316077699,11.2101945544622,-0.00400945998674855,6,0,0,0,6,0,NA,0,FALSE,726,726,2917.54459544113,0,0
"1335","SLP",1,5,0,"8",2014,81,86,62,0,5,1,2015,0,NA,"1",84,94,70,0,0,1,12,132.87118585393,11.6357540720324,11.8824300592241,0.0209782381422253,5,0,0,0,5,0,NA,0,FALSE,726,726,2917.54459544113,0,0
"1336","SLP",1,5,0,"7",2015,50,83,68,0,0,1,2016,0,NA,"1",59,89,81,6,67,0.25,12,132.87118585393,11.2101945544622,11.6204462043717,0.0359425580026026,0,0,268,24,0,292,5.67675380226828,1,FALSE,726,726,2917.54459544113,0,0
"1337","SLP",1,5,0,"7",2016,59,89,81,6,67,0.25,2017,0,NA,"1",55,81,74,0,58,0.5,12,132.87118585393,11.6204462043717,11.3656706691705,-0.0221686830053058,268,24,116,0,292,116,4.75359019110636,1,FALSE,726,726,2917.54459544113,0,0
"1338","SLP",1,5,0,"10",2014,33,45,39,0,1,1,2015,0,NA,"1",34,53,43,0,0,1,12,132.87118585393,9.62655493342785,9.91767578992325,0.0297931798239161,1,0,0,0,1,0,NA,0,FALSE,726,726,2917.54459544113,0,0
"1339","SLP",1,5,0,"10",2016,40,58,44,1,51,1,2017,0,NA,"1",42,58,44,5,10,1,12,132.87118585393,10.19333533464,10.2421254988094,0.00477505814751637,51,1,10,5,52,15,2.70805020110221,1,FALSE,726,726,2917.54459544113,0,0
"1340","SLP",1,50,50,"4",2014,56,87,55,7,4,1,2015,0,NA,"1",59,101,79,0,0,1,3,33.0781638926527,11.1584162306836,11.7219290492754,0.0492673331837175,4,7,0,0,11,0,NA,0,FALSE,940,940,4531.74456354954,0,0
"1341","SLP",1,50,50,"5",2014,76,73,73,126,73,1,2015,0,NA,"1",81,93,85,13,4,1,3,33.0781638926527,11.5714754586445,12.0295231403774,0.0388208324065198,73,126,4,13,199,17,2.83321334405622,1,FALSE,940,940,4531.74456354954,0,0
"1342","SLP",1,50,50,"3",2014,41,57,51,9,9,1,2015,0,NA,"1",46,64,61,0,0,1,3,33.0781638926527,10.3482722033246,10.7582215800835,0.0388506915128828,9,9,0,0,18,0,NA,0,FALSE,940,940,4531.74456354954,0,0
"1343","SLP",1,50,50,"3",2016,50,75,71,68,69,1,2017,0,NA,"1",59,66,60,2,41,1,3,33.0781638926527,11.1520142320672,11.0213599842156,-0.0117849235508234,69,68,41,2,137,43,3.76120011569356,1,FALSE,940,940,4531.74456354954,0,0
"1344","SLP",1,50,50,"4",2016,63,115,82,14,37,0.25,2017,0,NA,"1",64,115,94,12,81,0.5,3,33.0781638926527,11.9546093380804,12.1069332300543,0.0126613600485389,148,56,162,24,204,186,5.2257466737132,1,FALSE,940,940,4531.74456354954,0,0
"1345","SLP",1,50,50,"3",2015,46,64,61,0,0,1,2016,0,NA,"1",50,75,71,68,69,1,3,33.0781638926527,10.7582215800835,11.1520142320672,0.0359498697951235,0,0,69,68,0,137,4.91998092582813,1,FALSE,940,940,4531.74456354954,0,0
"1346","SLP",1,50,50,"5",2016,82,93,87,63,114,0.5,2017,0,NA,"1",84,99,86,16,104,0.25,3,33.0781638926527,12.0650500951335,12.1401071812928,0.00620176319216881,228,126,416,64,354,480,6.17378610390194,1,FALSE,940,940,4531.74456354954,0,0
"1347","SLP",1,50,50,"5",2015,81,93,85,13,4,1,2016,0,NA,"1",82,93,87,63,114,0.5,3,33.0781638926527,12.0295231403774,12.0650500951335,0.00294896117520932,4,13,228,126,17,354,5.86929691313377,1,FALSE,940,940,4531.74456354954,0,0
"1348","SLP",1,50,50,"4",2015,59,101,79,0,0,1,2016,0,NA,"1",63,115,82,14,37,0.25,3,33.0781638926527,11.7219290492754,11.9546093380804,0.0196555574222912,0,0,148,56,0,204,5.31811999384422,1,FALSE,940,940,4531.74456354954,0,0
"1349","SLP",1,55,50,"8",2016,69,128,124,9,103,0.125,2017,0,NA,"1",72,124,95,1,32,0.25,9,101.863632915523,12.5662415701833,12.310647812283,-0.0205494142147785,824,72,128,4,896,132,4.88280192258637,1,FALSE,2645,2645,3419.10662834278,0,0
"1350","SLP",1,55,50,"6",2014,58,77,67,18,4,1,2015,0,NA,"1",54,91,76,0,4,1,9,101.863632915523,11.2687642878525,11.4904001294289,0.0194772395127417,4,18,4,0,22,4,1.38629436111989,1,FALSE,2645,2645,3419.10662834278,0,0
