"","site","transect","actual.window","designated.window","plant","year_t","max.ht_t","max.w_t","perp.w_t","flowers_t","fruits_t","reproductive_fraction_t","year_t1","new.plant_t1","seedling_t1","survival_t1","max.ht_t1","max.w_t1","perp.w_t1","flowers_t1","fruits_t1","reproductive_fraction_t1","density","weighted.dens","volume_t","volume_t1","logGR","total.fruits_t","total.flowers_t","total.fruits_t1","total.flowers_t1","total.reproduction_t","total.reproduction_t1","logTR1","did.flower","transplant","recruits.1y","recruits.4y"
"118","FPS",1,300,300,"1",2014,95,135,134,208,14,1,2015,0,NA,"1",106,174,153,0,2,1,0,0,13.0168147060513,13.5127555507804,0.0373921343456272,14,208,2,0,222,2,0.693147180559945,1,FALSE,0,0
"119","FPS",1,300,300,"3",2014,59,79,80,21,29,1,2015,0,NA,"1",67,108,91,0,0,1,0,0,11.488835167108,12.0575065890934,0.0483117106833268,29,21,0,0,50,0,NA,0,FALSE,0,0
"120","FPS",1,300,300,"3",2015,67,108,91,0,0,1,2016,0,NA,"1",75,120,112,127,79,0.25,0,0,12.0575065890934,12.4833019636749,0.0347044889352728,0,0,316,508,0,824,6.71417052990947,1,FALSE,0,0
"121","FPS",1,300,300,"3",2016,75,120,112,127,79,0.25,2017,0,NA,"1",87,137,133,53,187,0.125,0,0,12.4833019636749,12.9360614087659,0.0356269610164848,316,508,1496,424,824,1920,7.56008046502183,1,FALSE,0,0
"122","FPS",1,300,300,"3",2013,39,57,50,0,0,1,2014,0,NA,"1",59,79,80,21,29,1,0,0,10.2784591554537,11.488835167108,0.111325347559145,0,0,29,21,0,50,3.91202300542815,1,FALSE,0,0
"123","FPS",1,305,300,"2",2015,44,51,48,0,0,1,2016,0,NA,"1",49,66,58,44,118,0.5,3,1299196.2171141,10.2470395136119,10.8017412867449,0.0527185154628382,0,0,236,88,0,324,5.78074351579233,1,FALSE,0,1
"124","FPS",1,305,300,"2",2016,49,66,58,44,118,0.5,2017,0,NA,"1",56,73,69,32,251,0.5,3,1299196.2171141,10.8017412867449,11.2097408725422,0.0370757696876614,236,88,502,64,324,566,6.33859407820318,1,FALSE,1,1
"125","FPS",1,305,300,"2",2014,42,39,31,7,0,1,2015,0,NA,"1",44,51,48,0,0,1,3,1299196.2171141,9.49504170495956,10.2470395136119,0.0762190993632026,0,7,0,0,7,0,NA,0,FALSE,0,1
"126","FPS",1,305,300,"1",2015,122,230,228,8,8,1,2016,0,NA,"1",112,246,234,154,124,0.125,3,1299196.2171141,14.3312692186723,14.3389747586466,0.000537528746940463,8,8,992,1232,16,2224,7.70706265537047,1,FALSE,0,1
"127","FPS",1,305,300,"1",2014,149,222,189,424,203,1,2015,0,NA,"1",122,230,228,8,8,1,3,1299196.2171141,14.3081939389388,14.3312692186723,0.00161143277021969,203,424,8,8,627,16,2.77258872223978,1,FALSE,0,1
"128","FPS",1,305,300,"1",2013,151,192,167,1,9,1,2014,0,NA,"1",149,222,189,424,203,1,3,1299196.2171141,14.0525922573209,14.3081939389388,0.0180254948237621,9,1,203,424,10,627,6.44094654063292,1,FALSE,0,1
"129","FPS",1,305,300,"9s",2016,NA,NA,NA,NA,NA,NA,2017,1,0,"",12,15,14,0,0,1,3,1299196.2171141,NA,6.49183741656687,NA,NA,NA,0,0,NA,0,NA,0,FALSE,1,1
"130","FPS",1,305,300,"1",2016,112,246,234,154,124,0.125,2017,0,NA,"1",119,236,214,166,384,0.0625,3,1299196.2171141,14.3389747586466,14.2687545492204,-0.00490918728268941,992,1232,6144,2656,2224,8800,9.0825070004663,1,FALSE,1,1
"131","FPS",1,305,300,"2",2013,26,25,15,0,0,1,2014,0,NA,"1",42,39,31,7,0,1,3,1299196.2171141,7.84484580005329,9.49504170495956,0.190913006395216,0,0,0,7,0,7,1.94591014905531,1,FALSE,0,1
"132","FPS",1,330,300,"5s",2016,7,5,4,0,0,1,2017,0,NA,"1",7,5,4,0,0,1,1,468560.166702508,3.6014656586707,3.6014656586707,0,0,0,0,0,0,0,NA,0,FALSE,0,1
"133","FPS",1,330,300,"5s",NA,NA,NA,NA,NA,NA,NA,2016,1,1,"",7,5,4,0,0,1,1,468560.166702508,NA,3.6014656586707,NA,NA,NA,0,0,NA,0,NA,0,FALSE,1,1
"134","FPS",1,335,300,"8s",2016,2,2,2,0,0,1,2017,0,NA,"1",3.5,2.5,2,0,0,1,2,1301271.23906179,0.739264777741236,1.52202411699087,0.722140235174296,0,0,0,0,0,0,NA,0,FALSE,0,1
"135","FPS",1,335,300,"8s",2015,3,5,3,0,0,1,2016,0,NA,"1",2,2,2,0,0,1,2,1301271.23906179,2.46648572583172,0.739264777741236,-1.20489348472735,0,0,0,0,0,0,NA,0,FALSE,0,1
"136","FPS",1,335,300,"8s",NA,NA,NA,NA,NA,NA,NA,2015,1,1,"1",3,5,3,0,0,1,2,1301271.23906179,NA,2.46648572583172,NA,NA,NA,0,0,NA,0,NA,0,FALSE,1,1
"137","FPS",1,340,300,"9s",NA,NA,NA,NA,NA,NA,NA,2015,1,1,"",6,3.5,2,0,0,1,2,827383.454817573,NA,2.39749285434477,NA,NA,NA,0,0,NA,0,NA,0,FALSE,1,2
"138","FPS",1,340,300,"9s",2015,6,3.5,2,0,0,1,2016,0,NA,"0",NA,NA,NA,NA,NA,NA,2,827383.454817573,2.39749285434477,NA,NA,0,0,NA,NA,0,NA,NA,NA,FALSE,1,2
"139","FPS",1,340,300,"4s",2016,12,12,7,0,0,1,2017,0,NA,"1",16,18.5,12,0,0,1,2,827383.454817573,5.57554668469271,6.83508934017346,0.20367916850099,0,0,0,0,0,0,NA,0,FALSE,0,2
"140","FPS",1,340,300,"4s",NA,NA,NA,NA,NA,NA,NA,2016,1,0,"",12,12,7,0,0,1,2,827383.454817573,NA,5.57554668469271,NA,NA,NA,0,0,NA,0,NA,0,FALSE,1,2
"141","FPS",1,350,300,"1",2015,113,190,162,1,2,1,2016,0,NA,"1",116,189,161,235,162,0.125,1,305031.89150275,13.7218314621666,13.7365648072119,0.00107313961927424,2,1,1296,1880,3,3176,8.06337782236703,1,FALSE,0,0
"142","FPS",1,350,350,"1",2013,101,112,103,2,4,1,2014,0,NA,"1",109,149,130,254,95,1,1,305031.89150275,12.6281716124274,13.2226518746916,0.0460012495342497,4,2,95,254,6,349,5.85507192220243,1,FALSE,0,0
"143","FPS",1,350,300,"1",2014,109,149,130,254,95,1,2015,0,NA,"1",113,190,162,1,2,1,1,305031.89150275,13.2226518746916,13.7218314621666,0.0370566919131097,95,254,2,1,349,3,1.09861228866811,1,FALSE,0,0
"144","FPS",1,350,300,"1",2016,116,189,161,235,162,0.125,2017,0,NA,"1",122,219,196,39,382,0.0625,1,305031.89150275,13.7365648072119,14.1310306698417,0.0283118944882155,1296,1880,6112,624,3176,6736,8.81522155592216,1,FALSE,0,0
"145","FPS",1,400,400,"4",2013,69,93,121,0,1,1,2014,0,NA,"1",81,143,128,263,68,1,0,0,12.2223197794087,12.8691472849134,0.0515689930085612,1,0,68,263,1,331,5.80211837537706,1,FALSE,0,0
"146","FPS",1,400,400,"2",2014,79,97,103,344,60,1,2015,0,NA,"1",85,151,138,5,3,1,0,0,12.2387110552614,13.0470080145238,0.0639548709679674,60,344,3,5,404,8,2.07944154167984,1,FALSE,0,0
"147","FPS",1,400,400,"2",2016,91,148,140,214,19,NA,2017,0,NA,"1",94,162,176,93,195,0.0625,0,0,13.1095374389517,13.4611983486019,0.0264713365272726,NA,NA,3120,1488,NA,4608,8.43554920237573,1,FALSE,0,0
"148","FPS",1,400,400,"2",2015,85,151,138,5,3,1,2016,0,NA,"1",91,148,140,214,19,NA,0,0,13.0470080145238,13.1095374389517,0.00478117751870366,3,5,NA,NA,8,NA,NA,NA,FALSE,0,0
"149","FPS",1,400,400,"4",2015,104,162,168,0,0,1,2016,0,NA,"1",105,181,178,124,53,0.125,0,0,13.5157744498384,13.6940641677768,0.0131049854480403,0,0,424,992,0,1416,7.25559127425367,1,FALSE,0,0
"150","FPS",1,400,400,"1",2016,106,185,178,152,28,0.125,2017,0,NA,"1",124,169,157,62,125,0.0625,0,0,13.7254017055439,13.6662493219378,-0.00431901498004095,224,1216,2000,992,1440,2992,8.00369733909437,1,FALSE,0,0
"151","FPS",1,400,400,"1",2013,70,114,87,12,0,1,2014,0,NA,"1",95,135,134,208,14,1,0,0,12.1104250451598,13.0168147060513,0.0721753049759988,0,12,14,208,12,222,5.40267738187228,1,FALSE,0,0
"152","FPS",1,400,400,"4",2014,81,143,128,263,68,1,2015,0,NA,"1",104,162,168,0,0,1,0,0,12.8691472849134,13.5157744498384,0.0490247176868523,68,263,0,0,331,0,NA,0,FALSE,0,0
"153","FPS",1,400,400,"3",2016,77,175,122,198,122,0.125,2017,0,NA,"1",85,193,153,86,180,0.125,0,0,12.9724356765719,13.395602602849,0.0320997153303635,976,1584,1440,688,2560,2128,7.66293785046154,1,FALSE,0,0
"154","FPS",1,400,400,"2",2013,60,83,70,0,0,1,2014,0,NA,"1",79,97,103,344,60,1,0,0,11.4215036481295,12.2387110552614,0.0691061020737291,0,0,60,344,0,404,6.00141487796115,1,FALSE,0,0
"155","FPS",1,400,400,"3",2013,67,73,69,0,0,1,2014,0,NA,"1",73,125,86,77,15,1,0,0,11.389081801198,12.2329437107656,0.0714774568884353,0,0,15,77,0,92,4.52178857704904,1,FALSE,0,0
"156","FPS",1,400,400,"1",2015,106,174,153,0,2,1,2016,0,NA,"1",106,185,178,152,28,0.125,0,0,13.5127555507804,13.7254017055439,0.0156141601681199,2,0,224,1216,2,1440,7.27239839257005,1,FALSE,0,0
"157","FPS",1,400,400,"4",2016,105,181,178,124,53,0.125,2017,0,NA,"1",113,197,190,48,209,0.0625,0,0,13.6940641677768,13.9174388556722,0.016180181205145,424,992,3344,768,1416,4112,8.321664807135,1,FALSE,0,0
"158","FPS",1,400,400,"3",2015,72,152,151,4,2,1,2016,0,NA,"1",77,175,122,198,122,0.125,0,0,12.9776497127387,12.9724356765719,-0.000401851181508484,2,4,976,1584,6,2560,7.84776253747361,1,FALSE,0,0
"159","FPS",1,400,400,"3",2014,73,125,86,77,15,1,2015,0,NA,"1",72,152,151,4,2,1,0,0,12.2329437107656,12.9776497127387,0.0590960083549446,15,77,2,4,92,6,1.79175946922805,1,FALSE,0,0
"160","FPS",1,50,50,"1",2016,130,235,161,112,220,0.125,2017,0,NA,"",NA,NA,NA,NA,NA,NA,2,681929.809351468,14.0683475656456,NA,NA,1760,896,NA,NA,2656,NA,NA,NA,FALSE,0,1
"161","FPS",1,50,50,"3",2013,63,95,56,1,0,1,2014,0,NA,"1",82,114,85,217,65,1,2,681929.809351468,11.3821865447886,12.2453921882105,0.0731001688255182,0,1,65,217,1,282,5.64190707093811,1,FALSE,0,1
"162","FPS",1,50,50,"6",NA,NA,NA,NA,NA,NA,NA,2015,1,0,"",6,12,9,0,0,1,2,681929.809351468,NA,5.13371393241367,NA,NA,NA,0,0,NA,0,NA,0,FALSE,1,1
"163","FPS",1,50,50,"2",2013,17,38,30,0,0,1,2014,0,NA,"1",26,50,47,0,0,1,2,681929.809351468,8.53182012150616,9.68009038122109,0.126268520566229,0,0,0,0,0,0,NA,0,FALSE,0,1
"164","FPS",1,50,50,"2",2014,26,50,47,0,0,1,2015,0,NA,"1",26,53,50,0,0,1,2,681929.809351468,9.68009038122109,9.80023469306315,0.012335095513619,0,0,0,0,0,0,NA,0,FALSE,1,1
"165","FPS",1,50,50,"1",2014,127,200,138,71,77,1,2015,0,NA,"1",127,208,145,166,287,1,2,681929.809351468,13.7295813742252,13.8182821446419,0.00643977903377824,77,71,287,166,148,453,6.11589212548303,1,FALSE,1,1
"166","FPS",1,50,50,"3",2014,82,114,85,217,65,1,2015,0,NA,"1",87,118,93,19,14,1,2,681929.809351468,12.2453921882105,12.4290154723349,0.0148839782920005,65,217,14,19,282,33,3.49650756146648,1,FALSE,1,1
"167","FPS",1,50,50,"6",2015,6,12,9,0,0,1,2016,0,NA,"1",10,18,14,0,0,1,2,681929.809351468,5.13371393241367,6.49183741656687,0.234716244998886,0,0,0,0,0,0,NA,0,FALSE,0,1
"168","FPS",1,50,50,"1",2013,139,200,93,0,5,1,2014,0,NA,"1",127,200,138,71,77,1,2,681929.809351468,13.4252140288934,13.7295813742252,0.0224181466255375,5,0,77,71,5,148,4.99721227376411,1,FALSE,0,1
"169","FPS",1,50,50,"6",2016,10,18,14,0,0,1,2017,0,NA,"1",15,23,20,0,0,1,2,681929.809351468,6.49183741656687,7.49909992664675,0.144237397880165,0,0,0,0,0,0,NA,0,FALSE,0,1
"170","FPS",1,50,50,"2",2016,31,54,44,0,0,1,2017,0,NA,"1",30,54,40,0,0,1,2,681929.809351468,9.86698412102908,9.73888411840177,-0.0130677023809898,0,0,0,0,0,0,NA,0,FALSE,0,1
"171","FPS",1,50,50,"3",2016,94,134,104,10,99,0.5,2017,0,NA,"1",100,135,102,4,225,1,2,681929.809351468,12.7453487174237,12.7952410137722,0.00390690742353828,198,20,225,4,218,229,5.43372200355424,1,FALSE,0,1
"172","FPS",1,50,50,"3",2015,87,118,93,19,14,1,2016,0,NA,"1",94,134,104,10,99,0.5,2,681929.809351468,12.4290154723349,12.7453487174237,0.0251327019496084,14,19,198,20,33,218,5.38449506278909,1,FALSE,0,1
"173","FPS",1,50,50,"1",2015,127,208,145,166,287,1,2016,0,NA,"1",130,235,161,112,220,0.125,2,681929.809351468,13.8182821446419,14.0683475656456,0.0179349119338976,287,166,1760,896,453,2656,7.88457651059632,1,FALSE,0,1
"174","FPS",1,50,50,"2",2015,26,53,50,0,0,1,2016,0,NA,"1",31,54,44,0,0,1,2,681929.809351468,9.80023469306315,9.86698412102908,0.00678791291142122,0,0,0,0,0,0,NA,0,FALSE,0,1
"175","FPS",1,55,50,"4",2015,56,78,69,0,0,1,2016,0,NA,"1",70,84,79,108,188,0.5,1,18822.3287852077,11.2759902580834,11.7085831294211,0.0376464643553511,0,0,376,216,0,592,6.38350663488401,1,FALSE,0,0
"176","FPS",1,55,50,"4",2014,55,68,64,7,0,1,2015,0,NA,"1",56,78,69,0,0,1,1,18822.3287852077,11.0455472098296,11.2759902580834,0.0206483299857032,0,7,0,0,7,0,NA,0,FALSE,0,0
"177","FPS",1,55,50,"4",2013,38,44,43,0,0,1,2014,0,NA,"1",55,68,64,7,0,1,1,18822.3287852077,9.84279914539961,11.0455472098296,0.115287242707058,0,0,0,7,0,7,1.94591014905531,1,FALSE,0,0
"178","FPS",1,55,50,"4",2016,70,84,79,108,188,0.5,2017,0,NA,"1",65,94,85,9,106,0.25,1,18822.3287852077,11.7085831294211,11.8201565447174,0.0094840822887825,376,216,424,36,592,460,6.13122648948314,1,FALSE,0,0
"179","FPS",1,60,50,"7s",NA,NA,NA,NA,NA,NA,NA,2016,1,0,"",11,14,9,0,0,1,1,192416.266847068,NA,5.89400041581125,NA,NA,NA,0,0,NA,0,NA,0,FALSE,1,1
"180","FPS",1,60,50,"7s",2016,11,14,9,0,0,1,2017,0,NA,"1",17,23,18,0,0,1,1,192416.266847068,5.89400041581125,7.51890255394293,0.243485235472511,0,0,0,0,0,0,NA,0,FALSE,0,1
"181","FPS",1,75,50,"8s",2016,NA,NA,NA,NA,NA,NA,2017,1,0,"",9,7,6,0,0,1,1,177081.105907345,NA,4.59471743168099,NA,NA,NA,0,0,NA,0,NA,0,FALSE,1,1
"182","FPS",1,85,50,"5s",2014,4,4,2,0,0,1,2015,0,NA,"0",NA,NA,NA,NA,NA,NA,0,0,2.12555913886113,NA,NA,0,0,NA,NA,0,NA,NA,NA,FALSE,0,1
"183","FPS",1,85,50,"5s",2013,NA,NA,NA,NA,NA,NA,2014,1,1,"",4,4,2,0,0,1,0,0,NA,2.12555913886113,NA,NA,NA,0,0,NA,0,NA,0,FALSE,1,1
"184","FPS",1,95,50,"7s",NA,NA,NA,NA,NA,NA,NA,2016,1,0,"",6,8,4,0,0,1,1,913189.774965071,NA,3.91731860808918,NA,NA,NA,0,0,NA,0,NA,0,FALSE,1,1
"185","FPS",1,95,50,"7s",2016,6,8,4,0,0,1,2017,0,NA,"1",8,10,9,0,0,1,1,913189.774965071,3.91731860808918,5.2390744480715,0.290737459484824,0,0,0,0,0,0,NA,0,FALSE,0,1
"186","FPS",2,0,0,"3",2016,42,103,79,79,205,0.5,2017,0,NA,"1",44,88,79,26,48,0.25,8,448324.906621348,11.4016696950414,11.2907975369249,-0.00977179248319038,410,158,192,104,568,296,5.69035945432406,1,FALSE,0,0
"187","FPS",2,0,0,"8",2014,48,48,43,0,25,1,2015,0,NA,"1",48,52,46,0,2,1,8,448324.906621348,10.1634253735707,10.3109093620398,0.0144069676846628,25,0,2,0,25,2,0.693147180559945,1,FALSE,0,0
"188","FPS",2,0,0,"1",2014,45,48,37,0,0,1,2015,0,NA,"1",45,52,43,0,0,1,8,448324.906621348,9.94860464938384,10.1789295601067,0.0228875492334137,0,0,0,0,0,0,NA,0,FALSE,0,0
"189","FPS",2,0,0,"5",2014,73,89,51,0,44,1,2015,0,NA,"1",48,82,74,2,0,1,8,448324.906621348,11.3707446796663,11.2418085874377,-0.0114040628739138,44,0,0,2,44,2,0.693147180559945,1,FALSE,0,0
"190","FPS",2,0,0,"3",2014,41,100,69,0,52,1,2015,0,NA,"1",39,102,79,0,1,1,8,448324.906621348,11.2126719933511,11.3178055479423,0.00933263109708848,52,0,1,0,52,1,0,1,FALSE,0,0
"191","FPS",2,0,0,"4",2014,78,58,45,0,1,1,2015,0,NA,"1",52,68,54,0,2,1,8,448324.906621348,10.8836375630677,10.8195587063832,-0.00590503279684684,1,0,2,0,1,2,0.693147180559945,1,FALSE,0,0
"192","FPS",2,0,0,"9",2014,22,32,31,NA,NA,NA,2015,0,NA,"1",25,37,38,0,0,1,8,448324.906621348,8.65058879670459,9.12720313330021,0.0536319219821735,NA,NA,0,0,NA,0,NA,0,FALSE,0,0
"193","FPS",2,0,0,"6",2014,27,42,38,0,0,1,2015,0,NA,"1",24,47,40,0,0,1,8,448324.906621348,9.33091588007548,9.37690412223334,0.00491648249630661,0,0,0,0,0,0,NA,0,FALSE,0,0
"194","FPS",2,0,0,"2",2014,36,38,25,0,0,1,2015,0,NA,"1",35,42,33,0,0,1,8,448324.906621348,9.0998041591121,9.44934847730066,0.0376929026133705,0,0,0,0,0,0,NA,0,FALSE,0,0
"195","FPS",2,0,0,"1",2016,52,63,49,0,7,1,2017,0,NA,"1",59,66,51,0,0,1,8,448324.906621348,10.646021979145,10.8588410547179,0.0197932926409981,7,0,0,0,7,0,NA,0,FALSE,0,0
"196","FPS",2,0,0,"1",2013,39,33,32,0,0,1,2014,0,NA,"1",45,48,37,0,0,1,8,448324.906621348,9.28562834645725,9.94860464938384,0.0689644392930648,0,0,0,0,0,0,NA,0,FALSE,0,0
"197","FPS",2,0,0,"1",2015,45,52,43,0,0,1,2016,0,NA,"1",52,63,49,0,7,1,8,448324.906621348,10.1789295601067,10.646021979145,0.0448664449662695,0,0,7,0,0,7,1.94591014905531,1,FALSE,0,0
"198","FPS",2,0,0,"7",2014,56,64,54,0,10,1,2015,0,NA,"1",50,77,75,0,0,1,8,448324.906621348,10.8330420567205,11.2331397768795,0.0362674047627469,10,0,0,0,10,0,NA,0,FALSE,0,0
"199","FPS",2,0,0,"4",2013,79,45,40,0,0,1,2014,0,NA,"1",78,58,45,0,1,1,8,448324.906621348,10.5248130324127,10.8836375630677,0.0335249051217947,0,0,1,0,0,1,0,1,FALSE,0,0
"200","FPS",2,0,0,"3",2015,39,102,79,0,1,1,2016,0,NA,"1",42,103,79,79,205,0.5,8,448324.906621348,11.3178055479423,11.4016696950414,0.00738261135923546,1,0,410,158,1,568,6.34212141872115,1,FALSE,0,0
"201","FPS",2,0,0,"5",2013,76,118,80,0,10,1,2014,0,NA,"1",73,89,51,0,44,1,8,448324.906621348,12.1432678354873,11.3707446796663,-0.0657311278579837,10,0,44,0,10,44,3.78418963391826,1,FALSE,0,0
"202","FPS",2,0,0,"2",2016,42,47,35,0,0,1,2017,0,NA,"1",40,46,36,0,0,1,8,448324.906621348,9.80298851754424,9.76086302512054,-0.00430646873757068,0,0,0,0,0,0,NA,0,FALSE,0,0
"203","FPS",2,0,0,"2",2015,35,42,33,0,0,1,2016,0,NA,"1",42,47,35,0,0,1,8,448324.906621348,9.44934847730066,9.80298851754424,0.0367414950304088,0,0,0,0,0,0,NA,0,FALSE,0,0
"204","FPS",2,0,0,"10",2015,62,109,91,43,0,1,2016,0,NA,"1",49,116,108,40,129,0.5,8,448324.906621348,11.9891650098525,11.9873649524026,-0.000150151623782957,0,43,258,80,43,338,5.82304589548302,1,FALSE,0,0
"205","FPS",2,0,0,"8",2016,43,56,51,0,0,1,2017,0,NA,"1",39,56,46,11,0,1,8,448324.906621348,10.3782006752144,10.1773779694153,-0.0195401062653779,0,0,0,11,0,11,2.39789527279837,1,FALSE,0,0
"206","FPS",2,0,0,"5",2016,81,103,73,2,50,1,2017,0,NA,"1",84,73,73,29,42,1,8,448324.906621348,11.9794608201119,11.6715589172015,-0.0260385643212508,50,2,42,29,52,71,4.26267987704132,1,FALSE,0,0
"207","FPS",2,0,0,"6",2016,29,48,39,0,0,1,2017,0,NA,"1",33,48,31,0,0,1,8,448324.906621348,9.56188172308541,9.46151901292092,-0.0105515982891458,0,0,0,0,0,0,NA,0,FALSE,0,0
"208","FPS",2,0,0,"10",2016,49,116,108,40,129,0.5,2017,0,NA,"1",75,121,119,6,38,0.5,8,448324.906621348,11.9873649524026,12.552225388306,0.0460447971909708,258,80,76,12,338,88,4.47733681447821,1,FALSE,0,0
"209","FPS",2,0,0,"8",2013,48,42,32,0,2,1,2014,0,NA,"1",48,48,43,0,25,1,8,448324.906621348,9.73442976805238,10.1634253735707,0.0431264667338422,2,0,25,0,2,25,3.2188758248682,1,FALSE,0,0
"210","FPS",2,0,0,"4",2015,52,68,54,0,2,1,2016,0,NA,"1",64,69,69,0,6,1,8,448324.906621348,10.8195587063832,11.2869193286156,0.0422889860705467,2,0,6,0,2,6,1.79175946922805,1,FALSE,0,0
"211","FPS",2,0,0,"2",2013,35,32,28,0,0,1,2014,0,NA,"1",36,38,25,0,0,1,8,448324.906621348,9.01311171052574,9.0998041591121,0.00957251843942064,0,0,0,0,0,0,NA,0,FALSE,0,0
"212","FPS",2,0,0,"7",2013,56,58,51,0,3,1,2014,0,NA,"1",56,64,54,0,10,1,8,448324.906621348,10.6774435700673,10.8330420567205,0.01446747445332,3,0,10,0,3,10,2.30258509299405,1,FALSE,0,0
"213","FPS",2,0,0,"6",2015,24,47,40,0,0,1,2016,0,NA,"1",29,48,39,0,0,1,8,448324.906621348,9.37690412223334,9.56188172308541,0.0195348830482458,0,0,0,0,0,0,NA,0,FALSE,0,0
"214","FPS",2,0,0,"9",2013,19,27,24,0,0,1,2014,0,NA,"1",22,32,31,NA,NA,NA,8,448324.906621348,8.07815291158012,8.65058879670459,0.0684641412623259,0,0,NA,NA,0,NA,NA,NA,FALSE,0,0
"215","FPS",2,0,0,"6",2013,16,34,24,0,0,1,2014,0,NA,"1",27,42,38,0,0,1,8,448324.906621348,8.13682631326529,9.33091588007548,0.136932958925228,0,0,0,0,0,0,NA,0,FALSE,0,0
"216","FPS",2,0,0,"10",2014,71,110,94,0,24,1,2015,0,NA,"1",62,109,91,43,0,1,8,448324.906621348,12.1662782611651,11.9891650098525,-0.0146647216025846,24,0,0,43,24,43,3.76120011569356,1,FALSE,0,0
"217","FPS",2,0,0,"5",2015,48,82,74,2,0,1,2016,0,NA,"1",81,103,73,2,50,1,8,448324.906621348,11.2418085874377,11.9794608201119,0.0635538471288402,0,2,50,2,2,52,3.95124371858143,1,FALSE,0,0
"218","FPS",2,0,0,"7",2015,50,77,75,0,0,1,2016,0,NA,"1",43,83,69,44,127,1,8,448324.906621348,11.2331397768795,11.0739704641488,-0.0142709667345287,0,0,127,44,0,171,5.14166355650266,1,FALSE,0,0
"219","FPS",2,0,0,"9",2016,25,40,40,0,0,1,2017,0,NA,"1",25,43,38,0,0,1,8,448324.906621348,9.25645796915747,9.27748533634955,0.00226906663815374,0,0,0,0,0,0,NA,0,FALSE,0,0
"220","FPS",2,0,0,"4",2016,64,69,69,0,6,1,2017,0,NA,"1",61,72,72,0,0,1,8,448324.906621348,11.2869193286156,11.3240293382668,0.00328248438566048,6,0,0,0,6,0,NA,0,FALSE,0,0
"221","FPS",2,0,0,"7",2016,43,83,69,44,127,1,2017,0,NA,"1",55,87,67,5,41,0.5,8,448324.906621348,11.0739704641488,11.3377571593394,0.0235411461125437,127,44,82,10,171,92,4.52178857704904,1,FALSE,0,0
"222","FPS",2,0,0,"3",2013,53,88,58,0,24,1,2014,0,NA,"1",41,100,69,0,52,1,8,448324.906621348,11.1678949746381,11.2126719933511,0.00400142485417554,24,0,52,0,24,52,3.95124371858143,1,FALSE,0,0
"223","FPS",2,0,0,"8",2015,48,52,46,0,2,1,2016,0,NA,"1",43,56,51,0,0,1,8,448324.906621348,10.3109093620398,10.3782006752144,0.00650502127360442,2,0,0,0,2,0,NA,0,FALSE,0,0
"224","FPS",2,0,0,"10",2013,75,97,81,0,1,1,2014,0,NA,"1",71,110,94,0,24,1,8,448324.906621348,11.9464714827735,12.1662782611651,0.0182320863032395,1,0,24,0,1,24,3.17805383034795,1,FALSE,0,0
"225","FPS",2,0,0,"9",2015,25,37,38,0,0,1,2016,0,NA,"1",25,40,40,0,0,1,8,448324.906621348,9.12720313330021,9.25645796915747,0.0140621571601058,0,0,0,0,0,0,NA,0,FALSE,0,0
"226","FPS",2,100,100,"2",2014,72,120,104,0,32,1,2015,0,NA,"1",79,131,92,48,0,1,9,1876868.87086415,12.3683719970009,12.4262569887786,0.00466916419470609,32,0,0,48,32,48,3.87120101090789,1,FALSE,0,0
"227","FPS",2,100,100,"4",2014,93,73,67,0,36,1,2015,0,NA,"1",93,87,53,70,73,1,9,1876868.87086415,11.687574789754,11.6286227614214,-0.00505675540138695,36,0,73,70,36,143,4.96284463025991,1,FALSE,0,0
"228","FPS",2,100,100,"6",2014,61,38,30,0,3,1,2015,0,NA,"1",60,47,45,3,2,1,9,1876868.87086415,9.80948064162325,10.4109778897639,0.0595114853071261,3,0,2,3,3,5,1.6094379124341,1,FALSE,0,0
"229","FPS",2,100,100,"6",2013,58,26,25,0,2,1,2014,0,NA,"1",61,38,30,0,3,1,9,1876868.87086415,9.1972386094975,9.80948064162325,0.0644460425862046,2,0,3,0,2,3,1.09861228866811,1,FALSE,0,0
"230","FPS",2,100,100,"7",2014,99,88,82,0,21,1,2015,0,NA,"1",98,97,76,118,17,1,9,1876868.87086415,12.1389991479384,12.1502350335217,0.000925174198638246,21,0,17,118,21,135,4.90527477843843,1,FALSE,0,0
"231","FPS",2,100,100,"5",2014,25,22,13,0,0,1,2015,0,NA,"1",34,46,16,3,0,1,9,1876868.87086415,7.53469087174945,8.78741387940644,0.153802651146888,0,0,0,3,0,3,1.09861228866811,1,FALSE,0,0
"232","FPS",2,100,100,"5",2013,25,28,22,0,4,1,2014,0,NA,"1",25,22,13,0,0,1,9,1876868.87086415,8.30194602446312,7.53469087174945,-0.0969721425097783,4,0,0,0,4,0,NA,0,FALSE,0,0
"233","FPS",2,100,100,"1",2014,103,179,124,0,77,1,2015,0,NA,"1",86,146,130,194,84,1,9,1876868.87086415,13.3022195957368,12.9653116044788,-0.0256534552163568,77,0,84,194,77,278,5.62762111369064,1,FALSE,0,0
"234","FPS",2,100,100,"2",2013,79,118,73,0,8,1,2014,0,NA,"1",72,120,104,0,32,1,9,1876868.87086415,12.0904151541425,12.3683719970009,0.0227295660940312,8,0,32,0,8,32,3.46573590279973,1,FALSE,0,0
