"species","quad","year","genetID","allcov.0.2","allcov.2.4","allcov.4.6","allcov.6.8","allcov.8.10","allcov.10.12","allcov.12.14","allcov.14.16","allcov.16.18","allcov.18.20","allcov.20.25","allcov.25.30","allcov.30.35","allcov.35.40","allcov.40.45","allcov.45.50","allcov.50.60","allcov.60.70","allcov.70.80","allcov.80.90","allcov.90.100","allcov.100.110","allcov.110.120","allcov.120.130","allcov.130.140","allcov.140.150","allpts.0.2","allpts.2.4","allpts.4.6","allpts.6.8","allpts.8.10","allpts.10.12","allpts.12.14","allpts.14.16","allpts.16.18","allpts.18.20","allpts.20.25","allpts.25.30","allpts.30.35","allpts.35.40","allpts.40.45","allpts.45.50","allpts.50.60","allpts.60.70","allpts.70.80","allpts.80.90","allpts.90.100","allpts.100.110","allpts.110.120","allpts.120.130","allpts.130.140","allpts.140.150","propQ.0.2","propQ.2.4","propQ.4.6","propQ.6.8","propQ.8.10","propQ.10.12","propQ.12.14","propQ.14.16","propQ.16.18","propQ.18.20","propQ.20.25","propQ.25.30","propQ.30.35","propQ.35.40","propQ.40.45","propQ.45.50","propQ.50.60","propQ.60.70","propQ.70.80","propQ.80.90","propQ.90.100","propQ.100.110","propQ.110.120","propQ.120.130","propQ.130.140","propQ.140.150"
"ARTR","Q2",2015,8,0,0,0,0,0,13.9289351736308,28.2160073296059,32.2786725293218,13.908099533932,3.18783891847497,5.72765199596515,29.3040452476363,24.2519149663619,25.2523742195066,82.2519986921794,185.632012262551,559.856006954723,450.351678090788,23.7967658349562,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,4,4,4,10,8,6,2,5,3,14,4,5,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.96531103825652,0.88940705869668,0.807131669108276,0.738227985462712,0.683522175334464,0.602891606841866,0.54657054491347,0.470142076018167,0.387031956744101,0.318227645144189,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q2",2016,3,0,0,0.0312347392527592,0.468765260747241,0,0,0,0.5,0,0.5,0.5,2.00601115557856,13.9778935419657,20.0748128964901,1.39184802486011,20.5838522196136,149.4292767745,380.599652946523,455.33798648621,448.744173072739,130.345303013265,49.9721229867873,19.1343990324242,0,0,0,0,0,0,1,2,3,1,0,1,1,3,7,6,3,4,6,10,11,9,8,4,6,2,0,0,0,1,1,1,0.998376678016337,0.941911839765681,0.88424918566262,0.837046680272264,0.799120500028636,0.768388502193249,0.743136626915475,0.664555644068134,0.594630802460859,0.543368606196932,0.504783089013694,0.474876481950652,0.451093930062632,0.415769405199745,0.390865480537508,0.371539360136896,0.342039848166877,0.302243362650505,0.259553224374658,0.221045436166161,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q2",2016,4,0,0,0,0.25,0,0,0,0,0.5,1.6688741501488,80.6830280887529,117.8044536532,85.290396638837,6.96684243697973,0.25,7.50836548252431,266.31216992019,419.866593993791,418.004688288409,244.912557702761,43.5793617953639,0,0,0,0,0,0,0,1,0,0,3,0,2,0,4,9,7,14,9,9,6,9,9,5,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.96781930440788,0.920788493341111,0.874374808190278,0.81056814985073,0.750253088731116,0.658867864466587,0.570213349705776,0.481437888047345,0.391326974956554,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q2",2016,7,0,0,0,0,0,0,3.28045400122462,18.6247783525346,26.0487442045969,30.1802730990217,79.5452799716879,70.811566911566,23.3942629796798,0.5,1.23251477576983,1.121715808121,3.56350624939165,37.6557793117115,84.916671402007,214.901067725249,289.060496117343,401.7998971993,301.926844817852,105.025023657558,0.00845556634180866,0,0,1,0,2,0,1,1,0,0,0,3,1,1,3,5,4,14,17,17,10,4,2,1,1,0,0,1,1,0.99696194060077,0.918341285131109,0.848511796345492,0.764290870065066,0.686016507672767,0.626854682550555,0.5811173112208,0.544897911022157,0.480911162666178,0.439349327694279,0.410298300561348,0.388893282075798,0.372487076205469,0.359521279404711,0.340350118953586,0.326867338081909,0.316875082635098,0.309082433749287,0.285443855416708,0.251705375593478,0.218762765688651,0.188379871535811,0.162429720455475,0.141494334262925
"ARTR","Q2",2016,8,2.79261968676337,19.3240855990084,27.5639721012665,19.9930366718244,19.7522083852809,19.2511727682443,18.9952914421493,20.7403072907987,22.4760547856138,20.6201558416451,12.5228589545327,13.6694027192618,90.9743657440114,118.190204307013,189.501438787888,276.979620534882,574.981306680063,223.667016895711,1.10221295499991,0.25,0.25,0,0,0,0,0,0,0,1,0,1,2,1,0,2,6,8,4,9,10,3,5,14,8,9,4,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.994441337916005,0.946582637687309,0.897956700953959,0.832063806320931,0.763739269312196,0.707366605444534,0.623337918926159,0.55235412330493,0.473799104293139,0.388925477722611,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2007,1,0,0,0,0,4.71095284946212,11.3946727429908,8.6886406252851,0,0,0,0,8.93356964113953,33.9584083612047,2.04985367579326,0.953068264876009,23.4590933388119,14.2503840613296,93.0482838002544,61.9261033434176,0,0.25,0,0,0,0,0,0,2,1,0,0,2,2,3,0,5,6,5,2,4,1,2,3,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.972900002893426,0.908238934877935,0.836336169718125,0.771550041479167,0.674555813871014,0.594507585137277,0.485262397006435,0.392009402955373,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2007,2,0,0,0,0,0,0,6.99417129105174,13.9363538264857,7.12743994947791,6.7734395349091,10.4351968417107,17.4435208380612,16.8285667605627,14.4263483232579,0.222547154636402,0.027452845363598,0,3.43765608049081,5.7885813208332,29.0559348838032,121.487194495764,9.63862655815626,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,3,5,7,3,12,3,4,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.997757317199079,0.914763986468525,0.818745755608687,0.739314894195947,0.678199977016142,0.630025023847622,0.559359931667944,0.510305753228788,0.457239172671292,0.381704500022223,0.317026461374669,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2007,3,0,0,0,0,4.82641328138016,10.4492806836157,9.47684791914232,0.0417243335997775,0,0,0,7.29992413464759,8.50579665100957,29.1361108924803,0,13.2594574931373,25.1530881718801,67.6262441346785,87.5981430089935,0,0.25,0,0,0,0,0,0,2,0,1,2,1,2,2,3,0,7,5,2,4,2,1,3,3,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.994111288958981,0.943356868001561,0.865723088680055,0.792123050990158,0.731492593646173,0.641788067690902,0.57517871758007,0.479268268216474,0.390277091472675,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2007,4,0.0530364289084119,0.196963571091588,0,0,0,0,0,0,0,0,0,26.28174093225,42.639030215529,0,0,8.10926900496214,16.9349972127758,2.19455912804551,0.25,6.7816782732785,19.1367183343996,114.213628168218,26.831409435106,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,2,2,13,8,8,3,1,1,0,0,0,0,1,1,1,1,0.974003288864755,0.918958022976191,0.870231547891779,0.829949736161437,0.796832923829184,0.769386044160743,0.717873692658529,0.647485959027781,0.590334381546896,0.546371970426113,0.511949450864725,0.484421038957527,0.443353316269225,0.41431316847516,0.386319402804529,0.351533258503424,0.306632164478364,0.261235772636397,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2007,5,0,0,0,0,0,0,0.25,0,0,0,0,1.85591101261316,21.3291859347288,16.4007689129114,28.1433340913132,12.3781784641366,13.8576589498139,0,2.19455912804551,3.70356738037349,3.32811089290502,39.5690622759302,117.837835327751,2.77485833404302,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,0,1,11,9,9,4,2,0,1,0,0,0,1,1,1,1,0.998595529251978,0.954917645337712,0.890321385858665,0.81070336339667,0.74188043300677,0.687046660610155,0.590072350734991,0.527321992039547,0.483695982277774,0.451720405274345,0.427328384147357,0.408133100253122,0.379897531227754,0.360157514626547,0.345596202535415,0.3318799113789,0.295355008043899,0.256440396363398,0.22040282274943,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2008,1,0,0,0.697645309616637,10.6828681329191,6.0893559431488,0,0,0,0,0,0.75855840890868,10.0113858300768,6.32227772078157,14.6109130929064,0,0,10.0135207000405,6.28118035809499,5.84663566225659,7.00586921400487,0,0,0,0,0,0,0,2,0,2,1,2,0,3,2,4,3,5,4,4,2,3,7,6,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.973120222875537,0.926852726235113,0.863305825669338,0.793170467283631,0.733304116936967,0.644087431893913,0.568015857884095,0.479313052226177,0.390445160673738,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2008,2,0,0,0,0,0,0,0.25,3.08959337443402,13.5124810250951,3.66779880239093,7.17207705319614,4.51118479755734,9.09562412849331,17.2762521316526,0.611513825579088,6.28118035809499,0,10.1546409047955,2.69786397146599,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3,1,2,0,0,2,3,7,9,10,5,3,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.949207970611621,0.840261835091604,0.746793649131525,0.67710698224507,0.62378764050873,0.581865097630305,0.520454159988646,0.477831150426235,0.441732026939472,0.375217231898685,0.314815059704014,0.263105798467342,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"ARTR","Q20",2009,1,0,0,0,0,0,0,0,0,0,0,0,0.594269983978931,11.0149756024051,0,0,7.83697178630208,4.0299015214894,4.76352172534401,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,4,2,1,5,6,3,2,1,5,7,4,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.995858864590478,0.95757834065095,0.9088872747122,0.841985314475183,0.778215648846643,0.680763253678772,0.590131989337512,0.486180889258741,0.39225332603384,0.3183622520897,0.263109299250868,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"ARTR","Q20",2009,2,0,0,0,0,0.151068529232384,0.348931470767616,0.25,0,0.75,2.28862562826296,8.57061995812103,4.67059610306893,4.43899014530805,0,0.847329416034224,3.91619230930978,0,0,0,0,2.0072870594145,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,3,1,1,3,2,5,13,7,3,3,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.98877873180585,0.924990796644643,0.832819128378643,0.742630610107119,0.674367450323572,0.621878142402731,0.580482201248775,0.519673157367984,0.477363531018231,0.436692286908994,0.375002268896534,0.314769373274894,0.263104949669879,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2009,6,0,0,0,0,0,0,0,0,0,0,0.369244975223363,0.130755024776637,0,0.35988931714123,10.7493562692428,0.5,5.43836532540627,3.92122092297071,4.76352172534401,2.0072870594145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,4,9,8,6,8,0,3,4,1,0,0,0,0,0,1,0.980060117762104,0.856109553410956,0.775227825439888,0.723074718393402,0.68718057631392,0.661098142398715,0.641331936270858,0.62585355132798,0.613412537443456,0.590907077943356,0.57583569393267,0.565043541249968,0.556936215579169,0.550624316295676,0.544264530241291,0.49175977949069,0.435599861781865,0.388003596828496,0.348607706072381,0.311872536340873,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2009,7,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1.1073426456563,10.7318608232104,0.0200421175172494,9.10958624837698,0,4.76352172534401,2.0072870594145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6,6,4,10,10,2,4,3,0,1,0,0,0,0,0.992551047221419,0.789511271878631,0.697390190777771,0.6491610441993,0.619739039011947,0.599967256264939,0.585781520360227,0.575112544483236,0.566799821567523,0.560140905503824,0.548138710513031,0.540127279342115,0.534400712767316,0.530104187653226,0.519953086099176,0.502385986248741,0.467201433118848,0.420070220447692,0.376886400934231,0.340183404207962,0.307732341616121,0.262584874581615,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"ARTR","Q20",2010,1,0,0,0,0,0,0,0,0,0,0,0,0.533983285907062,20.9616864179028,0.403624365615645,0,2.68099531366668,3.62979277428126,0.237969011278064,41.0932731231572,0.0101058834493415,0.25,0,0,0,0,0,0,1,0,0,1,1,1,1,2,2,3,6,3,2,2,1,5,3,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.987167815947016,0.944326344740693,0.892989894628825,0.82550237828411,0.762887683484821,0.66838617707825,0.581437334791238,0.484011265239331,0.39176853139958,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2010,2,0,0,0,0.142125687146913,0.107874312853087,0,0,0,0,1.0022890772045,9.18340125179195,11.7136037404291,4.42848407724412,0.000589417623881872,0,0.25,0,0,1,0,0.869683604358002,39.3166730845475,1.78670592205901,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,2,3,9,8,3,3,0,2,0,0,0,0,1,1,1,1,1,1,1,1,0.991266884006953,0.964588640045665,0.872425660309498,0.763377603489009,0.681987181719808,0.621775667872682,0.575736490766662,0.539526198883042,0.486423895990635,0.449498432576704,0.419819368763578,0.367928390526729,0.311897375815869,0.262709250171726,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"ARTR","Q20",2011,1,0,0,0,0,0,0,0,0,0,0,0.5,0.752686197583458,6.81377901872803,0.25,0,4.94318802695243,3.54455925680006,33.0877499746627,147.340853284385,5.60064674095216,0,0,0,0,0,0,0,0,1,2,1,0,2,4,1,1,8,5,5,4,4,1,7,5,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.998769592194688,0.955371473030419,0.907182754249042,0.851644288630428,0.784343669201901,0.726092529626292,0.638852520940616,0.560101155274921,0.47730077353902,0.390109111968439,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2011,2,0,0,0,0,0.256757443904253,1.4684339566532,1.11660023845205,0.076720042204359,0.209510776100696,0.213769181694945,1.55454825171191,6.26191696459958,5.39595564474299,0,0,0.25,0,0,0.5,13.2518567255977,109.065318573329,63.212074701073,0,0,0,0,0,0,1,1,0,2,0,1,2,1,2,1,0,1,4,5,13,10,4,4,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,0.991565831956386,0.913630604106599,0.803488801593415,0.71560979018826,0.650490520107911,0.600682128472908,0.561515079964215,0.504110622614644,0.464233451699029,0.431160103085017,0.371918097984097,0.313536550656785,0.262999187427698,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2012,1,0,0,0,0,0,0,0,0,0,0.0575054440485376,0.192494555951462,0.612162009999999,6.382837158506,0,0,0.768812531757983,4.22274825489202,41.9347589105136,99.4009089244737,8.77440991001467,1.88243418179351,0,0,0,0,0,0,1,2,3,1,1,3,2,1,1,5,3,8,7,4,3,9,4,2,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.969431226333044,0.922611504346933,0.873077443826205,0.807341718974565,0.746892060333318,0.655861074287902,0.570067346951386,0.481095174834305,0.391161139238796,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2012,2,0,0,0,0,0.111479530544589,0.387883856740143,0.000636612715268492,0,0,0.00206058604017012,1.82568951322065,5.16724906924519,1.25,0,0,0.25,0,0.25,3.1324341817935,16.6092874255432,98.1067350347348,34.7912413663942,2.3443747049798,0,0,0,0,0,0,1,2,1,1,3,0,0,3,2,0,4,4,7,15,6,6,4,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0.9988886805014,0.977416936362167,0.901560481520009,0.794932115145295,0.708961242950918,0.645077644235313,0.596137001098648,0.557610644423416,0.501084600854149,0.461776955966775,0.427675017268259,0.371232709601331,0.313278101113979,0.262964303081032,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"ARTR","Q20",2013,1,0,0,0,0,0,0,0,0,0,0,0.25,0.25567282940411,7.2128971238386,1.76913080542877,0,0,5.9093903063,9.00079353478526,71.0637725963505,0.322984861576728,0,0,0,0,0,0,0,0,2,1,2,1,2,4,1,2,6,2,5,6,4,3,10,5,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.993627633006007,0.945215501304623,0.896543319796687,0.850634269732012,0.788002330489771,0.730289256684808,0.643085499278695,0.557905263806673,0.47709277157981,0.390411739013615,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2013,2,0,0,0,0,0,0.239594444751978,0.0104055552480223,0.212120522175626,0.0378794778243735,0,1.29126742952203,7.69643332914945,0.5,0.855612283066998,0,6.6723150859635,0.25,0,0.5,15.5243521207579,61.3221319464011,0.672529862822998,0,0,0,0,0,0,0,0,1,1,1,1,3,3,1,1,0,3,2,8,12,9,7,4,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0.998649852644036,0.919258272338561,0.807131180791621,0.718362891527547,0.652690328825357,0.60250387838333,0.563062356877307,0.505290141910766,0.465180072150965,0.433276627445158,0.372186425097957,0.313634291464947,0.263011350114138,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2014,1,0,0,0,0,0,0,0,0,0,0,0,1.36061671720925,12.3078499347942,0,0,0,2.04534849335115,20.1516357243627,119.478839825801,9.70956749332009,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,3,8,4,9,4,3,3,8,3,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.998799019393559,0.955450214092766,0.907266640369503,0.865236303340775,0.81473832631442,0.756885578573249,0.664235201340147,0.56688040171974,0.481228113062945,0.391692784120935,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2014,2,0,0,0,0,0,0.25,0,0,0,0,0.768341234805923,12.2307067304771,0,0,0.00480397073104122,2.71303882232796,0,0.669418686720501,0.25,10.8121455329349,100.158229118595,37.1971740922464,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,1,0,2,1,2,11,13,6,4,2,2,0,0,0,0,1,1,1,1,1,1,1,1,0.999997988228235,0.981248683664227,0.896088090984785,0.7858476090875,0.700792779883156,0.637823231875986,0.589671212301809,0.551805596777218,0.496297964234736,0.45772386049259,0.426186513438038,0.37021394275129,0.312845908644856,0.262893812809822,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2015,1,0,0,0,0,0,0,0,0,0,0.000144138173771581,1.49985586182623,7.77250822956678,3.03585618217772,0,0,0.25,1.55333819106789,4.998418178018,49.5007389369357,9.14424622372381,0,0,0,0,0,0,0,0,1,1,2,2,1,2,0,3,5,6,4,2,5,7,13,5,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.98252382907311,0.938240528000011,0.894015799204283,0.83139241842653,0.769593826900361,0.67449379602678,0.580608952445547,0.484676989462364,0.39203619164318,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2015,2,0,0,0,0,0,0,0,0,0,0.25,2.23489582504799,8.9759827307376,1.09748585595891,0,0,5.5464761420198,0.00528022706609477,0,0.716671837512049,0.0333281624879511,0.556636868518886,48.7256298392952,9.61271845284547,0,0,0,0,0,1,0,0,0,1,1,0,2,2,1,0,3,2,3,9,13,8,11,3,2,0,0,0,0,1,1,1,1,1,1,1,1,0.998314034572978,0.976120474884604,0.887497950109714,0.777348332183119,0.693637180389028,0.631696064496886,0.584338367062961,0.547098609377518,0.492504515232772,0.454559259664459,0.423853179975455,0.369356540468579,0.312491407325076,0.262829648634516,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2016,1,0,0,0.288768664323496,0,0,0,0,0,0,0,2.17203555905443,11.80944227014,10.312310576192,0,0,5.27291332225144,24.8230096597491,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,3,4,2,6,7,5,2,1,4,9,10,4,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.969907319744034,0.917507239781114,0.848533719736935,0.783673951992829,0.684806176899498,0.596683057619583,0.48684581015715,0.392379482005738,0.3183622520897,0.263109299250868,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"ARTR","Q20",2016,2,0,0,0,0,0,0,0.453546781362923,1.23573895421375,3.87461735748904,5.1214634416724,14.1712556073259,0,0,0,0,0.288768664323495,0,2.74579797917383,0.563494109483177,21.6758001847967,4.5479969718693,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,3,0,3,5,20,11,5,7,5,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.965576397432263,0.897714743658087,0.806888398432565,0.730039939574675,0.670614420883707,0.623635945517063,0.554548124717592,0.506478176505337,0.453850035545188,0.380970168511256,0.316823954410831,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q20",2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20861386889,2.6237720751475,14.3612918285806,0.109974029545377,6.45557960295816,30.4423425019693,0.476906144619505,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,2,2,3,2,3,13,5,15,10,2,1,1,0,0,0,1,1,1,1,0.964997031629899,0.908671385205415,0.860248845665805,0.820612337807739,0.78818499709257,0.761386453873145,0.711543934297845,0.675724827868893,0.622358212787304,0.577275530835231,0.540838746059645,0.511200028980195,0.466365503274165,0.43431363255082,0.394595160464345,0.356385663155584,0.309691145274832,0.262237679950135,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q21",2013,1,0.25,2.66008228120516,2.74339512884836,7.77259537817301,9.4732623875518,9.06111707934363,10.0459557293867,12.0114221837086,13.0326023011938,13.3279133000921,25.7873609195784,80.1243401214611,91.9481634205905,141.021274766495,238.362856010995,314.203565374231,797.991988033121,713.032751698378,283.749185273,384.206905271024,70.1722055825494,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,2,2,2,0,6,7,4,7,8,1,0,0,0,0,0,1,1,1,1,1,1,1,0.98562624594938,0.953369904095426,0.920578104628974,0.850637780379334,0.798157033453324,0.727197645627752,0.664889659249485,0.615704108630187,0.576335127632945,0.517751740915046,0.476537737202972,0.426314897693717,0.374299530832036,0.314673571322666,0.26310443030821,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q21",2014,2,0,0,0.390476044198299,0.192117582696947,0.779847305165302,9.57511672878534,4.91943935789514,0.0829573047135863,10.1260046615848,7.191841755143,22.5396805944585,20.3723797481409,4.72583434701038,25.3072811621984,61.8782772533479,94.7558365857175,251.383137277967,291.24424625953,388.877470119069,594.761701865155,588.775087404536,135.532668113695,227.878934925395,155.700324104257,3.94205060202603,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,1,2,9,3,6,2,2,0,0,0,0.715466901891171,0.484632978561309,0.403021834847296,0.363164306988256,0.339683934043471,0.324238935827318,0.313317647808964,0.305190616570181,0.298908736801665,0.293908671745149,0.284966601308231,0.279048282156264,0.274842234556179,0.27169981461882,0.269262924686325,0.267317957848195,0.264408082775015,0.262335205533241,0.260783726120278,0.259578912003038,0.257517719208323,0.237473191267456,0.212123329314082,0.186624290182032,0.162429720455476,0.141494334262925
"ARTR","Q21",2015,2,0,0,0.46493485407959,7.69789724019562,15.5728667422051,13.0630633610228,2.07860820950482,4.62349542218389,11.958974309944,19.1040511823117,16.1426350831952,4.21639967332887,8.74925919501933,37.8114611901597,44.7379071732438,91.9342195228267,163.266736748951,269.716279561587,404.934446679964,516.051177148183,461.7065030523,32.3059252144944,183.338851146155,29.7832540442432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,2,3,10,3,2,3,2,0,0,0,1,0.999745295942146,0.796065441887481,0.644416242865496,0.556608792297082,0.500044408920842,0.460779575047316,0.43201384977186,0.410070575817144,0.392798712907294,0.362370695248055,0.342576462429354,0.328686965910017,0.318410012663027,0.310500692537952,0.304227224566711,0.294908044124571,0.28831857250028,0.283414039544648,0.279621817927052,0.270612710306087,0.244135740276317,0.215415168966508,0.187771891574564,0.162429720455475,0.141494334262925
"ARTR","Q21",2016,2,0,2.06861000286818,9.73508688987909,11.8449418778482,7.84734783313419,5.73315682255287,5.59343116824849,8.0504456965296,10.0432711058573,10.1795895682479,37.4102963367482,40.5900845722213,8.47708649535673,53.3434764046905,117.109420660515,149.570833845309,352.721842252707,575.82386227748,644.408583742126,590.557658738033,295.228438364781,158.717445485297,120.917134927611,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,2,0,1,5,5,6,4,2,1,0,0,0,1,1,0.978350725201998,0.890701556705981,0.822895284945385,0.765107858773161,0.691582197564787,0.633515027144894,0.587987811304973,0.551643177514529,0.486939879233088,0.444635760775012,0.41495738897959,0.39303945250836,0.376212755912354,0.362899807393555,0.343191032791599,0.329315099957718,0.319023119630092,0.310315622624814,0.28618493441816,0.252099713082917,0.218922160494345,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q22",2016,1,0,0,0,0,0,0,0,1.31957699550853,13.624787591192,14.3898156520433,33.6489140527045,0,0,0,3.78156686536846,2.88357096993205,0,2.4476229007829,2.4199907888236,15.1883460444068,60.6011004293655,1.93825719710765,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,2,2,1,5,9,13,5,10,3,2,0,0,0,1,0.833667039469859,0.729633817661746,0.6740380476334,0.601621115407691,0.544048829879632,0.501480608965827,0.469204978763817,0.444043015923706,0.423939052620798,0.387940024117067,0.364161289430206,0.347322629895348,0.334787329170497,0.325099266898689,0.31739069481458,0.305901502634116,0.297752174295048,0.291673445389646,0.286965611979372,0.274368106148077,0.246192537759794,0.216395432143461,0.188037306318227,0.162429720455475,0.141494334262925
"ARTR","Q22",2016,2,0,0,0,0,0,0,3.29432576355279,15.0354410352023,13.5994447276487,15.0844329937223,15.9694497713224,0,0,0,6.66513783530051,0,0,4.6176136896065,0.25,29.1974530668293,48.5302506040507,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,1,3,1,0,7,7,13,9,9,0,2,0,0,0,1,1,0.905957226420063,0.818180287660542,0.757558253788963,0.677070953142397,0.613756718381221,0.565649520776506,0.52826019857752,0.498513451782824,0.445629366073717,0.411025444786228,0.38670548423858,0.368710545998126,0.354871305893704,0.343904355154259,0.327636814833542,0.316157223464886,0.307627484396472,0.301042127619099,0.281631036707272,0.249835113028035,0.218001574830094,0.18833184176743,0.162429720455476,0.141494334262925
"ARTR","Q22",2016,3,0,0,0,0,0,0,0,0,0,1.61923388662696,5.04590394867355,22.3351529996563,51.1224500130005,4.27010065822323,0,6.94207083010316,59.7698371798542,1.13879997109751,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,3,1,2,10,2,2,4,5,2,6,9,3,2,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.984284765914026,0.94050034285729,0.873571376369431,0.802209707779332,0.741069159773916,0.650109372428346,0.57453635484877,0.480804403337256,0.390811388446013,0.3183622520897,0.263109299250868,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
