"","Plot","TagID","Transplant","Year_t","Height_t","Width_t","Perp_t","NS_t","Goodbuds_t","TotFlowerbuds_t","ABFlowerbuds_t","Antcount_t","Year_t1","Newplant","Survival_t1","Height_t1","Width_t1","Perp_t1","NS_t1","Goodbuds_t1","TotFlowerbuds_t1","ABFlowerbuds_t1","Antcount_t1","comments","Ant_sp_t","Ant_sp_t1"
"5156","8","9",0,2015,98,87,77,23,22,NA,6,12,2016,0,1,75,79,64,14,4,NA,17,0,"","crem","vacant"
"5157","8","10",0,2015,37,31,14,3,0,NA,0,0,2016,0,1,39,22,10,3,0,NA,0,0,"","vacant","vacant"
"5158","8","11",0,2015,112,128,66,26,11,NA,10,0,2016,0,1,106,102,84,34,30,NA,10,3,"","vacant","liom"
"5159","8","12",0,2015,103,82,77,42,10,NA,7,5,2016,0,1,112,104,81,44,15,NA,7,0,"","liom","vacant"
"5160","8","13",0,2015,41,25,14,3,0,NA,0,2,2016,0,1,49,25,13,3,0,NA,0,0,"","liom","vacant"
"5161","8","14",0,2015,150,108,105,10,45,NA,5,9,2016,0,1,152,110,102,53,29,NA,31,6,"","liom","liom"
"5162","8","16",0,2015,39,14,7,0,0,NA,0,0,2016,0,1,19,10,4,3,0,NA,0,0,"","vacant","vacant"
"5163","8","17",0,2015,103,138,71,36,55,NA,7,27,2016,0,1,105,138,79,44,82,NA,9,1,"","liom","liom"
"5164","8","18",0,2015,69,48,39,7,2,NA,1,0,2016,0,1,63,66,42,0,0,NA,0,0,"","vacant","vacant"
"5165","8","19",0,2015,136,133,110,26,48,NA,13,12,2016,0,1,154,117,114,27,22,NA,31,0,"","liom","vacant"
"5166","8","20",0,2015,72,91,68,13,2,NA,0,1,2016,0,1,71,81,49,16,2,NA,1,0,"","crem","vacant"
"5167","8","21",0,2015,88,71,55,17,3,NA,2,11,2016,0,1,93,71,52,8,2,NA,0,2,"","liom","crem"
"5168","8","22",0,2015,6,5,4,2,0,NA,0,0,2016,0,1,12,9,6,5,0,NA,0,0,"","vacant","vacant"
"5169","8","23",0,2015,107,88,60,25,25,NA,9,6,2016,0,1,117,88,55,0,0,NA,15,0,"","fore","vacant"
"5170","8","25",0,2015,143,130,120,16,6,NA,1,2,2016,0,1,126,123,103,26,6,NA,2,0,"","liom","vacant"
"5171","8","26",0,2015,113,200,185,73,89,NA,3,9,2016,0,1,176,199,182,49,54,NA,17,4,"1 camp","liom","liom"
"5172","8","27",0,2015,70,56,42,15,1,NA,0,3,2016,0,1,71,53,47,2,0,NA,0,0,"","liom","vacant"
"5173","8","28",0,2015,72,125,61,19,7,NA,3,0,2016,0,1,93,143,64,30,5,NA,9,0,"","vacant","vacant"
"5174","8","29",0,2015,58,110,56,9,0,NA,0,0,2016,0,1,82,74,48,1,0,NA,0,0,"","vacant","vacant"
"5175","8","32",0,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
"5176","8","33",0,2015,98,101,62,0,3,NA,11,NA,2016,0,1,106,102,59,26,4,NA,0,3,"",NA,"fore"
"5177","8","34",0,2015,91,93,90,14,26,NA,0,4,2016,0,1,98,103,74,5,12,NA,5,0,"","liom","vacant"
"5178","8","36",0,2015,45,55,31,0,0,NA,0,0,2016,0,1,43,56,31,0,0,NA,0,0,"","vacant","vacant"
"5179","8","37",0,2015,20,4,2,3,0,NA,0,0,2016,0,1,8,2,2,0,0,NA,0,0,"nearly dead","vacant","vacant"
"5180","8","38",0,2015,18,16,13,3,0,NA,0,1,2016,0,1,25,15,12,0,0,NA,0,0,"","liom","vacant"
"5181","8","39",0,2015,79,50,41,6,2,NA,0,3,2016,0,1,78,41,45,7,2,NA,0,0,"Fine, I think. Tag is weird.","liom","vacant"
"5182","8","42",0,2015,70,35,27,3,0,NA,0,2,2016,0,1,62,46,24,12,0,NA,0,0,"","liom","vacant"
"5183","8","43",0,2015,152,131,52,8,17,NA,0,5,2016,0,1,109,131,69,19,3,NA,2,0,"","liom","vacant"
"5184","8","44",0,2015,105,98,75,32,14,NA,2,2,2016,0,1,92,106,66,11,2,NA,4,1,"1 wvl-gerst","camp","crem"
"5185","8","45",0,2015,95,79,42,7,18,NA,1,0,2016,0,1,92,64,53,18,6,NA,2,0,"1 wvl-gerst","vacant","vacant"
"5186","8","46",0,2015,108,141,39,1,26,NA,1,0,2016,0,1,95,139,56,17,8,NA,3,0,"","vacant","vacant"
"5187","8","47",0,2015,67,44,41,6,1,NA,0,10,2016,0,1,79,55,53,5,2,NA,0,2,"","liom","liom"
"5188","8","48",0,2015,53,31,31,0,0,NA,0,0,2016,0,1,61,34,24,7,0,NA,0,0,"","vacant","vacant"
"5189","8","49",0,2015,112,200,89,22,38,NA,4,2,2016,0,1,121,193,102,20,7,NA,9,0,"1 gerst, 1 CV adult","liom","vacant"
"5190","8","51",0,2015,46,19,16,4,0,NA,0,12,2016,0,1,48,22,21,8,0,NA,0,2,"1 gerst","crem","crem"
"5191","8","52",0,2015,94,113,62,10,18,NA,2,18,2016,0,1,92,117,65,15,10,NA,3,5,"","liom","liom"
"5192","8","53",0,2015,100,109,107,13,72,NA,2,21,2016,0,1,105,121,108,20,22,NA,6,2,"","liom","liom"
"5193","8","54",0,2015,93,121,121,43,42,NA,3,5,2016,0,1,98,127,124,14,44,NA,35,6,"","liom","liom"
"5194","8","55",0,2015,10,19,16,0,0,NA,0,0,2016,0,1,10,20,7,0,0,NA,0,0,"large dieback","vacant","vacant"
"5195","8","56",0,2015,89,118,86,23,26,NA,5,17,2016,0,1,98,125,88,14,20,NA,2,6,"","liom","liom"
"5196","8","57",0,2015,151,131,118,27,113,NA,6,29,2016,0,1,154,141,130,44,45,NA,7,0,"CV adult","liom","vacant"
"5197","8","59",0,2015,91,149,74,10,22,NA,0,16,2016,0,1,99,143,93,26,23,NA,7,0,"","liom","vacant"
"5198","8","60",0,2015,55,47,26,1,1,NA,1,0,2016,0,1,53,45,31,7,0,NA,0,0,"","vacant","vacant"
"5199","8","61",0,2015,89,120,90,18,31,NA,9,5,2016,0,1,113,123,102,33,15,NA,23,0,"1 CV juv","liom","vacant"
"5200","8","62",0,2015,85,52,49,6,1,NA,0,2,2016,0,1,101,63,38,0,0,NA,0,0,"","liom","vacant"
"5201","8","63",0,2015,40,42,22,0,0,NA,0,0,2016,0,1,45,36,26,6,0,NA,0,0,"","vacant","vacant"
"5202","8","64",0,2015,89,87,53,8,1,NA,0,1,2016,0,1,94,42,40,0,0,NA,0,0,"green, purple, yellow coloring; may be dying","liom","vacant"
"5203","8","65",0,2015,89,87,53,8,1,NA,0,1,2016,0,1,98,87,54,1,0,NA,0,0,"","liom","vacant"
"5204","8","66",0,2015,124,116,112,16,71,NA,5,4,2016,0,1,123,106,97,6,7,NA,12,0,"","liom","vacant"
"5205","8","67",0,2015,7,9,4,2,0,NA,0,0,2016,0,1,10,2,1.5,2,0,NA,0,0,"","vacant","vacant"
"5206","8","68",0,2015,31,21,21,0,0,NA,0,0,2016,0,1,38,23,20,2,0,NA,0,0,"","vacant","vacant"
"5207","8","69",0,2015,28,29,12,0,0,NA,0,0,2016,0,1,21,17,8,2,0,NA,0,0,"measured only green branch; rest of plant is dead","vacant","vacant"
"5208","8","70",0,2015,132,150,94,38,41,NA,15,0,2016,0,1,96,99,71,8,21,NA,15,0,"leaning; 2015 dimensions are wrong","vacant","vacant"
"5209","8","71",0,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,0,1,105,114,91,11,13,NA,16,0,"Plant 70 is actually a cluster of 2 large plants (70, 71). Plant 70's 2015 measurements came from both plants.",NA,"vacant"
"5210","8","72",0,2015,57,38,23,2,0,NA,0,0,2016,0,1,53,33,24,12,0,NA,0,0,"","vacant","vacant"
"5211","8","73",0,2015,95,82,58,12,6,NA,0,0,2016,0,1,98,89,66,10,1,NA,14,0,"","vacant","vacant"
"5212","8","74",0,2015,41,25,13,1,0,NA,0,0,2016,0,1,38,30,20,1,0,NA,0,0,"leaning","vacant","vacant"
"5213","8","76",0,2015,140,109,109,20,19,NA,5,0,2016,0,1,150,112,86,29,10,NA,10,0,"","vacant","vacant"
"5214","8","77",0,2015,105,110,77,9,32,NA,4,0,2016,0,1,119,121,124,30,7,NA,9,1,"","vacant","crem"
"5215","8","78",0,2015,59,46,45,8,1,NA,0,0,2016,0,1,51,63,59,8,0,NA,0,0,"","vacant","vacant"
"5216","8","79",0,2015,96,113,100,27,25,NA,0,8,2016,0,1,94,113,115,19,7,NA,1,0,"","liom","vacant"
"5217","8","80",0,2015,110,103,68,14,6,NA,2,0,2016,0,1,113,87,72,7,0,NA,0,0,"","vacant","vacant"
"5218","8","83",0,2015,38,34,25,6,0,NA,0,3,2016,0,1,44,46,35,16,0,NA,0,0,"","liom","vacant"
"5219","8","84",0,2015,23,20,12,8,0,NA,0,0,2016,0,1,32,35,15,8,0,NA,0,0,"","vacant","vacant"
"5220","8","85",0,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
"5221","8","87",0,2015,19,12,8,2,0,NA,0,0,2016,0,1,22,15,12,4,0,NA,0,0,"","vacant","vacant"
"5222","8","88",0,2015,25,17,12,0,0,NA,0,0,2016,0,1,21,17,12,0,0,NA,0,0,"","vacant","vacant"
"5223","8","89",0,2015,22,18,18,6,0,NA,0,0,2016,0,1,27,18,15,1,0,NA,0,0,"","vacant","vacant"
"5224","8","90",0,2015,32,33,14,2,0,NA,0,0,2016,0,1,23,34,10,0,0,NA,0,0,"","vacant","vacant"
"5225","8","91",0,2015,18,12,8,0,0,NA,0,0,2016,0,1,12,5,2,0,0,NA,0,0,"much of it has died back","vacant","vacant"
"5226","8","93",0,2015,29,24,15,6,0,NA,0,8,2016,0,1,38,27,21,2,0,NA,0,1,"","liom","fore"
"5227","8","94",0,2015,14,6,4,3,0,NA,0,0,2016,0,1,11,8,7,0,0,NA,0,0,"25% covered in cochinil","vacant","vacant"
"5228","8","95",0,2015,28,15,14,4,0,NA,0,0,2016,0,1,25,23,18,4,0,NA,0,0,"","vacant","vacant"
"5229","8","96",0,2015,5,4,3,2,0,NA,0,0,2016,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"5230","8","97",0,2015,26,19,14,5,0,NA,0,0,2016,0,1,38,23,21,8,0,NA,0,0,"","vacant","vacant"
"5231","8","98",0,2015,22,17,10,0,0,NA,0,0,2016,0,1,18,10,8,0,0,NA,0,0,"getting pretty yellow","vacant","vacant"
"5232","8","99",0,2015,16,10,8,0,0,NA,0,0,2016,0,1,19,11,7,6,0,NA,0,0,"","vacant","vacant"
"5233","8","100",0,2015,9,1,1,1,0,NA,0,0,2016,0,1,9,6,3,2,0,NA,0,0,"","vacant","vacant"
"5234","8","102",0,2015,16,12,8,2,0,NA,0,0,2016,0,1,14,10,8,0,0,NA,0,0,"Looking rough. Turning purple/yellow","vacant","vacant"
"5235","8","104",0,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,1,1,21,17,11,4,0,NA,0,0,"2 m east of 8-81",NA,"vacant"
"5236","8","105",0,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,1,1,2,1,1,0,0,NA,0,0,"0.5 m south of 8-101",NA,"vacant"
"5237","8","101A",0,2015,7,1,1,1,0,NA,0,0,2016,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"5238","8","101B",0,2015,4,3.5,1,1,0,NA,0,0,2016,0,1,7,1.5,1.5,1,0,NA,0,0,"","vacant","vacant"
"5239","8","75A",0,2015,23,13,11,1,0,NA,0,0,2016,0,1,20,13,11,1,0,NA,0,0,"","vacant","vacant"
"5240","1","1",0,2016,105,91,83,13,22,NA,2,14,2017,0,1,105,91,81,9,2,NA,5,42,"","liom","liom"
"5241","1","3",0,2016,48,35,26,6,0,NA,0,5,2017,0,1,53,40,26,0,0,NA,0,3,"","liom","liom"
"5242","1","4",0,2016,70,74,56,0,0,NA,0,0,2017,0,1,69,73,36,0,0,NA,0,2,"1 lg bulk red thorax ant","vacant","liom"
"5243","1","5",0,2016,37,42,28,0,0,NA,0,0,2017,0,1,36,44,35,0,0,NA,0,0,"","vacant","vacant"
"5244","1","6",0,2016,56,48,33,8,0,NA,0,0,2017,0,1,71,43,39,0,0,NA,0,0,"","vacant","vacant"
"5245","1","8",0,2016,82,32,28,3,0,NA,0,0,2017,0,1,55,42,22,2,0,NA,0,11,"","vacant","liom"
"5246","1","9",0,2016,87,78,74,0,0,NA,0,0,2017,0,1,81,75,66,0,0,NA,0,0,"","vacant","vacant"
"5247","1","11",0,2016,45,39,26,2,0,NA,0,0,2017,0,1,57,32,27,3,0,NA,0,3,"","vacant","liom"
"5248","1","13",0,2016,83,102,45,11,1,NA,0,3,2017,0,1,82,71,44,7,0,NA,0,21,"growing on an angle","liom","liom"
"5249","1","15",0,2016,52,38,21,0,0,NA,0,0,2017,0,1,51,39,21,0,0,NA,0,0,"","vacant","vacant"
"5250","1","16",0,2016,85,78,52,2,0,NA,0,0,2017,0,1,85,82,45,6,0,NA,0,9,"","vacant","liom"
"5251","1","17",0,2016,7,3,3,0,0,NA,0,0,2017,0,1,7,2,1,2,0,NA,0,0,"died back","vacant","vacant"
"5252","1","20",0,2016,103,56,54,6,3,NA,0,0,2017,0,1,105,57,55,0,0,NA,0,4,"1 CV juv","vacant","liom"
"5253","1","23",0,2016,110,79,78,9,3,NA,0,6,2017,0,1,108,85,69,14,0,NA,0,22,"","liom","liom"
"5254","1","24",0,2016,76,67,45,16,1,NA,6,0,2017,0,1,93,69,57,15,2,NA,0,5,"","vacant","liom"
"5255","1","25",0,2016,83,50,48,15,2,NA,0,19,2017,0,1,93,61,54,8,0,NA,7,3,"","crem","crem"
"5256","1","26",0,2016,89,62,44,12,0,NA,6,0,2017,0,1,87,66,50,34,0,NA,0,3,"1 fruit fly","vacant","liom"
"5257","1","29",0,2016,32,21,14,0,0,NA,0,0,2017,0,1,39,22,15,0,0,NA,0,0,"","vacant","vacant"
"5258","1","30",0,2016,40,22,6,1,0,NA,0,0,2017,0,1,14,6,5.5,0,0,NA,0,0,"","vacant","vacant"
"5259","1","32",0,2016,62,57,33,26,2,NA,0,0,2017,0,1,54,72,30,0,0,NA,0,0,"","vacant","vacant"
"5260","1","33",0,2016,29,35,19,0,0,NA,0,0,2017,0,1,34,30,24,7,0,NA,0,0,"","vacant","vacant"
"5261","1","34",0,2016,110,76,73,17,0,NA,0,0,2017,0,1,86,77,72,0,0,NA,0,1,"","vacant","liom"
"5262","1","35",0,2016,75,69,42,3,1,NA,0,0,2017,0,1,100,78,54,2,0,NA,0,0,"","vacant","vacant"
"5263","1","38",0,2016,112,91,21,20,6,NA,0,0,2017,0,1,118,83,80,12,1,NA,1,5,"","vacant","liom"
"5264","1","39",0,2016,52,42,33,10,0,NA,0,0,2017,0,1,60,45,40,0,0,NA,0,0,"","vacant","vacant"
"5265","1","41",0,2016,105,97,75,28,16,NA,23,0,2017,0,1,110,104,91,26,15,NA,20,50,"","vacant","liom"
"5266","1","42",0,2016,103,79,75,26,13,NA,2,0,2017,0,1,125,94,79,13,2,NA,1,9,"","vacant","liom"
"5267","1","43",0,2016,89,99,67,9,2,NA,4,0,2017,0,1,92,99,81,1,0,NA,0,5,"unknown new growth x4","vacant","liom"
"5268","1","44",0,2016,67,47,33,0,0,NA,0,0,2017,0,1,68,48,30,2,0,NA,0,0,"","vacant","vacant"
"5269","1","45",0,2016,102,98,61,5,5,NA,1,0,2017,0,1,109,93,58,0,0,NA,0,1,"","vacant","other"
"5270","1","51",0,2016,22,15,12,0,0,NA,0,0,2017,0,1,22,12,8,0,0,NA,0,0,"","vacant","vacant"
"5271","1","52",0,2016,82,61,32,1,0,NA,0,0,2017,0,1,110,73,47,0,0,NA,0,0,"50% dead","vacant","vacant"
"5272","1","54",0,2016,110,88,61,8,1,NA,0,0,2017,0,1,99,85,70,0,0,NA,0,0,"","vacant","vacant"
"5273","1","55",0,2016,97,59,87,8,2,NA,3,0,2017,0,1,95,84,46,11,4,NA,0,3,"","vacant","liom"
"5274","1","56",0,2016,70,59,53,20,0,NA,0,0,2017,0,1,73,65,64,4,0,NA,0,3,"","vacant","crem"
"5275","1","59",0,2016,89,90,64,0,4,NA,2,0,2017,0,1,95,87,56,8,1,NA,0,1,"","vacant","other"
"5276","1","60",0,2016,91,54,38,1,0,NA,0,0,2017,0,1,89,48,33,0,0,NA,0,0,"","vacant","vacant"
"5277","1","62",0,2016,35,17,13,4,0,NA,0,0,2017,0,1,41,18,11,3,0,NA,0,1,"","vacant","other"
"5278","1","64",0,2016,24,17,5,0,0,NA,0,0,2017,0,1,23,28,7,1,0,NA,0,0,"","vacant","vacant"
"5279","1","66",0,2016,106,29,28,0,0,NA,0,0,2017,0,1,104,32,29,0,0,NA,1,0,"","vacant","vacant"
"5280","1","67",0,2016,89,28,26,0,0,NA,0,0,2017,0,1,93,30,22,3,0,NA,0,6,"","vacant","liom"
"5281","1","68",0,2016,17,15,9,0,0,NA,0,0,2017,0,1,21,18,7,0,0,NA,0,0,"yellow, dying?","vacant","vacant"
"5282","1","70",0,2016,43,24,21,0,0,NA,0,0,2017,0,1,41,29,16,0,0,NA,0,4,"","vacant","liom"
"5283","1","74",0,2016,7,8,5,0,0,NA,0,0,2017,0,1,3,2.5,1,0,0,NA,0,0,"yellow, dying?","vacant","vacant"
"5284","1","77",0,2016,20,9,6,0,0,NA,0,0,2017,0,1,17,7,4,0,0,NA,0,0,"","vacant","vacant"
"5285","1","78",0,2016,32,24,16,0,0,NA,0,0,2017,0,1,34,19,9,0,0,NA,0,0,"","vacant","vacant"
"5286","1","79",0,2016,22,18,15,7,0,NA,0,0,2017,0,1,17,22,9,0,0,NA,0,0,"yellow, dying?","vacant","vacant"
"5287","1","80",0,2016,47,34,28,9,0,NA,0,0,2017,0,1,51,33,20,1,0,NA,0,0,"","vacant","vacant"
"5288","1","83",0,2016,59,33,8,0,0,NA,0,0,2017,0,1,15,20,6,0,0,NA,0,0,"dying, mostly yellow","vacant","vacant"
"5289","1","84",0,2016,20,11,8,6,0,NA,0,0,2017,0,1,12,14,7,4,0,NA,0,0,"","vacant","vacant"
"5290","1","85",0,2016,26,16,12,6,0,NA,0,2,2017,0,1,32,15,13,0,0,NA,0,0,"tag is 4-85","crem","vacant"
"5291","1","86",0,2016,41,29,27,3,0,NA,0,0,2017,0,1,46,33,21,3,0,NA,0,0,"","vacant","vacant"
"5292","1","87",0,2016,8,4,2,0,0,NA,0,0,2017,0,1,6,5,2,1,0,NA,0,0,"next to 17, died back","vacant","vacant"
"5293","1","89",0,2016,10,12,5,1,0,NA,0,1,2017,0,1,13,12,9,8,0,NA,0,0,"","crem","vacant"
"5294","1","90",0,2016,18,14,6,0,0,NA,0,0,2017,0,1,23,11,9,7,0,NA,0,0,"many NS near base","vacant","vacant"
"5295","1","91",0,2016,39,28,20,4,0,NA,0,0,2017,0,1,34,35,21,13,0,NA,0,15,"","vacant","liom"
"5296","1","95",0,2016,8,5,2,0,0,NA,0,0,2017,0,1,9,4,2,0,0,NA,0,0,"","vacant","vacant"
"5297","1","96",0,2016,10,14,13,0,0,NA,0,0,2017,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"5298","1","97",0,2016,15,16,12,0,0,NA,0,0,2017,0,1,14,16,10,0,0,NA,0,0,"","vacant","vacant"
"5299","1","118",0,2016,11,4,4,1,0,NA,0,0,2017,0,1,11,2,2,0,0,NA,0,1,"","vacant","crem"
"5300","1","119",0,2016,47,25,20,0,0,NA,0,0,2017,0,1,48,22,16,0,0,NA,0,8,"hidden in nolina","vacant","liom"
"5301","1","121",0,2016,17,11,7,3,0,NA,0,0,2017,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"5302","1","122",0,2016,18,13,10,0,0,NA,0,1,2017,0,1,14,7,4,3,0,NA,0,1,"","liom","liom"
"5303","1","123",0,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,1,1,19,13,10,1,0,NA,0,0,"",NA,"vacant"
"5304","1","124",0,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,1,1,18,18,10,0,0,NA,0,1,"",NA,"fore"
"5305","1","126",0,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,1,1,2.5,0.5,0.5,0,0,NA,0,0,"",NA,"vacant"
"5306","1","127",0,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,1,1,4.5,1,1,0,0,NA,0,0,"",NA,"vacant"
"5307","1","128",0,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,1,1,3.5,0.5,0.5,0,0,NA,0,0,"",NA,"vacant"
"5308","1","125A",0,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,1,1,5,1,1,0,0,NA,0,0,"",NA,"vacant"
"5309","1","125B",0,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,1,1,5,1,1,0,0,NA,0,0,"",NA,"vacant"
"5310","1","125C",0,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,1,1,7,16,4.5,1,0,NA,0,0,"",NA,"vacant"
"5311","1","120A",0,2016,7,5.5,4,4,0,NA,0,0,2017,0,1,7,7,5,2,0,NA,0,0,"right on plot border","vacant","vacant"
"5312","1","120B",0,2016,3,1,1,0,0,NA,0,0,2017,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"5313","1","19A",0,2016,78,66,53,9,5,NA,1,10,2017,0,1,81,88,54,4,1,NA,1,10,"1 GERST","liom","liom"
"5314","1","19B",0,2016,83,43,32,5,8,NA,0,2,2017,0,1,95,39,24,0,1,NA,0,1,"","liom","liom"
"5315","1","51B",0,2016,30,28,8,0,0,NA,0,0,2017,0,1,29,26,10,0,0,NA,0,0,"","vacant","vacant"
"5316","1","53X",0,2016,70,32,26,0,0,NA,0,0,2017,0,1,66,25,22,0,0,NA,0,0,"","vacant","vacant"
"5317","1","53Y",0,2016,89,74,37,2,0,NA,2,0,2017,0,1,91,77,38,4,1,NA,0,4,"","vacant","liom"
"5318","1","63A",0,2016,61,48,47,0,0,NA,0,0,2017,0,1,63,44,43,4,0,NA,0,7,"","vacant","liom"
"5319","1","69A",0,2016,31,16,9,0,0,NA,0,0,2017,0,1,35,18,7,0,0,NA,0,3,"","vacant","liom"
"5320","1","63B",0,2016,35,21,16,0,0,NA,0,0,2017,0,1,32,32,21,2,0,NA,0,5,"","vacant","liom"
"5321","1","69B",0,2016,5,7,4,0,0,NA,0,0,2017,0,1,10,8,2.5,1,0,NA,0,1,"","vacant","liom"
"5322","1","69C",0,2016,9,8,4,0,0,NA,0,0,2017,0,1,14,6,3,1,0,NA,0,11,"plants a,b,c seem to be fused @base","vacant","liom"
"5323","1","73C",0,2016,5,5,4,0,0,NA,0,0,2017,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"5324","1","75A",0,2016,51,46,32,3,0,NA,0,4,2017,0,1,52,38,34,0,0,NA,0,0,"","fore","vacant"
"5325","1","75B",0,2016,41,28,24,3,0,NA,0,0,2017,0,1,43,29,25,0,0,NA,0,0,"","vacant","vacant"
"5326","1","82A",0,2016,23,14,4,2,0,NA,0,0,2017,0,1,21,9,2,0,0,NA,0,0,"","vacant","vacant"
"5327","1","82B",0,2016,11,9,3,3,0,NA,0,1,2017,0,1,9,4,2,1,0,NA,0,0,"","liom","vacant"
"5328","1","82C",0,2016,15,3,2,2,0,NA,0,0,2017,0,1,15,7,4,0,0,NA,0,0,"","vacant","vacant"
"5329","1","92A",0,2016,9,3,1,2,0,NA,0,0,2017,0,1,5,4,3,0,0,NA,0,0,"","vacant","vacant"
"5330","1","92B",0,2016,15,10,5,8,0,NA,0,0,2017,0,1,3,2,2,0,0,NA,0,0,"","vacant","vacant"
"5331","1","TR1",1,2016,52,42,39,1,0,NA,0,0,2017,0,1,53,47,39,3,0,NA,0,6,"","vacant","liom"
"5332","1","TR11",1,2016,43,32,29,0,0,NA,0,0,2017,0,1,49,32,29,5,0,NA,2,3,"1 black shiny red thorax ant","vacant","fore"
"5333","1","TR12",1,2016,61,31,28,3,0,NA,0,1,2017,0,1,40,52,35,6,0,NA,0,13,"1 GERST","liom","liom"
"5334","1","TR13",1,2016,35,33,32,0,0,NA,0,0,2017,0,1,32,33,26,0,0,NA,0,0,"","vacant","vacant"
"5335","1","TR2",1,2016,62,40,25,0,0,NA,0,0,2017,0,1,56,41,23,0,0,NA,0,0,"","vacant","vacant"
"5336","1","TR3",1,2016,60,42,30,3,0,NA,0,0,2017,0,1,60,46,45,0,0,NA,0,0,"","vacant","vacant"
"5337","1","TR5",1,2016,23,15,10,0,0,NA,0,0,2017,0,1,5,10,3,0,0,NA,0,0,"mostly dead","vacant","vacant"
"5338","1","TR8",1,2016,53,34,28,0,0,NA,0,0,2017,0,1,54,32,19,0,0,NA,0,0,"","vacant","vacant"
"5339","1","TR9",1,2016,58,54,33,0,0,NA,0,0,2017,0,1,63,52,42,0,0,NA,0,0,"","vacant","vacant"
"5340","2","1",0,2016,68,57,48,12,0,NA,0,0,2017,0,1,79,59,50,0,0,NA,0,0,"","vacant","vacant"
"5341","2","2",0,2016,84,59,51,12,3,NA,0,12,2017,0,1,90,57,43,2,0,NA,0,15,"","liom","crem"
"5342","2","3",0,2016,44,50,43,12,0,NA,0,5,2017,0,1,45,31,17,0,0,NA,0,0,"1 CV juv","liom","vacant"
"5343","2","5",0,2016,23,13,9,3,0,NA,0,0,2017,0,1,18,12,9,1,0,NA,0,1,"tiny reddish ant","vacant","other"
"5344","2","8",0,2016,143,170,108,23,73,NA,11,25,2017,0,1,129,152,104,0,4,NA,3,5,"1 jv pent","liom","fore"
"5345","2","9",0,2016,92,86,76,26,26,NA,1,48,2017,0,1,95,92,91,17,7,NA,1,26,"","liom","liom"
"5346","2","11",0,2016,84,89,85,20,10,NA,3,4,2017,0,1,98,88,82,2,0,NA,0,5,"","liom","liom"
"5347","2","13",0,2016,110,81,58,8,15,NA,6,0,2017,0,1,95,93,64,0,0,NA,0,0,"","vacant","vacant"
"5348","2","16",0,2016,51,53,33,22,0,NA,0,0,2017,0,1,64,57,43,17,0,NA,0,15,"for tending aphids","vacant","fore"
"5349","2","17",0,2016,79,88,70,10,9,NA,1,0,2017,0,1,88,98,93,1,0,NA,0,0,"1 GERST","vacant","vacant"
"5350","2","18",0,2016,53,34,17,4,0,NA,0,5,2017,0,1,58,36,24,4,0,NA,0,0,"","crem","vacant"
"5351","2","19",0,2016,72,69,57,38,7,NA,22,2,2017,0,1,78,77,63,41,1,NA,11,0,"","crem","vacant"
"5352","2","21",0,2016,76,72,48,2,0,NA,0,0,2017,0,1,79,71,44,7,0,NA,0,0,"","vacant","vacant"
"5353","2","22",0,2016,40,22,21,0,0,NA,0,0,2017,0,1,32,10,9,0,0,NA,0,0,"","vacant","vacant"
"5354","2","24",0,2016,91,85,80,28,27,NA,0,32,2017,0,1,99,76,73,6,3,NA,0,10,"","liom","liom"
"5355","2","25",0,2016,122,102,88,20,3,NA,1,7,2017,0,1,133,100,86,31,3,NA,0,11,"1 juv pent","liom","liom"
"5356","2","27",0,2016,41,46,26,2,0,NA,0,2,2017,0,1,52,45,25,0,0,NA,0,0,"","fore","vacant"
"5357","2","31",0,2016,111,79,63,4,12,NA,6,0,2017,0,1,117,78,60,1,1,NA,0,2,"1 CV ad, 1 CV juv, 1 GERST","vacant","other"
"5358","2","35",0,2016,19,34,15,0,0,NA,0,0,2017,0,1,13,24,7,0,0,NA,0,0,"1 CV ad","vacant","vacant"
"5359","2","36",0,2016,100,71,52,14,2,NA,6,0,2017,0,1,92,62,29,15,0,NA,9,9,"","vacant","fore"
