"species","quad","year","genetID","allcov.0.2","allcov.2.4","allcov.4.6","allcov.6.8","allcov.8.10","allcov.10.12","allcov.12.14","allcov.14.16","allcov.16.18","allcov.18.20","allcov.20.25","allcov.25.30","allcov.30.35","allcov.35.40","allcov.40.45","allcov.45.50","allcov.50.60","allcov.60.70","allcov.70.80","allcov.80.90","allcov.90.100","allcov.100.110","allcov.110.120","allcov.120.130","allcov.130.140","allcov.140.150","allpts.0.2","allpts.2.4","allpts.4.6","allpts.6.8","allpts.8.10","allpts.10.12","allpts.12.14","allpts.14.16","allpts.16.18","allpts.18.20","allpts.20.25","allpts.25.30","allpts.30.35","allpts.35.40","allpts.40.45","allpts.45.50","allpts.50.60","allpts.60.70","allpts.70.80","allpts.80.90","allpts.90.100","allpts.100.110","allpts.110.120","allpts.120.130","allpts.130.140","allpts.140.150","propQ.0.2","propQ.2.4","propQ.4.6","propQ.6.8","propQ.8.10","propQ.10.12","propQ.12.14","propQ.14.16","propQ.16.18","propQ.18.20","propQ.20.25","propQ.25.30","propQ.30.35","propQ.35.40","propQ.40.45","propQ.45.50","propQ.50.60","propQ.60.70","propQ.70.80","propQ.80.90","propQ.90.100","propQ.100.110","propQ.110.120","propQ.120.130","propQ.130.140","propQ.140.150"
"PSSP","Q1",2007,6,0,0,0,0,0.117391048358529,7.49242306116093,13.1490642860912,13.1502304016534,2.51265840218295,0.31807491643039,25.4960189147932,128.170062253433,180.561811453575,199.254834486606,159.295438777277,132.202789356586,392.235053949819,392.436386796298,139.37407660971,3.03944619580943,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,1,1,2,1,5,5,6,3,8,4,1,0,0,0,1,1,1,0.932083720123467,0.861735198210744,0.808215743256716,0.759769274624619,0.69683927508299,0.645081498386864,0.603155412344377,0.527739085745674,0.478121527847316,0.443242639337754,0.417469889251179,0.397686003610328,0.382038028129175,0.358888795463785,0.342605939283741,0.330540225309813,0.31847966780431,0.290313542625622,0.25412431573393,0.219674061072972,0.188380030821795,0.162429720455475,0.141494334262925
"PSSP","Q1",2007,7,0,0,0,0,0,0,0,0,0,0,11.5274559974725,1.81999235652451,30.7959373135555,123.335218002339,168.34423959387,173.75267950319,352.413662600783,369.430305709954,350.742817643622,197.91852547515,8.72492671332179,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,5,2,0,4,5,8,5,7,1,0,0,0,0,0.819598229226341,0.665986517769974,0.611390402408812,0.583733851411324,0.567057501357312,0.555912849552283,0.547941955736795,0.541958595868088,0.537301970711406,0.533575429438811,0.526865054703559,0.52238961408542,0.513307553331829,0.492176833742509,0.471451008645291,0.452958306476748,0.42278940962149,0.397505333772086,0.363027889685531,0.330612502970747,0.301613199802383,0.2602921897633,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"PSSP","Q1",2007,8,9.19245328442142,10.8431477909433,3.75256447807623,2.29309050934987,7.48933589188733,15.0850651395902,22.6803617730004,29.9842242322067,43.0437620339807,54.9205753510178,151.649195001388,159.013628830919,181.952471573461,202.700740986049,209.904337246615,195.990846193057,375.85776400579,112.45219658803,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,3,2,2,2,4,5,5,5,9,1,0,0,0,0,0.951505664692818,0.750421288788098,0.669651098185854,0.627934206160345,0.60260328133854,0.585618118652524,0.573446224289283,0.564299478384222,0.557175368542717,0.551471119762094,0.54119326026234,0.524544423473236,0.495956094194967,0.47029444661085,0.448590919804124,0.430368794784419,0.401905980613001,0.380924902329487,0.356275338931536,0.326814465563849,0.298699151913386,0.258642473329575,0.220953655311468,0.188380030821795,0.162429720455475,0.141494334262925
"PSSP","Q1",2007,9,12.5643036193192,28.1585343807528,29.7114967442276,27.214609448818,39.4641966624459,52.8539519916386,69.5084953922796,88.6241536451766,105.570287174381,119.809958937821,329.780979887489,282.916811763164,278.64717614579,217.748987649604,97.1906698257105,9.04114764116662,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,2,1,2,2,1,9,2,4,9,5,0,0,0,0,0,1,0.810288401173914,0.712419848521334,0.660726946953619,0.629098082195679,0.607814391901468,0.592532005906892,0.581033623699851,0.572071048728117,0.564890768672016,0.551945026136961,0.543302493211667,0.537123768401676,0.528172654266482,0.508408250978344,0.48862004196524,0.45459127368221,0.415673165371505,0.374493343131827,0.338722289492609,0.306593418711563,0.262031318177362,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"PSSP","Q1",2008,1,0,0,0,0,4.31493042981534,7.65361276097137,6.42139084787698,5.00842625196742,2.54962794023121,0.0707027282126838,0.125463513821845,3.05865420092715,0,0,17.7183374840228,33.5875700680555,263.116134159838,342.003277902033,430.941042362155,512.727439375759,552.577181850525,406.77358476387,334.066773796326,153.298230972931,0,0,0,0,1,0,2,0,0,0,0,1,3,1,3,1,1,3,7,0,9,4,7,1,1,2,0,0,1,1,0.942602157994647,0.833862376915523,0.710192616494369,0.625924602572611,0.566695238886392,0.523102874445764,0.489802444706519,0.463592348088803,0.417488037720801,0.387590838854599,0.366679859811921,0.351251363663132,0.339408197763032,0.330034302221614,0.316146067712161,0.306355635651067,0.299084617212688,0.293473098917708,0.27809797592711,0.247987778756036,0.217191880972686,0.188207762106195,0.162429720455475,0.141494334262925
"PSSP","Q1",2008,11,12.5643036193191,37.692910899702,62.3900171638819,81.6613477229026,87.4528081993786,82.4581602226609,95.839813312352,131.608051097317,160.786206328994,182.234874342848,467.756961755016,467.04071533621,394.298904647908,271.39539093804,196.928784821742,159.789051655797,143.949471773029,10.9617988984155,0,3.18411771474894,26.0186909590752,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,4,1,3,5,3,1,6,7,7,4,1,0,0,0,0,0,1,1,1,1,1,1,1,0.999427209534379,0.975583972928194,0.944966087495927,0.874550090763755,0.81987419371283,0.778031081830094,0.73105613322276,0.677691661871561,0.633391045972355,0.565973079231644,0.502987977858843,0.44179513568173,0.382273502923842,0.317391466151017,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"PSSP","Q1",2008,12,12.5643036193192,28.2688873005002,39.3973339809748,54.1455982477185,99.2185120597531,126.767731245616,146.741803851343,167.10749154771,175.830428745816,185.974118896419,480.303744853763,469.569105595151,407.270309093725,304.091662366458,258.850178530883,70.7530373723775,19.9553254279863,0,3.18411771474894,26.0186909590752,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,3,3,5,2,3,6,7,7,4,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.981629522663856,0.928262119794631,0.879399309970033,0.838581433257061,0.801718852840957,0.750245105046832,0.653789248365622,0.556051232337206,0.477325711798735,0.391596934752222,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"PSSP","Q1",2008,15,2.04628422385709,18.8994175917305,41.1330707302153,51.6225912680692,61.0011491194538,77.9940643392044,92.0508020867065,105.656370319198,120.600612643316,126.94567002499,361.376372317578,441.198292869256,470.626145838739,452.532924504598,293.489830482573,163.82751936944,164.325411733957,1.48304327263259,0,0.489602484827174,6.3881808290007,22.3250253599963,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,5,2,4,3,4,5,5,6,4,0,0,0,0,0,1,1,0.99914451421379,0.923816274458291,0.853733175644579,0.800996136761686,0.761107844004218,0.730203675933808,0.705669549611291,0.685769487933244,0.649427459909076,0.624887804975542,0.607234349051803,0.593936161738154,0.580251161074044,0.556335281263351,0.506610227070841,0.447980369843649,0.397958411970516,0.356696405099105,0.314022523275486,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"PSSP","Q1",2008,16,0.13595738203541,8.99532215613851,19.1691825385444,40.4808799431358,62.2508548486111,70.4662213755407,81.8996545834286,84.2445627836522,85.9480401623286,87.1465181075513,274.072369645092,327.853718193893,227.16829010264,275.452736404645,270.376664258212,167.155228712302,327.991019064963,356.19949282807,261.608948145016,47.3967201735381,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,3,3,3,1,0,3,2,6,9,9,2,0,0,0,0,0,0,1,1,1,1,1,1,1,0.976080893888243,0.941707961719997,0.907135797223121,0.78227835298729,0.684670222716976,0.615773923691375,0.56503313145385,0.526290063064221,0.495823467395124,0.451112687443564,0.41997478817076,0.397092881591255,0.35855598141341,0.30776381069862,0.261541597484796,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"PSSP","Q1",2008,17,0,0,9.28349589971256,26.5573264095835,44.9048514400762,46.0919937507778,54.4583569833395,68.822817412785,69.5814090294202,52.3693982069799,151.5729413011,203.967974362811,237.640765587158,171.758032446045,284.096589292235,324.21505316422,464.615188971655,364.508875276169,319.776714449798,181.790597425473,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,4,3,4,11,7,4,5,2,1,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.98688499371434,0.935182413537572,0.886320174140732,0.845138291526693,0.810971079550252,0.774971664581355,0.662879926876702,0.561525426745785,0.480103498294539,0.392565274827768,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"PSSP","Q1",2008,18,0,0,0,0,0,0,0,0,0,0,3.62350710349312,56.118759453767,100.261501907267,127.757762917536,127.990442915642,194.021845428607,413.906623061428,487.093442739656,530.423550971281,391.386008738665,343.255251928596,260.376434768377,39.7972494750215,0,0,0,0,1,0,1,0,0,2,1,1,1,3,2,2,2,2,3,8,7,5,2,2,0,2,0,0,0,1,1,1,0.999337659618251,0.94465827758365,0.887052411446505,0.839680168291107,0.801546453317922,0.770616176728424,0.745186364552228,0.698121470005896,0.647578319341139,0.593514817188242,0.550636836824817,0.516579447547239,0.489109181160426,0.447814281218865,0.418422330549865,0.386601569161292,0.350947996253575,0.307248041882651,0.26147742992724,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"PSSP","Q1",2008,2,0,0,0,0,0,0,0.622385284587429,8.308595573392,17.4806896525503,2.79113816329432,0,26.478821844263,26.810671764413,88.4936200345672,174.488552115069,162.031117968145,412.497506931815,456.98461021023,577.735528011593,563.855461576422,346.392297293369,208.520756561034,2.52062842459372,0,0,0,0,0,1,0,2,3,2,3,0,0,0,2,4,4,0,2,4,6,8,3,1,0,2,0,0,0,1,1,1,1,1,1,1,1,0.997770017888646,0.97500590961908,0.855199446529006,0.744677261664246,0.66557951389699,0.607365728544142,0.562972418292094,0.528111916868907,0.477053648189319,0.44158327629519,0.415572842667254,0.365717170031902,0.310913704353437,0.262473357834344,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"PSSP","Q1",2008,4,10.0408448665422,23.553882262022,30.9997630109865,31.4385169110692,33.6819752636898,34.7656974266402,33.4615715567315,33.4311068717915,54.9580776873453,75.4062754273181,196.042610395997,232.222306618645,256.602829700193,262.439463240607,287.074870262438,322.644532990892,443.28365081414,345.215640418407,300.762584756348,40.7665738253668,27.2196071021676,0,0,0,0,0,0,0,1,0,1,2,1,0,1,1,1,5,2,0,1,1,5,6,10,7,2,0,0,0,0,0,1,0.990564099917308,0.869983694351406,0.786910530298317,0.732857775500744,0.695524169878402,0.668346283778317,0.647728558395756,0.631572322331023,0.61579907713216,0.554139359175302,0.506081851153645,0.470098090094261,0.442570690458221,0.420967233415374,0.40361668677151,0.377557516724314,0.358971020084356,0.345071602224736,0.322906872534561,0.294382635660038,0.256259779960782,0.220384596474632,0.188380030821795,0.162429720455475,0.141494334262925
