"","area.t0","area.t1","logarea.t0","logarea.t1","year","Group","age","W.ARTR","W.HECO","W.POSE","W.PSSP","W.allcov","W.allpts","Treatment"
"34210",8.20392503350449,17.5027794414095,2.1046127023703,2.86235969354148,"2011","P7E1",5,0,0.0754232978998397,1.873001595167,0.0754560455498027,0.00730515765463197,0.00306,"ControlModern"
"915",8.20464513668026,13.1091986369134,2.10470047396389,2.57331416981377,"1935","P1",6,0,0,7.5e-06,0.32028946127289,0.017816132445503,0.13594,"Control"
"16081",8.21375317988849,10.97877120973,2.10580996637197,2.39596351813666,"2009","E1",3,0,0,3.6749512995597e-05,0.963888854054247,0.548277965017304,0.59136,"ControlModern"
"1993",8.21645609432691,11.917351367975,2.10613898402692,2.47799543627374,"1938","P7E1",12,1.38467168030507,0.821529341305492,0.000844848727371163,0.0200980766525129,0.290206334125561,0.39665,"Control"
"4531",8.22076057836717,5.45684915629306,2.10666273256955,1.69687154558144,"1933","P1E1",11,0.645824710423819,0.0327441198748829,0.419324371515139,0.210582607915653,2.91040707482588,0.00143,"Control"
"982",8.22964213885189,6.60110720946435,2.10774253122255,1.88723739397216,"1939","P1",10,0,0,0,0.793200574880314,0.000857908074567815,0,"Control"
"3222",8.23046024158911,14.9297991747991,2.10784193555419,2.70335916034202,"1955","P10E1",16,0.712613293848914,0,0,0.0423513272677834,14.0403417182547,0.32383,"Control"
"2076",8.2324168670637,0.84902993414917,2.10807963707755,-0.163660835166112,"1950","P7E1",28,0,1.80901989055783,2.84344177448727,0.204205446569942,0.272377192716533,1.04076,"Control"
"3607",8.2387848544772,2.76534625216404,2.1088528639299,1.01716585395651,"1940","E1",9,0.11041966332093,0,0.0025804420781904,0.697943627583471,3.55029528904523,0.16137,"Control"
"2269",8.2394257034154,5.12813906062779,2.10893064530504,1.63474283715782,"1939","P7E1",10,0.653913237357901,0,0.00855371469714138,0.713659322054223,0,0,"Control"
"478",8.24697960854709,1.14944121507884,2.10984702525778,0.139275924356089,"1933","P1",4,0,0,0,1.13313304385421,1.56718232641772,0.51369,"Control"
"2881",8.24731015127106,1.99509136592259,2.10988710491308,0.690689846748088,"1950","P10E1",19,32.0382175447163,0.0134438298657825,0.271375207729045,0.0620897661241256,0.0889528704881292,0.14109,"Control"
"4627",8.25576389888921,16.3272633908171,2.11091161081203,2.79283631123765,"1940","P1E1",18,0.442164994487687,0.000165,0,0.00402917736978208,0.00375513150884832,0.15269,"Control"
"2898",8.25578405816812,8.61895616909039,2.110914052652,2.15396398327008,"1954","P10E1",23,0,0.0119113116822155,0.401759896788802,0.19105209358328,0.0236191813174808,0.96165,"Control"
"47210",8.25980164845649,7.73407425934749,2.1114005737405,2.04563579481311,"2009","P10E1",3,38.2969645705612,0.000180188943112293,0.229069323595829,0.039992187181576,2.48844664505159,0.15419,"ControlModern"
"1147",8.26455687895199,7.18201831632084,2.11197611567381,1.97158044610986,"1931","P1",2,0,0,0,6.44056007792004,0.0447774530860888,0,"Control"
"4061",8.2764285983999,10.160382537867,2.11341154665252,2.3184960928064,"1934","E1",3,0,0,0,0.0153985795499956,0.390406933851873,0.00052,"Control"
"16671",8.27816911689299,13.3820868507885,2.11362182279809,2.59391701045976,"2012","E1",2,0,0,0.0011256679554539,0.33499609313211,5.73547159971931,0.39308,"No_shrub"
"6531",8.27859263817151,26.1133477739735,2.1136729827151,3.26244659256815,"2012","P10E1",6,0.829628417312132,0,0,0.545073649245725,0.00139756711341928,1.18422,"ControlModern"
"1873",8.2785974145537,6.8395215321091,2.11367355967075,1.9227177777417,"1926","P7E1",4,0.00997075524081803,0,0.00113295554486128,1.26933770289087,0.289523291832938,0.02012,"Control"
"883",8.280088458355,10.4747526392006,2.11385365171631,2.34896785113325,"1933","P1",4,0,0,0,2.80028087822311,0.199885841349957,0,"Control"
"210",8.2919266529211,3.86180065792988,2.11528234901115,1.351133566395,"1945","P1E1",16,1.08647252913353,0.72088782634068,2.95739470666238,0.0667273267397205,0.00186676680770854,0.04876,"Control"
"2095",8.30494460651795,8.74028418811785,2.11685107314752,2.16794270494177,"1951","P7E1",13,17.0834043570566,0,0.729443599546105,0.0712778019427308,0.307747277548106,0.60915,"Control"
"2947",8.30597076615134,9.61993297139027,2.11697462559622,2.26383729702239,"1935","P10E1",4,0,0,0,3.38284675978073e-09,0,0,"Control"
"21510",8.3134780251965,8.9872002523835,2.11787805622741,2.19580137087858,"2009","P7E1",3,0,0.00975536012099494,0.872379285102775,0.0691875644473005,9.55029745493645e-06,0.0153,"ControlModern"
"3867",8.32173331147242,17.8611292415611,2.11887056384111,2.88262680086062,"1945","E1",14,0.367009628377857,0,0.333278091372761,0.0999094215185773,0.0553361545247718,0.41658,"Control"
"1544",8.321826149844,7.96295873885654,2.11888171991284,2.07480063165401,"1929","P7E1",7,0,0,0.697177957925626,2.0041376207064,0.012783726663357,0.00044,"Control"
"1841",8.32673336765386,14.7704566222618,2.11947122652412,2.69262901158754,"1949","E1",14,0,0,0.780355845191022,0.0882234433129899,0.0266156838579732,0.00693,"Control"
"43100",8.334171272485,7.062933127889,2.12036408384321,1.95486042243477,"2013","E1",7,0,0.0011555087871265,0,0.731545739671661,63.2806456652001,0.15303,"ControlModern"
"45010",8.3406685075125,24.9003161502365,2.12114336993435,3.2148805001867,"2008","P10E1",2,0.091374516241916,0,0.0019125,1.12283984543656,5.23615287267595,0.08396,"ControlModern"
"10601",8.3411365655235,2.8398356677125,2.12119948592529,1.04374618701744,"2011","E1",4,0.339866475170321,0.000736350572302894,0.0984687914400852,0.016803878847278,54.3141268058711,1.21593,"ControlModern"
"3503",8.35150160385447,6.04829358462078,2.12244135549173,1.79977618012977,"1934","E1",3,1.95548706427566,0,0.0001025,0.0221798457685092,0.205787864799503,0,"Control"
"2897",8.3553566288029,13.3090663973566,2.12290284561311,2.58844548699847,"1954","P10E1",23,0,0.00529658024991867,0.200121611453095,0.154222666193858,0.157244610714614,2.38838,"Control"
"3271",8.3680932869566,19.6732530721985,2.1244260553193,2.97926000114666,"1934","P10E1",3,0,0,0,0.0737358219419637,0.0180744762738363,0.02851,"Control"
"38110",8.370602540755,21.676582488215,2.12472587005313,3.07623252983843,"2015","P7E1",9,0,1.11819514350063,5.14497378144143e-05,0.00245377928860664,0.00901399102810114,0.0153,"ControlModern"
"1309",8.37506960057219,15.3662504412443,2.12525938819268,2.73217357471457,"1941","P1",12,0.298780092831797,0,0.000594947775030093,5.49999999236012e-05,3.97149996212833,1.14238,"Control"
"10591",8.38075608933651,25.156786231411,2.12593813588174,3.2251276904229,"2011","E1",5,66.4778400442937,4.33803748310247e-05,0.411284521495255,0.00738072294414833,0.00265504104475321,0.41172,"ControlModern"
"3020",8.39706174572224,7.9351172881309,2.12788185248179,2.07129813498204,"1946","P10E1",15,0,0.848208332690993,0,0.00165448765079366,5.91162953451325,0,"Control"
"1305",8.40040986545577,3.98846516242734,2.12828049816554,1.38340648582603,"1941","P1",12,0,0,0.127103032588409,0.286306548489134,0.0250620280877774,0,"Control"
"4853",8.4042096160348,7.94100692824299,2.12873272508422,2.0720400843775,"1949","P1E1",20,0,3.37138965002204,0.00189252302952986,0.384498232384766,0.24628023419071,0.02645,"Control"
"209",8.40784986138262,16.2636059158881,2.12916577677661,2.78892984557799,"1945","P1E1",16,0,0.034161409264822,0.0117690113836307,0.000779448206856412,0.191158138873246,0.40533,"Control"
"3764",8.408230500943,2.16689415138468,2.1292110476783,0.773294875668883,"1933","E1",2,0.22007504839356,0,0,2.11225884370757,16.5540812611751,0.19448,"Control"
"974",8.41754317710675,9.80965869089743,2.13031800148535,2.28336748101457,"1938","P1",9,0,1.93641587876209e-05,0.00172838169720943,0.733388144355383,16.796489884209,0.04667,"Control"
"4160",8.45567812551723,7.53100106587488,2.13483818321683,2.01902797665086,"1945","E1",10,0,0,0.784453273294344,0.12784967377244,0.169982031912152,0.00482,"Control"
"2266",8.4585988184784,5.87836961999117,2.13518353560758,1.77127944795087,"1939","P7E1",10,50.3745099115416,0.0313729934889995,0,0.0297485128925884,0.374330720860985,0,"Control"
"4186",8.46075155472742,7.17869763305888,2.13543800592862,1.97111797845395,"1950","E1",19,0,0,0.0328771707635471,0.116311103749635,2.644687661202,0.03028,"Control"
"1469",8.4636872803165,8.22810605841435,2.13578492740084,2.10755586164618,"1934","P2",5,17.017592153889,0,0,0.136456623434795,1.19294589741202,0,"Control"
"3326",8.4714157828655,2.4254397466617,2.13669764733607,0.886012846779115,"1939","P10E1",8,3.43365688918912,0,0,0.428372287616003,0.2484804003178,1.58079,"Control"
"1769",8.47231378976999,1.9682062003012,2.13680364606575,0.677122569717193,"1936","E1",5,0.716272798226691,0,1.02780726555703,0.0228957872855096,0.373488599602863,0.40844,"Control"
"2724",8.47241107212808,2.95556818658743,2.13681512838356,1.0836909120997,"1951","P7E1",10,0.741691341479509,1.92676790467606,1.4884098388659,0.020878234671788,0.00858957871819262,0.01615,"Control"
"4412",8.47545831886372,6.31805817819528,2.13717473072627,1.84341191066217,"1951","P1E1",29,0,21.6948897313356,0.936096185962983,0.150811472295879,0.0153444812110377,0,"Control"
"4725",8.47870440285559,10.5904323557958,2.13755765544922,2.35995098557839,"1951","P1E1",23,55.0226280166852,0.441070889267008,0,0.056617847655145,1.20029302343598,0.0754,"Control"
"32910",8.48691024690502,9.176359324737,2.13852500556989,2.21663053825141,"2011","P7E1",5,0,0,0.176589125851414,0.0250883445918263,0,0.07196,"ControlModern"
"3950",8.49142570629255,0.99999999999996,2.13905691393906,-3.99680288865064e-14,"1936","E1",5,10.1542662493035,0,0.0468923756012057,0.267042645866773,0.00105700719383125,1.2609,"Control"
"4703",8.49646087213425,16.867655948671,2.13964970880685,2.82539793898855,"1950","P1E1",28,0.361637834646666,0.00621467990324002,0.0116675,0.0181464431543398,2.76479875364021,0.15945,"Control"
"701",8.49734785923042,8.79011720750479,2.13975409824785,2.17362804579531,"1951","P1",7,0,0,0.000594927674573343,0.319510340101719,0.013542858680322,0.03101,"Control"
"1033",8.50440334340073,5.69994137005011,2.14058406975975,1.74045588883148,"1945","P1",16,0,0.000508941051748065,0.167584486861106,0.284901225726946,15.5683157186321,0.02634,"Control"
"2572",8.51124926078814,5.2572416559802,2.14138873096388,1.65960648920008,"1938","P7E1",9,0.0360373723514974,0.128768185195357,0.014779319065572,0.847508714040577,14.3617877889806,0.51509,"Control"
"2377",8.51308410620141,6.83803851928315,2.14160428659015,1.9225009243225,"1954","P7E1",25,0.0226736854959891,0.00650697982814092,0.000348140843936515,0.106940571362563,3.40102250134088e-05,0.65628,"Control"
"1936",8.51477570617455,9.06667225691039,2.14180297274301,2.20460530120465,"1934","P7E1",12,0,0,0,0.000878520459299941,1.85236403164425,0.74866,"Control"
"2824",8.53075942509576,6.09289577978344,2.14367838744638,1.80712346621008,"1938","P10E1",7,4.60607275537977,0.0030525009341062,8.05614563931681e-05,0.0298480788132524,5.36188401783034e-05,0.40029,"Control"
"31710",8.540863815642,9.386161303674,2.14486215205783,2.23923640278539,"2010","P7E1",4,0,3.45799093289225,0.0311206388207582,0.00273575080851197,1.25e-06,0.00479,"ControlModern"
"4670",8.54325350019957,9.0368589431415,2.14514190716943,2.20131165198329,"1945","P1E1",23,0.590305523912622,0.771514320726626,0.0734401426872804,0.000295000051218804,0.287489546266494,0.51655,"Control"
"29310",8.54503144121001,19.5705995421865,2.14534999604704,2.97402841671728,"2008","P7E1",2,0,1.74269147836465,0.360450188665099,0.261685439670624,1.25e-06,2.26527,"ControlModern"
"1190",8.5479550730839,1.37069999999999,2.14569208160358,0.315321558255191,"1933","P1",4,0.341204216389685,0,0,0.248908294128355,0.000659599286743039,0.23401,"Control"
"1966",8.55045961763192,6.3513474735412,2.14598503795202,1.84866699095092,"1936","P7E1",10,2.56887177664709,0.0002125,0.0150280669215095,0.100434429119169,43.6057238365857,0.14411,"Control"
"4568",8.55641506193964,12.2099758951562,2.14668130125667,2.50225331393198,"1936","P1E1",14,0.443751818674753,0.0575503339332761,7.5e-06,0.0307233273622532,0.585788701785942,1.10382,"Control"
"283",8.57345177691575,20.7298278859349,2.14867042595375,3.03157362375692,"1932","P1",3,0.186237681067978,0.0815136038367676,0.000119941149525147,0.210424107510955,0.0190931958765339,0.0481,"Control"
"2230",8.58132738534157,15.3121642888995,2.14958860845026,2.72864756407437,"1937","P7E1",8,0.738104186198709,0.0108675,0,0.00303915204745908,38.34393269265,0.00479,"Control"
"3994",8.5891718602255,11.0934920916108,2.1505023239244,2.4063586383253,"1946","E1",15,63.9731405529507,0,0.0574731889977208,0.0359153574924479,0.104560642491544,0.0942,"Control"
"4705",8.58957117101814,2.82090919756004,2.15054881286622,1.03705924346922,"1950","P1E1",28,0.0799207385665722,4.17319948720224,1.07264984056158e-05,0.0871167226643306,2.60740085577591,0.0306,"Control"
"2294",8.596736479031,5.81554186825667,2.15138265205657,1.76053396619614,"1941","P7E1",12,1.48169265027979,0.813546492053489,0.143990167147433,0.164476000640614,0.598428435707253,0.0481,"Control"
"3489",8.61453701765396,8.00067245982655,2.15345112711429,2.07952559562552,"1933","E1",2,13.5655490735121,0,0.580993401646551,0.324008805943435,0.47395027383632,0.00041,"Control"
"2955",8.61780281716581,4.51978604846583,2.15383015858445,1.50846465831362,"1936","P10E1",5,0,0.0478039840086757,0.00793674109133618,0.129176476923747,39.3546359472336,0.51509,"Control"
"2904",8.61895616909039,9.15103148272523,2.15396398327008,2.21386660328633,"1955","P10E1",24,0,0.0847884751165316,0.420837576136318,0.301476187856835,0.112246034924751,1.72969,"Control"
"2355",8.61993855183508,6.44396697093173,2.15407795609278,1.86314433974786,"1950","P7E1",21,0,8.51432246783549,0.136001781347727,0.0391785428614514,0.0550081700771024,0.51509,"Control"
"134",8.62841775097505,3.03754762674655,2.15506114540939,1.11105048813108,"1932","P1E1",2,0,0.596132992253018,0.00455861153831956,3.36641435531886,0.902802614754879,0.80222,"Control"
"755",8.62898647560998,1.70672865706473,2.15512705620659,0.534578472222526,"1956","P1",8,0,0,0,0.0197486574366058,0.68031356398456,0.00052,"Control"
"3395",8.64052440130775,5.67542839665139,2.15646327556993,1.73614604891508,"1950","P10E1",19,0.827303588267733,0,0.01267969445484,0.0540932102821145,1.1869387065206,1.80622,"Control"
"4269",8.65049598033689,25.4043324481536,2.15761665806725,3.23491972830423,"1935","P1E1",13,0.551939236840815,0.0876564114454777,0.385849058542226,0.0409065460861755,0.00286175200915334,0.51663,"Control"
"2376",8.65478726895196,34.1980639793809,2.15811260934886,3.53216903367619,"1954","P7E1",25,0,3.84066023916986,0,0.0114171745875061,0.031617203670821,3e-05,"Control"
"2607",8.67706012019284,3.76754519486202,2.16068277547155,1.32642364742852,"1940","P7E1",11,26.6160109636282,1.70129450222445,0.0217774873200276,0.0819888737241704,0.0528057152888826,0.05149,"Control"
"1603",8.6776820298629,5.81174523080578,2.16075444575797,1.75988090971728,"1933","P7E1",11,0.0007375,0,0,0.0943376444077255,2.57770215531041e-06,0.00179,"Control"
"3033",8.68377829810022,7.92561958453018,2.16145672176157,2.07010049772064,"1950","P10E1",19,0,0.123636099964037,0.00192075279232967,0.20074824522039,0.957296812085522,0.13594,"Control"
"367",8.6842228285533,4.38087168237354,2.16150791135443,1.47724771882818,"1946","P1",17,0,6.25637076797457,0.22738867813501,0,0.235573819969192,0.0205,"Control"
"10781",8.69545349530903,6.52949799783652,2.1628003023184,1.87633006404477,"2013","E1",7,0.468060830870035,0.798172292899771,0.635128234323037,0.00111235468759025,0.0746902791215597,0.00669,"ControlModern"
"2436",8.71020041496766,1.07319022045388,2.16449480035488,0.0706357270174512,"1931","P7E1",2,22.5163840053432,1.33983670175791,0.00522622542482088,2.33965112697838,0.000127015974706519,0.00041,"Control"
"1301",8.71703544369772,6.08073099466015,2.16527920806427,1.805124918136,"1940","P1",11,0.0260589245324876,0,0,0.041673302054825,0,1.72687,"Control"
"2207",8.72539845179283,13.9941935863983,2.16623813487301,2.63864249975656,"1935","P7E1",6,10.536831236195,0.0108674886326047,0,0.0181325916747039,0,0,"Control"
"45810",8.73314581826997,8.25980164845649,2.16712565067797,2.1114005737405,"2008","P10E1",2,56.3097108793731,0.0301665459694389,0.0162506529021167,0.108331007257338,8.79002803994402,0.01602,"ControlModern"
"3533",8.73796201813624,3.18541114162348,2.16767698377412,1.15858136754509,"1936","E1",5,0.36123192204837,0,1.62299594633342,0.101459437098127,0.605899251831658,0.00088,"Control"
"3078",8.74483442318987,3.44385831788625,2.16846317440794,1.23659244689413,"1933","P10E1",2,0.213603511449218,0,0,0.0131955874909733,0.344104167094795,0.8812,"Control"
"4872",8.74977207979774,14.1807781178915,2.16902765200715,2.65188739392083,"1954","P1E1",25,0,3.1534851974826,9.67992342836014e-05,0.00268757365736042,1.13060931355378,1.00534,"Control"
"679",8.75538680744974,5.84130051355814,2.16966914608107,1.76495346272601,"1950","P1",6,0,0,0.0311089323201828,0.118484036795443,0.781041295083487,0.05405,"Control"
"272",8.76802664983681,8.57345177691575,2.17111176964411,2.14867042595375,"1931","P1",2,0.0542422066474856,0.0909820528549816,0.0239900805765851,0.361379108871089,2.36165291666174,0.05289,"Control"
"3868",8.77117358192002,18.6089108715055,2.17147061521008,2.9236405451106,"1945","E1",14,0,0,0.183490985904714,0.00245881748348728,1.66220768844089,0.13564,"Control"
"18710",8.777612167533,9.340239562933,2.17220440796291,2.23433190104811,"2014","E1",3,1.40890122483575,0,0.00283969962459483,0.0144681733093184,0.000232374647843787,0.51613,"ControlModern"
"14951",8.78076244222,2.045010369488,2.17256324239842,0.715402860136188,"2014","E1",4,0,0,0,2.08425325432899,0.959123199733117,0.00184,"No_shrub"
"32210",8.78545712831349,1,2.17309775538073,0,"2010","P7E1",4,0,0.0370678817444572,1.50596715077528,0.162109038684865,1.25e-06,0.01698,"ControlModern"
"681",8.78989575262542,8.49734785923042,2.17360285185718,2.13975409824785,"1950","P1",6,0.199309040960474,0,0.0131745141152639,0.178071221761698,0.0216274077255514,0.06942,"Control"
"1244",8.79200271807019,13.9007247270647,2.17384252625393,2.63194097741522,"1937","P1",8,0,0,0,0.142730753280924,0.103535305816536,0.00143,"Control"
"126",8.8033985605849,21.1364319201739,2.17513784699458,3.05099818285571,"1932","P1E1",3,0.478935064578118,2.18668630533382e-05,0.00218629564759038,0.682125479728133,0.0985815418310734,0.14084,"Control"
"2664",8.81217509408204,3.22196494181298,2.17613429870207,1.16999140381817,"1946","P7E1",17,14.5037771968326,2.294922446823,0.000817817715942681,0.00306005123937159,0.27120207867101,0.00041,"Control"
"3091",8.81424773649983,12.4107120246627,2.17636947318384,2.51855997264417,"1936","P10E1",5,0,0,0,0.0361108016933311,0.000427324495333328,0.70001,"Control"
"3417",8.82092466696775,1.63410618994274,2.17712670204832,0.491095982051256,"1954","P10E1",23,5.11558705663023,0,1.21091705268976,0.18130360865227,0.0273944968916033,0.48904,"Control"
"1192",8.82608908760983,4.16330000000001,2.17771200456594,1.4263080290322,"1933","P1",4,3.26507249851632,0,0.292337488723386,2.93984342553817,0.0353094301799263,0.3262,"Control"
"2016",8.8326587498264,9.06477844737854,2.17845607346371,2.20439640346452,"1940","P7E1",14,7.13757389869579,1.14451815533545,0.000471633106731518,0.00870506856559933,0.408757416195945,0.01123,"Control"
"1606",8.8363757530506,5.38508879460912,2.17887680989709,1.68363379972201,"1933","P7E1",7,0,0,0,0.224546922702455,3.5811675131616,0.03112,"Control"
"1289",8.84680299795417,7.84949281501699,2.18005615058679,2.06044892015505,"1940","P1",11,0.34452174159207,0,0,0.443995239995481,7.5444751260802,0.00187,"Control"
"468",8.84821766562187,6.33331842507169,2.18021604502236,1.84582433655951,"1933","P1",4,0,0,0,0.541157006119444,13.3791238840581,0,"Control"
"4467",8.85237983037328,2.08722190666366,2.18068633025754,0.735833950503805,"1926","P1E1",4,0.0132181359551809,0.49025201937584,2.73596907835128,0.246854797278549,0.0281339029793858,0,"Control"
"2929",8.8591237391745,1.38805520436459,2.18144785895561,0.327903633890671,"1933","P10E1",2,0.00314342369191749,0,0,1.4127213393545,45.6348357603206,0.00628,"Control"
"2024",8.86302562816275,6.6888874555935,2.18188819934215,1.90044756069849,"1941","P7E1",19,3.67301894105959,2.91653903408116e-06,0.0341552490478889,0.0244517911254836,7.94543389814309,0.56888,"Control"
"3422",8.87307143636178,25.3517766495443,2.18302100880262,3.23284881237601,"1954","P10E1",23,59.8482056472682,0,0.00352294567427089,0.153077592833913,0.0222533791006206,2.92555,"Control"
"10241",8.883387719221,13.2125400652445,2.18418298416376,2.58116638356599,"2008","E1",2,2.21997949206157,0.0415972089330433,0.000241029480066442,0.0088322114506864,0.0676168993704434,1.38394,"ControlModern"
"822",8.88894215132647,3.7578452156741,2.18480804934394,1.32384571219042,"1931","P1",2,0.0368580178413228,0,0.00879619685218573,3.30308143437869,0.741720049576271,0,"Control"
"3207",8.8933769780609,10.7530714972495,2.18530683994533,2.37519143443767,"1954","P10E1",23,3.96005155673946,0,0.0211123914973588,0.115906714388505,44.949421356767,0.40155,"Control"
"2937",8.89625021715305,8.30597076615134,2.18562986404085,2.11697462559622,"1934","P10E1",3,0,0.0108675,0.037993295027187,1.72416747545867e-15,0,0,"Control"
"3530",8.89978637418269,12.3140445332707,2.1860272735492,2.51074044295728,"1936","E1",5,0.232024893215735,0,0,0.102030689718472,0.213766352672126,0.18751,"Control"
"40010",8.90363836229451,23.9100229163935,2.18645999795239,3.17429773991367,"2009","P10E1",2,18.0569663792075,0,0.0254369838918997,0.10967131897545,0.050035919275054,0.03979,"ControlModern"
"281",8.90695501029696,9.00923312000866,2.1868324333869,2.19824995368135,"1932","P1",3,0,0.000973681519028489,0,1.03050910766727,0.000153891208920402,3e-05,"Control"
"6571",8.907910839255,48.444592351533,2.18693974028071,3.88042071913613,"2012","P10E1",6,44.0711883104993,0,0.069061432865761,0.0197151767232671,0.310017188219737,0.12906,"ControlModern"
"15851",8.92125458162301,0.5,2.18843658486591,-0.693147180559945,"2012","E1",2,0,0,0,0.280197776553629,12.3076642854228,2.4988,"No_shrub"
"4263",8.92737244951288,7.17539545009766,2.18912211301536,1.9706578751231,"1934","P1E1",9,0,0,0.050387771417384,0.323077011244067,0.00545984411122825,0.05295,"Control"
"36510",8.93887300055898,1,2.19040951866157,0,"2013","P7E1",7,0,0.00137950577687577,0.127490615143997,0.0770854373094698,0.851672544362872,0.20314,"ControlModern"
"2298",8.95595043047997,6.56123657394145,2.1923181639378,1.88117908731693,"1941","P7E1",12,0.597972219810549,4.99999999999992e-06,0.153741716650607,0.0837650870265032,0,3e-05,"Control"
"2439",8.9694473699557,3.6087927686574,2.19382406547222,1.28337330330196,"1931","P7E1",2,0,0.585056033050759,0.00405992323087344,4.01335334805485,1.48592082577209,0,"Control"
"655",8.97329072169473,8.75538680744974,2.19425246740042,2.16966914608107,"1949","P1",5,0,0,0.0265073448535209,0.136321149710919,1.08990684547819,0.13963,"Control"
"13431",8.97371881896201,12.5046129933435,2.19430017420822,2.52609761569742,"2012","E1",2,0,0,0.000198223690865399,0.683832344751394,2.88734256837475,0.14114,"No_shrub"
"16051",8.980312678724,9.424230678153,2.19503470116494,2.24328410434236,"2009","E1",3,0,0,0.0690354568541781,0.00892964986924019,36.8423403279959,0.33377,"ControlModern"
"865",8.9871153758104,19.0117697516916,2.19579192667221,2.94505824799526,"1933","P1",4,19.3392848430116,0,0.00782173292031175,0.814304705224146,1.03116992913467,0.04667,"Control"
"22310",8.9872002523835,1.0315951026705,2.19580137087858,0.031106247699418,"2010","P7E1",4,0,0.108797709710847,4.3527921584261,0.0655005637011461,2.47094617059055,0.00633,"ControlModern"
"1897",9.00638252162944,13.2961344595127,2.19793349506459,2.58747335084119,"1930","P7E1",4,0.307617704294368,4.42474258905511,0.0012404750462829,0.0417489791748317,0.155082899915117,0.00011,"Control"
"289",9.00923312000866,10.6365177052714,2.19824995368135,2.36429314700546,"1933","P1",4,0,0.287896165185963,0.00221801391162793,0.770477497354248,0.323873930676559,0.0336,"Control"
"319",9.01256272166269,9.09611019980714,2.19861946199464,2.20784687156912,"1936","P1",6,0,0.0242306869282999,0.000122419702056735,0.0220682516738595,1.60665246226314,0.00221,"Control"
"8651",9.01352722642149,14.7828754724545,2.1987264740824,2.69346944818426,"2012","E1",6,62.4540304549768,0,0.255124999999996,0.0691981597743958,0.0226918833637989,0.21265,"ControlModern"
"1793",9.01600308309748,10.6325464819133,2.19900111869588,2.36391971981851,"1938","E1",5,0.126597297648619,0.18474156032595,0.3039149831784,0.500044918425137,0.00145318880596675,0.94638,"Control"
"12910",9.02112024161001,10.9015457092605,2.19956852166338,2.3889045873703,"2013","P7E1",7,43.094051193176,0.00343718524647442,0.000788197204144554,0.268739420056459,0.0496739385222792,1.14086,"ControlModern"
"2424",9.02611309413323,8.11546966973065,2.20012183114386,2.09377207602998,"1931","P7E1",2,1.92387440461712,0,0.00542615882032141,0.955602532118437,0.020003218035648,0.0153,"Control"
"3872",9.0264197268404,18.4913715478772,2.20015580230018,2.91730422046721,"1945","E1",14,0,0,0.028127804930807,0.00374527360260321,1.16214019884047,0.14095,"Control"
"8810",9.02954171007852,7.0950267509625,2.20050161421168,1.9593940810013,"2009","P7E1",3,36.3597663577334,0.133235931749805,2.68419633949217e-05,0.0539791547935049,0.00071612133722176,0.01142,"ControlModern"
"4732",9.03121601060466,3.45140924301845,2.20068702177396,1.23878262387679,"1954","P1E1",32,0.215221506139135,4.94060879733778,0.889889855416621,0.0483063876490035,12.5648130053867,0.0153,"Control"
"2675",9.03230518971279,11.4848736143604,2.20080761610298,2.44103083167132,"1949","P7E1",20,1.37417417632666,0.137383957483456,0,0.0054481579363303,0.0798777639726594,0.00044,"Control"
"4682",9.0368589431415,9.00905456899361,2.20131165198329,2.19823013481531,"1946","P1E1",24,0,1.06775610782228,0.0307003836914973,0.000551311959877346,0.0312395172808975,0.02207,"Control"
"3853",9.03745586888419,3.9959196410497,2.20137770436194,1.38527375073668,"1941","E1",10,0,0,0.0841106466296784,0.104281131424343,0.420899315919784,0.63804,"Control"
"2483",9.05925371958098,6.340446478686,2.20378674575504,1.84694918847526,"1934","P7E1",5,10.4550826443761,0.0319219012295529,0.0164890579151628,0.241575733785424,0.00284585073238255,0.02094,"Control"
"1736",9.06002838636474,3.51514123344398,2.20387225320282,1.25707970466708,"1954","P7E1",32,17.0419411239074,0,0.203676236501485,0.00059800205879257,0.782696281815663,0.3358,"Control"
"923",9.06121211646094,10.5537374104566,2.20400289879496,2.35648005410323,"1935","P1",6,0.001475,0,0.00230966769363068,1.26217640395571,4.49496067850326,0.0481,"Control"
"1589",9.06312114211947,8.6776820298629,2.20421355765213,2.16075444575797,"1932","P7E1",10,0,0,4.47810817689357e-08,0.273476391739852,2.74604329632648e-06,0.00011,"Control"
"2027",9.06477844737854,3.7492542402922,2.20439640346452,1.32155695094979,"1941","P7E1",15,33.0135131221957,1.16513812028048,0.035739370184743,0.0251603577214943,0.148899429996131,0.01086,"Control"
"1948",9.06667225691039,16.1216319813345,2.20460530120465,2.78016197149099,"1935","P7E1",13,0.0629593817148788,0,0.286523863263356,0.00185029349483574,5.93260756324319,0.55446,"Control"
"2950",9.07137355831606,10.8634295175736,2.20512369238734,2.38540205816858,"1935","P10E1",4,0,1.97387007082391,0.0118772993471467,0.131186790749298,4.40813832233601,0.00154,"Control"
"3505",9.07732761806302,11.6152212710586,2.20577983410269,2.45231641649796,"1934","E1",3,12.8153875335514,0,0.00244784903950429,0.122606882148756,0.0937061387100206,0.00055,"Control"
"16941",9.08379572058449,15.2150211709955,2.206492136164,2.72228317480347,"2014","E1",4,0,0,0,1.86215751261951,9.92726058496392,0.51845,"No_shrub"
