"","area.t0","area.t1","logarea.t0","logarea.t1","year","Group","W.ARTR","W.HECO","W.POSE","W.PSSP","W.allcov","W.allpts","Treatment"
"5",61.68448252,31.37225491,4.12203240041472,3.44592390071585,"1933","E1",0.140158356939895,0,0,0.0211055089764252,1.81659409349401,3e-05,"Control"
"797",61.74397227,53.82155038,4.1229963556827,3.98567395164714,"1937","E1",0.108330056998538,0.00263235114121331,0.0249620769888123,1.88882041327417,0.251777008580866,0.00058,"Control"
"829",62.33084515,26.81602571,4.13245641001008,3.28899968305518,"1946","E1",0,0,0.313278422195687,0.00696854846365014,0.27592581908214,0.64101,"Control"
"823",62.36072519,48.78993574,4.13293567321112,3.88752405675371,"1941","E1",0,0,0.104376243462015,0.0783393998878318,16.1623747676469,0.02199,"Control"
"879",62.48493367,72.31726257,4.13492546640242,4.28106286373589,"1954","E1",0,0.25,0,4.47360985895368,0.0331291265360297,0.05815,"Control"
"910",62.69763961,46.89430649,4.13832380115673,3.84789627128134,"1937","E1",4.64979166281409e-16,0,0.033985,0.0222563354069609,0.0165924719772193,0.27268,"Control"
"6210",62.822145032054,82.406118773454,4.1403076392145,4.41165969111791,"2011","E1",0.65431406145485,0,3.73733288719788,0,0.462947322593483,0.18127,"ControlModern"
"646",62.83299165,52.75389477,4.14048028027414,3.96563760413291,"1933","P10E1",6.97468749422114e-16,0.233192620431808,0,0.000112479976137128,1.15873173575404e-05,0,"Control"
"690",63.12277651,91.39695588,4.1450816633712,4.515212172435,"1940","P10E1",9.29958332562819e-16,0,0,0.0977773012902461,0.240795819041451,1.13608,"Control"
"348",63.72461991,24.54031069,4.15457098570928,3.20031709975682,"1933","E1",6.97468749422114e-16,0,0.0028351509584331,0.399115142232511,1.37815202940157,0.00531,"Control"
"1171",63.8829666331065,44.775826217445,4.15705276298711,3.80166840042745,"2014","P10E1",0.000737499999999979,0.0808336387782709,1.77368303143472,0.0195988288704578,0.0012353180825963,1.27898,"ControlModern"
"144",64.06461619,73.75336665,4.1598922019969,4.30072664366955,"1935","P1",0.00147499999999996,0,0.0033628395781553,4.33583179907331,0.329112396496744,0.1736,"Control"
"150",64.15663598,29.6523435,4.1613275304505,3.38954116110617,"1946","P1",0,0,0.211315225866472,0.0690519829657743,12.804013346605,0.38551,"Control"
"606",64.19478079,29.21038909,4.16192191128529,3.37452443674914,"1935","P10E1",0.00925558967211435,0.454932047652773,0.461476962322477,0.156963529145971,0.0261144943063778,0.09825,"Control"
"854",64.27412306,2.918257915,4.16315710949606,1.07098683378888,"1933","E1",0.0364059226046104,0,0,4.39648211949747,0.0339636232484512,0,"Control"
"779",65.91089175,131.0257045,4.18830370478648,4.87539352151026,"1934","E1",0.119477921386463,0,0.0943905967947174,0.076421172422606,0.111772508768116,0.0481,"Control"
"896",66.08376475,136.9042177,4.1909231001988,4.91928154043926,"1934","E1",0.220978796551454,0,0.38408633817755,1.59474092331069,3.1926572275031e-05,0.47646,"Control"
"371",66.525375,153.442041,4.19758345382644,5.03332291266293,"1937","E1",0.0397747308201136,0.1549725,0.00848188626614818,0.337623021429221,0.263112683573604,0.47095,"Control"
"383",66.80758515,61.14161527,4.20181662424597,4.11319273531554,"1939","E1",0.133322931828531,0,0.0211175686009966,0.0451678727265179,0.50414929536803,0.17593,"Control"
"804",66.82503336,86.02116072,4.20207776123922,4.45459332087069,"1938","E1",0.0007375,0,0.0249103942727122,4.54228213100012,0.0282128053327621,3e-05,"Control"
"569",66.88007957,84.73433037,4.20290115851856,4.43952083677647,"1940","P7E1",0,0.188045004809993,1.5032828955343,0.0241469314713723,0.189981589245039,0.01634,"Control"
"192",67.09898392,103.1046718,4.206168901091,4.63574470328437,"1934","P1",1.26192389870994e-16,0,0.00085622053193714,0.594533623956355,0,0.04667,"Control"
"335",67.15664312,88.91130109,4.20702784763673,4.48763925581295,"1950","P7E1",9.29958332562819e-16,0,0.01097768438595,3.04659676130176,0.100763522553404,0.07703,"Control"
"354",68.00645377,75.24499788,4.21960260905494,4.32074942806405,"1935","E1",0.000737500000000126,0,0.0350515391051094,0.219579957892718,0.275915198659255,0.00155,"Control"
"7810",68.555127601394,25.262323798275,4.22763820410649,3.22931410787216,"2014","E1",1.85290900932222,0,0.0323624986448197,0.449489853003407,0.00231001655238792,0.21098,"ControlModern"
"218",68.67704421,10.9145766,4.22941499797444,2.39009919859447,"1941","P1",0.0291836383048405,0,0.0003575,0.0289195082045736,0.0106547367139302,3e-05,"Control"
"939",68.76689219,114.8020438,4.23072241094807,4.74320928686288,"1954","E1",9.29958332562819e-16,0,0,0.00816886867103426,0.138257016342796,0.1841,"Control"
"89",69.58100724,45.4634387,4.24249164561787,3.81690845788658,"1954","E1",0.110629250166738,1.01907847392509,1.64572379890356e-05,0.00281932411816249,0.0050556832795066,0.00041,"Control"
"5610",69.880447555172,62.822145032054,4.24678588987002,4.1403076392145,"2010","E1",0.621832525036513,0,6.59641210455395,0,0.523242017595623,0.10389,"ControlModern"
"868",70.04721499,37.34472635,4.24916951453371,3.62019170616135,"1938","E1",0.0598623977979494,0,0.965242047154623,1.54879546584952,0.0234531940271866,0.16461,"Control"
"903",70.18876677,16.89475859,4.25118828070623,2.82700343122131,"1935","E1",0.000737499999999917,0,2.3125504996373,0.00156244202661881,0.000481365911377463,0.15644,"Control"
"126",70.35822736,72.83767846,4.25359972569184,4.28823338257774,"1936","P1",0,0.0778925,0,0.196751456062576,0.0495749431080708,0.52929,"Control"
"990",70.79638613,71.99520483,4.25980795603534,4.27659951721487,"1931","P1E1",0,1.35579668194909,0,0.00581215296766621,0.0221897994480696,3e-05,"Control"
"655",71.20212267,20.18256011,4.26552263075444,3.0048188706054,"1941","P10E1",1.39493749884423e-15,0.000541860488610557,0.0112643347643244,0.129999744160774,0.0138992113799834,0.13594,"Control"
"798",71.50876121,66.82503336,4.26981997659883,4.20207776123922,"1937","E1",4.64979166281409e-16,0,0.263159971248911,4.69914690754062,0.0342368730436588,3e-05,"Control"
"376",71.51602999,80.53870509,4.26992162023621,4.38873787744454,"1938","E1",0.00239165023271329,0,6.86661993365037e-05,0.877240627123825,0.137815517536929,3.00576,"Control"
"993",71.99520483,236.9131452,4.27659951721487,5.46769359801704,"1932","P1E1",0.0974714871922457,8.89498257087783,0.000892502996541831,0.0107148725232675,0.0146691392572049,3e-05,"Control"
"881",72.31726257,72.45298291,4.28106286373589,4.28293783989982,"1955","E1",0,0,0,6.66315777325337,0.0216834166930171,0.11054,"Control"
"125",72.39515014,70.35822736,4.28213931013137,4.25359972569184,"1935","P1",0,0.0031075,0,0.00248500422501161,0.107355842209382,0.01541,"Control"
"930",72.47334502,2.633384142,4.28321883936245,0.968269765049111,"1945","E1",0.212686037287203,0,0.514387493317414,0.000160265180419969,2.13545731049542,2.30289,"Control"
"752",72.64795811,27.9033661,4.28562528377135,3.32874733029537,"1949","P10E1",0.391054751161274,0,0.460641809389804,0.358265310872038,0.401013134028286,1.28558,"Control"
"864",72.72925148,40.23602765,4.28674366234943,3.6947628044674,"1936","E1",0,0,0.107010194145447,0.505969190116118,0.445175429870012,1.01518,"Control"
"127",72.83767846,28.3604123,4.28823338257774,3.34499423964006,"1937","P1",9.29958332562819e-16,0.0778875,0,0.00297828966165188,0.000570610521573471,0.00969,"Control"
"845",73.37853751,70.24448083,4.29563148836603,4.25198174042998,"1954","E1",0.00539817131192557,0,0.0799675838288171,0.0125083696855187,0.01818886479048,0.02787,"Control"
"152",73.38827517,95.20461676,4.29576418403253,4.55602843599961,"1949","P1",0,0,0.0109254417327441,0.0845510976978929,0.0528129609767909,0.03696,"Control"
"699",73.4700062,7.472083024,4.29687724402037,2.01117381221385,"1945","P10E1",0.00147499999999992,0,0.13934165653948,0.235663116272439,6.25e-06,0.86603,"Control"
"145",73.75336665,43.87382693,4.30072664366955,3.78131794479042,"1936","P1",0.0007375,0,0.00474066764339909,2.50912545258609,0.395165631229456,0.68241,"Control"
"128",73.85224022,78.06032942,4.30206634324987,4.35748198183068,"1939","P1",0,0.0856479963797401,0.0885964135371057,0.00508452755399196,0.00289781394297156,0.13748,"Control"
"1131",73.9901560756565,32.9839375041685,4.30393205835078,3.49602070067107,"2012","P10E1",0.096348159421541,0.0825595940142325,0.439095113157784,1.80807069453889,0.000380696323966594,0.22334,"ControlModern"
"734",74.03939885,86.83691742,4.30459736841248,4.46403184714375,"1939","P10E1",0.000563450759625024,0,0,0.0145017896908805,0.162873231810077,0.01904,"Control"
"684",74.2866762,17.08283935,4.30793161128248,2.83807441283477,"1939","P10E1",0.038846370411294,0,0.227017507891538,2.33718368682421,0.445230291628761,0.14073,"Control"
"853",74.60171132,50.70686045,4.31216344689298,3.9260612160386,"1933","E1",0,0,0,2.30820922756406,2.00957092340638,0.03936,"Control"
"250",74.7046,177.47,4.31354166989476,5.17880158054647,"1934","P2",0,0,2.75e-05,0.001939295,0.0199485195974458,0.00011,"Control"
"534",74.9368362,121.507816,4.31664557470013,4.79997858992968,"1931","P7E1",0.119664958891413,0,0.000143756314340278,0.744336949012661,0.000173904424758326,0.00011,"Control"
"888",75.09067283,22.85372624,4.31869635438594,3.12911417800571,"1933","E1",0.10622335714887,0,0.354190808195668,0.000645706262480047,1.29175957240933,0.53088,"Control"
"362",75.24499788,102.4932088,4.32074942806405,4.62979654077371,"1936","E1",0.0021558801702921,0,0.0367018386119573,0.384027801811739,0.167436408316456,0.04739,"Control"
"409",75.2718576,50.42316879,4.32110632789696,3.92045076766275,"1949","E1",0.0484407523988911,0,0,0.0438832981276652,33.5301508681211,0.42681,"Control"
"1080",75.41924327,14.42023597,4.3230624582344,2.66863249580058,"1956","P1E1",0.0295912935103185,0.833395744078322,0.0761379334680976,0.339627743458303,0.116047230316373,0.00011,"Control"
"1015",75.61107921,123.841464,4.32560282284485,4.81900223147697,"1940","P1E1",0.106071560792879,0.1169718144993,0.0011975,0.0575404119611512,9.94928901556745e-05,0.18743,"Control"
"368",76.24788958,71.51602999,4.33398973746514,4.26992162023621,"1937","E1",0.00221250000000047,0,0.01177,0.903659922060394,0.0646109025809719,1.95807,"Control"
"666",77.92220128,74.05367463,4.35571090944859,4.30479016311528,"1955","P10E1",4.64979166281409e-16,3.39216672217028,0.00266443705780752,0.279553161747433,1.04782227848632,0.39305,"Control"
"129",78.06032942,55.60497132,4.35748198183068,4.01827260948972,"1940","P1",1.39493749884423e-15,0.0967664197729168,0.0116675,0.0083820616558261,0.00438279965451664,0.18327,"Control"
"375",78.42863914,66.80758515,4.36218915580539,4.20181662424597,"1938","E1",0.0484681894446648,0,0.0758791376295513,0.117784609205887,0.184192588313074,1.24948,"Control"
"645",78.43085329,20.57329672,4.36221738680329,3.02399395917523,"1933","P10E1",0,0,0,0.132775077943755,0.0222898448089741,0.01714,"Control"
"653",79.62008119,92.73839661,4.37726633729031,4.52978258972608,"1939","P10E1",0.00818000000000046,0.60675519489287,0,0.000775706379829492,4.19419965326122e-06,0,"Control"
"597",79.81128547,53.65074709,4.37966491638645,3.98249539423604,"1933","P10E1",0.0370660754158589,6.23774876942536e-05,0.185312734805209,0.338194940996114,0.0590182131048157,0.04167,"Control"
"652",79.82282315,79.62008119,4.37980946795027,4.37726633729031,"1938","P10E1",0.000740000000000127,0.141156708901539,0,0.000314230253148438,1.31425489934576e-05,0,"Control"
"23",79.88755971,89.32299192,4.38062014240219,4.49225892305225,"1935","E1",0.533133641158823,6.72389040216857e-05,0.0188840236952941,0.0125994824052881,1.6432201668256,0.00143,"Control"
"787",80.39492934,43.49479738,4.38695110628561,3.77264133048216,"1935","E1",0,0,0.131858298489443,3.49765484570358,0.0616595369039416,0.00011,"Control"
"384",80.53870509,24.02425415,4.38873787744454,3.1790639096294,"1939","E1",0.00640503145118568,0,0.00203296280036498,0.470935768952213,0.146360969412801,0.14342,"Control"
"842",80.92388491,90.84678833,4.39350902041555,4.50917444286893,"1954","E1",0,0,0.0116675,0.326947928721562,0.0463395804159888,0.47673,"Control"
"924",81.18018535,93.92171725,4.39667119460598,4.54246164009066,"1941","E1",0.0867363396936873,0,0.036264229090389,0.161934137930013,0.00151217841574489,0.01717,"Control"
"236",81.3418,0.25,4.39866002956789,-1.38629436111989,"1931","P2",0,0,0.0105545240170019,0.002751375,7.37674797198323,0,"Control"
"651",81.56054883,79.82282315,4.40134567484006,4.37980946795027,"1937","P10E1",9.29958332562819e-16,0.888330842515065,0,0.000696642468789982,1.25e-06,0,"Control"
"1211",81.98612268716,213.116842038596,4.40654999741987,5.3618405694804,"2008","P10E1",0,0,0,0.227263124056184,4.78417060235772,0.05856,"ControlModern"
"953",82.03555328,26.92871287,4.40715272988245,3.2931931102858,"1934","E1",0.0810264809190881,0,0.0658964687526344,1.60192112201675,0.00904748787688226,0.40092,"Control"
"958",82.12300469,127.6597646,4.40821818049745,4.84936863586569,"1936","E1",0.0569444719991471,0,0.000483376931028349,1.86824388255151,0.0604965410376188,2.35147,"Control"
"609",82.34827732,125.1008098,4.41095753740059,4.82911989067334,"1935","P10E1",0.0702426691909471,0,0,0.0159882049486736,1.25e-06,0.5348,"Control"
"6810",82.406118773454,27.195728609787,4.41165969111791,3.30305992456555,"2012","E1",0.551769830343536,0,13.9472344303547,0.00253340247954387,0.618607866661014,1.25463,"ControlModern"
"925",82.49346007,73.62678413,4.41271901831967,4.29900887434368,"1941","E1",0,0,0.417227126094512,0.00746635767274525,0.178315200215019,1.10855,"Control"
"401",82.59771453,41.62721375,4.41398201101581,3.72875413006962,"1945","E1",9.29958332562819e-16,0,0.58748397521213,0.0423854509030568,1.4869074344716,1.26027,"Control"
"730",82.78772537,74.03939885,4.41627980607827,4.30459736841248,"1938","P10E1",0.000737500000000042,0,0,0.0109560557304569,0.0158320127148558,0.00297,"Control"
"474",84.07047205,34.47593477,4.43165540009516,3.54026153774252,"1951","P7E1",0,2.61546259208802e-05,0.126760828943941,2.10833402957525,0.794766691427046,1.46302,"Control"
"133",84.29107612,85.56197559,4.43427600080416,4.44924097405983,"1949","P1",0,0.15550541516194,0.00365174548648243,0.00907290441779079,0.0257178908920815,0.0052,"Control"
"951",84.52739898,52.75262488,4.43707573009004,3.96561353187644,"1934","E1",4.19220214098459e-17,0,0,0.0306882071277992,0.00210399161565051,0.66685,"Control"
"573",84.73433037,70.43725383,4.43952083677647,4.25472229692255,"1941","P7E1",0,0.270981634992183,0.287416886080425,0.400211062684846,0.0339328595190329,0.00523,"Control"
"603",84.99521024,88.0713319,4.44259490478494,4.47814707590047,"1934","P10E1",0.0180891538842152,0.212643661500792,0.000268395607443198,0.0631966434355406,3.0183881435689,0.11343,"Control"
"523",85.18045526,155.6115537,4.44477200916263,5.0473628615584,"1951","P7E1",0,0.010088892149168,0.02716,6.02440569904996,0.00378588070812863,0.00236,"Control"
"2210",85.247371042746,47.4408525082445,4.44555727747986,3.85948372476925,"2012","P7E1",1.26192389870994e-16,1.02971787493102,0.167161627626971,0.00190241613501923,0.009361875,0.76227,"ControlModern"
"774",85.38162468,65.91089175,4.44713090996114,4.18830370478648,"1933","E1",0.255773738692718,0,0.0312772483932018,0.394109417265409,1.0301026701411,0.12435,"Control"
"286",85.53937654,145.1878844,4.44897681425221,4.97802865813797,"1934","P2",4.64979166281409e-16,0,0,1.42676585082275e-05,0.00023486526006879,0,"Control"
"810",86.02116072,48.15180264,4.45459332087069,3.87435857554958,"1939","E1",1.39493749884423e-15,0,0.0900300910787563,9.56161852736567,0.210614254613284,0.00011,"Control"
"31",86.6712114,172.0283149,4.4621217802033,5.14765908477645,"1936","E1",0.00873407049536399,0.00402111601537031,0,0.385878393379993,0.382891872029783,0.13778,"Control"
"861",86.7482837,72.72925148,4.46301063419321,4.28674366234943,"1935","E1",0.00221250000000046,0,0.0336591217736944,0.505335458870778,0.839434577995993,0.38383,"Control"
"6110",86.786131725773,57.206902377793,4.46344683615673,4.04667456204604,"2011","E1",0.180685982150101,0,0.465876657804295,0,0.02053392194,0.25109,"ControlModern"
"73",86.8614896,47.54503524,4.4643147763955,3.86167737218369,"1949","E1",1.25766064229538e-16,0.000762500000000003,0.000396447423802253,0.000150723707342848,0.136293368925441,1.00052,"Control"
"786",87.33616467,93.3601336,4.46976463445297,4.53646441899699,"1935","E1",0.256790987302837,0,0.0996203203304539,2.20560712845309,0.177092934353217,0.00047,"Control"
"549",87.57643089,92.48113571,4.47251190797376,4.52700468544987,"1935","P7E1",4.19220214098459e-17,0.244957993606053,0.0952126911345941,0.0191345929512982,0.16049578419857,0,"Control"
"775",87.92778389,40.63477243,4.47651583995719,3.70462416384496,"1933","E1",0.25018448189651,0,0.0645946441051356,3.36428607157781,1.61919420360593,0.00157,"Control"
"148",88.03584396,56.46772417,4.47774404927413,4.03366922129656,"1940","P1",0,0,7.5e-06,1.48087130622907,0.270900678305841,0.46154,"Control"
"608",88.0713319,56.77970935,4.47814707590047,4.03917903215184,"1935","P10E1",0.0395843979917052,0.632427639274268,0.0376807777087296,0.0231696636842106,8.06686484815597,0.25416,"Control"
"378",88.07150661,49.87785521,4.47814905963142,3.90957712088976,"1938","E1",0.00369250000000013,0,7.5e-06,3.95480309281958e-06,0.666712886351587,0.10007,"Control"
"55",88.30226617,90.23091173,4.48076577172,4.50237207046605,"1941","E1",0,0.024996675271632,8.30972483658545e-05,0.144782926293003,0.000552956806844256,3e-05,"Control"
"337",88.91130109,103.241718,4.48763925581295,4.63707301554884,"1951","P7E1",0,0,0.024608720048276,1.88280276573633,0.059610133044584,0.22348,"Control"
"846",88.95396522,82.36988996,4.48811899119584,4.41121995702899,"1955","E1",0,0,0.0213827802759902,2.34193576870062,0.352562530736868,0.21756,"Control"
"30",89.32299192,188.8669991,4.49225892305225,5.24104305887501,"1936","E1",0.157149042206692,0,0.00973000732331234,0.0180562604047499,0.0402662364240467,0.00014,"Control"
"913",89.47401053,138.3525341,4.49394819797122,4.92980502265355,"1938","E1",0.118439345439804,0,0.00197047291239527,0.692199733360173,0.000238125,0.18698,"Control"
"489",89.93116442,98.042604,4.49904453791332,4.5854021188947,"1932","P7E1",0,0,0,0.279665692617753,0,0,"Control"
"847",90.84678833,105.8843756,4.50917444286893,4.66234770253447,"1955","E1",0,0,0.203209946755816,0.768623485500891,0.0180641936243665,1.8776,"Control"
"355",91.2930257,51.05614865,4.51407439585511,3.93292598104058,"1935","E1",0.00221249999999992,0,0.03781,3.37595184082333,0.254860270578209,0.38455,"Control"
"285",91.36832951,109.0564331,4.51489891414667,4.69186548311308,"1934","P2",0.0100203847843636,0,0,0.00914486505811727,1.24378695188495,0.1372,"Control"
"694",91.39695588,91.90154068,4.515212172435,4.5207177939654,"1941","P10E1",0.0133425,0,0.0013176933346844,0.662763934754674,1.09266013492508,0.78986,"Control"
"90",91.56795811,210.5236322,4.51708140819242,5.34959791380434,"1954","E1",0,1.53968121185835,0.000505227543266648,0.0594097580533911,0.654555465575734,0,"Control"
"315",91.70551317,125.6342938,4.51858249926543,4.83337525657443,"1937","P7E1",0.000737500000001395,0,0.00760181502723659,0.201137718853464,11.8572956100654,0.00206,"Control"
"199",92.05992356,93.96484694,4.5224397080607,4.54292074360286,"1936","P1",0,0,0.00133119705618294,0.570450828371166,0,1.13635,"Control"
"498",92.13593324,122.3066704,4.52326502178529,4.80653158249771,"1935","P7E1",0.0427738735659037,0.020264760479197,0,1.30467275801485,0,0,"Control"
"553",92.48113571,48.76156867,4.52700468544987,3.88694247534251,"1936","P7E1",0.00147499999999987,0.225247252754489,0.143176931485897,0.0904091099474744,0.187246868233388,0.04458,"Control"
"654",92.73839661,111.6834775,4.52978258972608,4.71566877660235,"1940","P10E1",0,2.05906595946138,0,0.0019410708911903,1.39592703956421e-05,0,"Control"
"792",93.3601336,61.74397227,4.53646441899699,4.1229963556827,"1936","E1",0.183570977393081,0,0.0466930319574792,2.23347349128528,0.216660144549555,0.01866,"Control"
"202",93.96484694,45.60614737,4.54292074360286,3.8200425181798,"1937","P1",0,0,0.00638483087524094,1.31660930413726,0,1.04667,"Control"
"522",94.11844708,85.18045526,4.54455406436053,4.44477200916263,"1950","P7E1",0,0.00640954797321456,0.0277869101456291,0.488362792299836,0.00040625280775111,0.04964,"Control"
"2391",94.41621444296,131.970765985773,4.5477128215688,4.88258042825356,"2009","E1",0.828286564291024,6.82573932902464e-05,0.00465959731077955,0.0256000504329424,0.0053026936986173,0.00014,"ControlModern"
"124",94.53687478,16.77220668,4.54898996770001,2.81972315215174,"1933","P1",8.38440428196918e-17,3.24717770849598,0.00025567818473679,0.0995300832010563,0.000221792820901244,0.04631,"Control"
"3391",95.659569394077,122.256572385191,4.56079573682112,4.80612188875192,"2014","E1",4.19220214098459e-17,0,0,0,12.1724936514213,0.15454,"No_grass"
"1028",95.73878331,189.4192726,4.56162347561121,5.24396293164699,"1931","P1E1",0.189874480850693,0,0,7.24554230403138,0.0846521318874432,0.0683,"Control"
"13",96.16738292,198.9532035,4.5660902452939,5.29306963877899,"1934","E1",0,0.0393815210726837,0.0054778789656767,0.052490802858247,5.41345570268281,0.01676,"Control"
"858",96.35770101,0.926867304,4.56806731911834,-0.0759448692936636,"1934","E1",0,0,0,1.08907073948501,20.1281769033517,0.39976,"Control"
"2341",97.2360455374,146.934737102872,4.5771414815848,4.98998852291038,"2008","E1",0.0418951515983791,0,0.00608282571332582,0.00247514945285072,0.0754104476735916,0.00044,"ControlModern"
"8",97.67854979,35.63158358,4.58168198315252,3.5732324237606,"1933","E1",0.0283109273684533,0,0,0.00073121692671608,0.376188990551697,0.05371,"Control"
"50",98.08605016,88.30226617,4.58584515625604,4.48076577172,"1940","E1",0,0.0736032779363397,0,0.0983401674677366,0.0200400410573144,0.00014,"Control"
"964",98.11116812,115.8969535,4.58610120433212,4.75270146440921,"1938","E1",0.254015456173849,0,0.117719661262953,1.48175239044558,0.103967432600452,0.56042,"Control"
"986",99.5115602,146.5025042,4.60027382033041,4.98704252182639,"1930","P1E1",0.285449601897612,0.853195246808488,0.781670634405137,0.0989981122992256,0.0323040891240929,0.00645,"Control"
"370",99.64399522,88.07150661,4.60160378613771,4.47814905963142,"1937","E1",0.0325251464488499,0,7.5e-06,0,0.49119477639658,0.08635,"Control"
"921",100.3138882,81.18018535,4.60830415198247,4.39667119460598,"1940","E1",0.268232677774932,0,0.00783768006559399,0.995958123982537,0.0754892929323177,0.05344,"Control"
"495",100.8273448,92.13593324,4.61340959662588,4.52326502178529,"1934","P7E1",0.110979497614514,0,0.0011975,1.17587686786627,0,0,"Control"
"416",100.8563374,121.5071532,4.61369710228706,4.79997313512167,"1951","E1",0.0826777281287207,0,0,0.00603147561713822,5.03419419861614,0.54321,"Control"
"123",100.8718423,84.86145533,4.61385082300227,4.44101998940322,"1932","P1",7.43966666050255e-15,0,0.340358191929691,0.00430742504028468,0.000712668151652807,0.00143,"Control"
"423",100.8795379,172.6046835,4.61392711095624,5.15100391327539,"1929","P7E1",0.130076306346991,3.16856754131526e-05,0,0.548821398582198,1.70735505048332,0.38058,"Control"
"922",101.6776515,82.49346007,4.62180752964357,4.41271901831967,"1940","E1",7.1267436396738e-16,0,0,0.00271733552721044,0.103013886963141,0.91933,"Control"
"367",102.4932088,78.42863914,4.62979654077371,4.36218915580539,"1937","E1",0.0738379409444085,0,0.0525048758998461,0.0281287132848593,0.310546149049183,0.79375,"Control"
"281",103.0654613,194.9107761,4.63536433295736,5.27254189539039,"1931","P2",1.44143541547237e-14,0,0,0.302171553954865,0.198621552339959,0.00041,"Control"
"196",103.1046718,92.05992356,4.63574470328437,4.5224397080607,"1935","P1",2.52384779741988e-16,0,0.000737388822477263,0.679421082536894,0,0.13737,"Control"
"942",103.2628223,80.05214729,4.63727741105552,4.38267826344273,"1955","E1",0.00818000000001534,0,0,2.3424207213691,7.56919087640826,0.77982,"Control"
"2510",103.348783001933,286.587163604736,4.63810951055707,5.65804272585208,"2012","P7E1",1.42534872793476e-15,0.00110105613299545,1.08071862003613,0,0.0379801083102035,0.61759,"ControlModern"
"552",103.9915214,158.2812817,4.64430937081803,5.06437371415944,"1936","P7E1",0.0314151029600828,6.97451434228024e-05,0.00146263057983967,0.616316048435564,0.00134642896153905,1.04678,"Control"
"649",104.1839347,51.41043271,4.6461579398895,3.93984112287696,"1935","P10E1",0,0.0080790574731451,0,0,0.000239218991418785,0,"Control"
"746",104.7197767,145.006609,4.65128798924643,4.97677932069221,"1945","P10E1",3.35376171278767e-16,0,0.000559719001503224,0.0251323140816024,0.0100420888586945,0.643,"Control"
"7910",104.762292867897,167.360909077125,4.65169390626423,5.12015261272799,"2014","E1",1.05304121232518,0,3.00139503796019,0.0313686033653593,0.0129375777766814,1.44597,"ControlModern"
"82",104.7753248,210.1912008,4.65181829378247,5.34801759648197,"1951","E1",0,0.374354981902837,0.00112445037473772,0.0241059584713826,0.936466498127776,0.00647,"Control"
"929",105.0050618,20.0321217,4.65400855661462,2.99733707017879,"1945","E1",0.557016548255751,0,1.10424345193868,0.00929238598496846,0.725979419717301,1.39503,"Control"
"715",105.4305186,41.45051712,4.6580521444803,3.7245003572574,"1933","P10E1",0.280559614279755,0,0,0.0402853965010106,0.0249629567812726,0.39551,"Control"
"985",106.0837369,133.4393279,4.66422875300412,4.89364690187713,"1930","P1E1",0.0429232895717443,1.52308251165809,0.586307744997693,0.15961211386212,0.193902301994671,0.00479,"Control"
"624",106.5650726,107.8391056,4.66875580888731,4.68064035336106,"1938","P10E1",0.638869510774736,0.187903904754269,0,0.529526053743374,8.59012903900502e-06,0.27252,"Control"
"938",107.6181322,151.2579789,4.67858914840054,5.01898684857741,"1951","E1",0,0,0,4.66879176777117,0.0585265310980664,0.01704,"Control"
"627",107.8391056,153.3356608,4.68064035336106,5.03262937983026,"1939","P10E1",0.523374648033723,0.168103450249171,0.0001025,0.97174789694214,0.00165033279004149,0.43586,"Control"
"607",108.1435451,145.1077294,4.68345946592069,4.97747642794071,"1935","P10E1",0.0558375260926411,0.000474509707711798,0.17098256669529,0.121672739805897,0.0234946015247864,0.26008,"Control"
"25",109.4022564,23.31318772,4.6950315150037,3.14901919702254,"1935","E1",0.219423060603207,0,0.631550479844581,0.000123453039058925,0.154600980570739,0.0049,"Control"
"601",109.4038411,64.19478079,4.69504599997481,4.16192191128529,"1934","P10E1",0,1.27735794459664,0.0205008426611885,0.0627482154115928,0.0545274400243294,0.00969,"Control"
"356",110.3388702,61.08169454,4.7035562685314,4.11221222292566,"1935","E1",0.00818000000000465,0,0,0,0.0742575267405566,0,"Control"
"264",110.9712252,174.4237349,4.70927093527337,5.16148759682494,"1931","P2",0.00806075120555478,0,0.000159492011342895,0.0272938121489215,0.0428151556358587,0.00082,"Control"
"69",111.1118757,113.1924174,4.71053758292224,4.72908917942661,"1946","E1",1.53443124872865e-14,0,0.0233346837253715,0.00423043399971632,0.00343465932209209,0.01533,"Control"
"656",111.6834775,85.9622347,4.71566877660235,4.45390806841173,"1941","P10E1",1.21985976875294e-15,2.31270940755911,0,0.112488555944655,0.000221875,0,"Control"
"248",112.12735,225.9024906,4.71963527891072,5.42010344864558,"1934","P2",0.092717446579544,0,0,0.0181121549394801,0.454363014921132,0,"Control"
"321",112.1275894,173.538896,4.71963741398075,5.15640175869938,"1939","P7E1",0.000737499999999454,0,0.0136244129784846,0.194847765671212,4.7432579677411,0.52329,"Control"
"507",112.4519266,111.7276362,4.72252581120653,4.71606408997637,"1938","P7E1",0.344446688950949,0.0310011293927245,0,2.35452662582619,0.115674246288638,0,"Control"
"1027",112.9794984,207.2328564,4.72720637216342,5.33384307117297,"1930","P1E1",2.78987499768846e-15,0,0.000415027645719443,1.08721870603288,0.0112872667185382,0,"Control"
"980",113.4429956,146.7505289,4.7313004693463,4.9887340627903,"1929","P1E1",0.0148803530398762,0,0.364725446789454,0.00147813994368702,7.62754712922621,1.29593,"Control"
